Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000247,13.436579,[10 30] ; [81 59],[20.22222222 19.77777778] ; [70.77777778 69.22222222],1
d4,1,0.007285,7.201417,[26 15] ; [125  26],[32.24479167  8.75520833] ; [118.75520833  32.24479167],0
v1,1,0.007812,7.076182,[10 31] ; [70 77],[17.44680851 23.55319149] ; [62.55319149 84.44680851],0
d1,1,0.021124,5.316519,[13 28] ; [79 73],[19.54404145 21.45595855] ; [72.45595855 79.54404145],0
a6,1,0.026543,4.920325,[21 20] ; [106  46],[26.97927461 14.02072539] ; [100.02072539  51.97927461],0
a7,1,0.038822,4.268641,[24 16] ; [116  36],[29.16666667 10.83333333] ; [110.83333333  41.16666667],0
a2,1,0.04851,3.892224,[ 2 39] ; [ 26 126],[ 5.94818653 35.05181347] ; [ 22.05181347 129.94818653],0
v3,1,0.053608,3.724876,[ 6 33] ; [44 98],[10.77348066 28.22651934] ; [ 39.22651934 102.77348066],0
d3,1,0.065029,3.404232,[22 18] ; [107  45],[26.875 13.125] ; [102.125  49.875],0
a3,1,0.095238,2.783538,[20 21] ; [96 56],[24.64248705 16.35751295] ; [91.35751295 60.64248705],0
p6,1,0.103057,2.657591,[14 27] ; [ 32 115],[10.03191489 30.96808511] ; [ 35.96808511 111.03191489],0
p2,1,0.106473,2.605805,[26 15] ; [114  36],[30.05235602 10.94764398] ; [109.94764398  40.05235602],0
s4,1,0.121549,2.397247,[14 27] ; [ 34 118],[10.19689119 30.80310881] ; [ 37.80310881 114.19689119],0
u3,1,0.141606,2.160425,[11 10] ; [38 16],[13.72  7.28] ; [35.28 18.72],0
d5,1,0.146789,2.105311,[26 14] ; [116  36],[29.58333333 10.41666667] ; [112.41666667  39.58333333],0
a1,1,0.154416,2.028078,[ 3 38] ; [  4 148],[ 1.48704663 39.51295337] ; [  5.51295337 146.48704663],0
n3,1,0.167859,1.90196,[12  8] ; [36 11],[14.32835821  5.67164179] ; [33.67164179 13.32835821],0
u2,1,0.172293,1.862875,[10 11] ; [35 19],[12.6  8.4] ; [32.4 21.6],0
n6,1,0.212988,1.550997,[31 10] ; [98 52],[27.69109948 13.30890052] ; [101.30890052  48.69109948],0
s3,1,0.217676,1.519625,[17 24] ; [79 72],[20.5 20.5] ; [75.5 75.5],0
u1,1,0.22904,1.446812,[ 2 39] ; [ 17 135],[ 4.03626943 36.96373057] ; [ 14.96373057 137.03626943],0
b3,1,0.243185,1.362034,[ 9 13] ; [20 52],[ 6.78723404 15.21276596] ; [22.21276596 49.78723404],0
b2,1,0.243185,1.362034,[ 9 13] ; [20 52],[ 6.78723404 15.21276596] ; [22.21276596 49.78723404],0
r2,1,0.250897,1.318304,[38  3] ; [147   5],[39.30051813  1.69948187] ; [145.69948187   6.30051813],0
n1,1,0.267057,1.231803,[ 7 12] ; [11 36],[ 5.18181818 13.81818182] ; [12.81818182 34.18181818],0
s6,1,0.297167,1.086864,[22 18] ; [96 54],[24.84210526 15.15789474] ; [93.15789474 56.84210526],0
p1,1,0.301013,1.069699,[ 4 37] ; [  8 142],[ 2.57591623 38.42408377] ; [  9.42408377 140.57591623],0
u4,1,0.317582,0.998878,[ 1 40] ; [  1 151],[ 0.42487047 40.57512953] ; [  1.57512953 150.42487047],0
a4,1,0.331884,0.941533,[11 30] ; [53 99],[13.59585492 27.40414508] ; [ 50.40414508 101.59585492],0
b1,1,0.368831,0.8076,[16 25] ; [ 48 104],[13.59585492 27.40414508] ; [ 50.40414508 101.59585492],0
p8,1,0.383409,0.759742,[16 25] ; [70 80],[18.46073298 22.53926702] ; [67.53926702 82.46073298],0
a5,1,0.38351,0.759422,[22 19] ; [93 59],[24.43005181 16.56994819] ; [90.56994819 61.43005181],0
a8,1,0.425926,0.633907,[ 1 38] ; [  8 132],[ 1.96089385 37.03910615] ; [  7.03910615 132.96089385],0
p4,1,0.470762,0.520186,[16 25] ; [68 82],[18.03141361 22.96858639] ; [65.96858639 84.03141361],0
d2,1,0.484169,0.489458,[17 24] ; [54 98],[15.08290155 25.91709845] ; [55.91709845 96.08290155],0
p11,1,0.544047,0.368091,[26 15] ; [104  48],[27.61658031 13.38341969] ; [102.38341969  49.61658031],0
n2,1,0.595904,0.281217,[16  4] ; [34 12],[15.15151515  4.84848485] ; [34.84848485 11.15151515],0
p10,1,0.611177,0.258465,[27 13] ; [106  42],[28.29787234 11.70212766] ; [104.70212766  43.29787234],0
p12,1,0.637353,0.222221,[ 1 40] ; [  6 144],[ 1.5026178 39.4973822] ; [  5.4973822 144.5026178],0
p3,1,0.700282,0.148179,[16 25] ; [54 97],[14.94791667 26.05208333] ; [55.05208333 95.94791667],0
b5,1,0.73633,0.113379,[26 15] ; [92 60],[25.06735751 15.93264249] ; [92.93264249 59.06735751],0
p7,1,0.740053,0.11008,[22 18] ; [84 61],[22.91891892 17.08108108] ; [83.08108108 61.91891892],0
s8,1,0.74324,0.107299,[13 28] ; [52 99],[13.88020833 27.11979167] ; [51.11979167 99.88020833],0
