Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.006539,7.395556,[16 32] ; [ 2 28],[11.07692308 36.92307692] ; [ 6.92307692 23.07692308],0
s2,1,0.032815,4.555417,[34 14] ; [14 16],[29.53846154 18.46153846] ; [18.46153846 11.53846154],0
s5,1,0.0453,4.007427,[21 25] ; [ 6 21],[17.01369863 28.98630137] ; [ 9.98630137 17.01369863],0
u1,1,0.069095,3.304385,[13 35] ; [ 3 27],[ 9.84615385 38.15384615] ; [ 6.15384615 23.84615385],0
p11,1,0.072905,3.216369,[33 15] ; [26  4],[36.30769231 11.69230769] ; [22.69230769  7.30769231],0
a3,1,0.107454,2.591265,[37 11] ; [18 12],[33.84615385 14.15384615] ; [21.15384615  8.84615385],0
p10,1,0.111099,2.538522,[40  7] ; [21  9],[37.23376623  9.76623377] ; [23.76623377  6.23376623],0
s3,1,0.117002,2.457,[34 14] ; [16 14],[30.76923077 17.23076923] ; [19.23076923 10.76923077],0
a5,1,0.189223,1.723661,[37 11] ; [19 11],[34.46153846 13.53846154] ; [21.53846154  8.46153846],0
a6,1,0.200732,1.637037,[34 14] ; [17 13],[31.38461538 16.61538462] ; [19.61538462 10.38461538],0
n2,1,0.200933,1.635577,[8 5] ; [7 1],[9.28571429 3.71428571] ; [5.71428571 2.28571429],0
a2,1,0.21445,1.541129,[12 36] ; [ 4 26],[ 9.84615385 38.15384615] ; [ 6.15384615 23.84615385],0
p5,1,0.243539,1.359992,[ 5 42] ; [ 1 29],[ 3.66233766 43.33766234] ; [ 2.33766234 27.66233766],0
n3,1,0.247879,1.335216,[11  2] ; [5 3],[9.9047619 3.0952381] ; [6.0952381 1.9047619],0
p7,1,0.286695,1.135076,[31 16] ; [15 13],[28.82666667 18.17333333] ; [17.17333333 10.82666667],0
v2,1,0.321931,0.981084,[27 18] ; [14 15],[24.93243243 20.06756757] ; [16.06756757 12.93243243],0
d4,1,0.327246,0.959766,[41  7] ; [23  7],[39.38461538  8.61538462] ; [24.61538462  5.38461538],0
s6,1,0.327246,0.959766,[41  7] ; [23  7],[39.38461538  8.61538462] ; [24.61538462  5.38461538],0
b2,1,0.411476,0.674533,[14 20] ; [ 6 14],[12.59259259 21.40740741] ; [ 7.40740741 12.59259259],0
b3,1,0.411476,0.674533,[14 20] ; [ 6 14],[12.59259259 21.40740741] ; [ 7.40740741 12.59259259],0
p6,1,0.416253,0.66087,[18 28] ; [ 9 21],[16.34210526 29.65789474] ; [10.65789474 19.34210526],0
p9,1,0.421827,0.645221,[43  5] ; [25  5],[41.84615385  6.15384615] ; [26.15384615  3.84615385],0
d3,1,0.426214,0.633117,[36 12] ; [20 10],[34.46153846 13.53846154] ; [21.53846154  8.46153846],0
b1,1,0.429376,0.62451,[15 33] ; [12 18],[16.61538462 31.38461538] ; [10.38461538 19.61538462],0
v1,1,0.440401,0.595238,[24 24] ; [11 16],[22.4 25.6] ; [12.6 14.4],0
d5,1,0.467342,0.528254,[40  8] ; [23  7],[38.76923077  9.23076923] ; [24.23076923  5.76923077],0
r1,1,0.478307,0.502721,[35 13] ; [24  6],[36.30769231 11.69230769] ; [22.69230769  7.30769231],0
n1,1,0.52511,0.403846,[5 8] ; [2 6],[4.33333333 8.66666667] ; [2.66666667 5.33333333],0
p1,1,0.533323,0.388057,[ 7 40] ; [ 3 27],[ 6.1038961 40.8961039] ; [ 3.8961039 26.1038961],0
r2,1,0.533812,0.387129,[44  3] ; [26  3],[43.28947368  3.71052632] ; [26.71052632  2.28947368],0
b4,1,0.550417,0.356571,[32 16] ; [18 12],[30.76923077 17.23076923] ; [19.23076923 10.76923077],0
p8,1,0.613242,0.255481,[22 26] ; [12 18],[20.92307692 27.07692308] ; [13.07692308 16.92307692],0
s1,1,0.626263,0.237162,[ 2 46] ; [ 2 28],[ 2.46153846 45.53846154] ; [ 1.53846154 28.46153846],0
p12,1,0.626263,0.237162,[ 2 46] ; [ 2 28],[ 2.46153846 45.53846154] ; [ 1.53846154 28.46153846],0
d2,1,0.641592,0.216667,[25 23] ; [14 16],[24. 24.] ; [15. 15.],0
b5,1,0.683651,0.166045,[31 17] ; [18 12],[30.15384615 17.84615385] ; [18.84615385 11.15384615],0
u3,1,0.692103,0.156818,[9 2] ; [9 3],[8.60869565 2.39130435] ; [9.39130435 2.60869565],0
a7,1,0.707387,0.140901,[37 11] ; [22  8],[36.30769231 11.69230769] ; [22.69230769  7.30769231],0
v4,1,0.734011,0.115461,[47  1] ; [29  1],[46.76923077  1.23076923] ; [29.23076923  0.76923077],0
a4,1,0.743236,0.107303,[19 29] ; [13 17],[19.69230769 28.30769231] ; [12.30769231 17.69230769],0
u2,1,0.780512,0.077647,[8 2] ; [9 3],[7.72727273 2.27272727] ; [9.27272727 2.72727273],0
r4,1,0.788128,0.072222,[44  4] ; [28  2],[44.30769231  3.69230769] ; [27.69230769  2.30769231],0
a8,1,0.796407,0.066564,[ 7 38] ; [ 5 23],[ 7.39726027 37.60273973] ; [ 4.60273973 23.39726027],0
p2,1,0.815562,0.054408,[39  9] ; [25  5],[39.38461538  8.61538462] ; [24.61538462  5.38461538],0
n4,1,0.857869,0.032072,[23 25] ; [15 15],[23.38461538 24.61538462] ; [14.61538462 15.38461538],0
p4,1,0.857869,0.032072,[25 23] ; [15 15],[24.61538462 23.38461538] ; [15.38461538 14.61538462],0
p3,1,0.857869,0.032072,[23 25] ; [15 15],[23.38461538 24.61538462] ; [14.61538462 15.38461538],0
v3,1,0.918713,0.010415,[15 30] ; [10 19],[15.2027027 29.7972973] ; [ 9.7972973 19.2027027],0
a1,1,0.941733,0.005342,[ 3 45] ; [ 2 28],[ 3.07692308 44.92307692] ; [ 1.92307692 28.07692308],0
n6,1,0.948831,0.004118,[31 16] ; [20 10],[31.12987013 15.87012987] ; [19.87012987 10.12987013],0
d1,1,0.9712,0.001303,[27 21] ; [17 13],[27.07692308 20.92307692] ; [16.92307692 13.07692308],0
