Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,64.577353,[ 57 103] ; [115  26],[91.42857143 68.57142857] ; [80.57142857 60.42857143],1
p7,1,0.0,41.840028,[65 94] ; [109  31],[92.52842809 66.47157191] ; [81.47157191 58.52842809],1
p8,1,0.0,27.251901,[58 99] ; [93 45],[80.36271186 76.63728814] ; [70.63728814 67.36271186],1
p6,1,1e-06,24.429688,[ 31 127] ; [65 75],[ 50.89932886 107.10067114] ; [45.10067114 94.89932886],1
v1,1,3e-06,21.973017,[66 94] ; [95 44],[86.15384615 73.84615385] ; [74.84615385 64.15384615],1
v2,1,4e-06,21.122511,[64 90] ; [95 44],[83.56996587 70.43003413] ; [75.43003413 63.56996587],1
r4,1,5e-06,20.730253,[118  44] ; [131  10],[133.12871287  28.87128713] ; [115.87128713  25.12871287],1
p10,1,8e-06,20.031125,[111  48] ; [127  13],[126.56187291  32.43812709] ; [111.43812709  28.56187291],1
s5,1,5e-05,16.43429,[ 22 138] ; [46 91],[ 36.63299663 123.36700337] ; [ 31.36700337 105.63299663],1
s7,1,0.000168,14.15768,[ 30 124] ; [51 77],[ 44.23404255 109.76595745] ; [36.76595745 91.23404255],1
p9,1,0.000398,12.542432,[116  41] ; [125  14],[127.8277027  29.1722973] ; [113.1722973  25.8277027],1
p2,1,0.000651,11.623394,[113  48] ; [122  19],[125.28145695  35.71854305] ; [109.71854305  31.28145695],1
s8,1,0.000849,11.13103,[ 29 133] ; [48 90],[ 41.58 120.42] ; [ 35.42 102.58],1
p5,1,0.000868,11.089365,[  9 152] ; [ 25 116],[ 18.12582781 142.87417219] ; [ 15.87417219 125.12582781],1
v4,1,0.001406,10.197694,[139  23] ; [136   5],[147.02970297  14.97029703] ; [127.97029703  13.02970297],0
v3,1,0.001707,9.840478,[ 46 112] ; [65 74],[59.05050505 98.94949495] ; [51.94949495 87.05050505],0
r3,1,0.002485,9.151414,[133  27] ; [133   8],[141.39534884  18.60465116] ; [124.60465116  16.39534884],0
