Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,23.708912,[58 39] ; [17 58],[42.29651163 54.70348837] ; [32.70348837 42.29651163],1
s7,1,2e-06,22.545756,[53 41] ; [14 57],[38.16969697 55.83030303] ; [28.83030303 42.16969697],1
s3,1,4e-06,21.170559,[69 28] ; [27 48],[54.13953488 42.86046512] ; [41.86046512 33.13953488],1
s5,1,6e-06,20.466861,[37 58] ; [ 6 67],[24.31547619 70.68452381] ; [18.68452381 54.31547619],1
p10,1,4.2e-05,16.790128,[81 15] ; [42 33],[69.05263158 26.94736842] ; [53.94736842 21.05263158],1
s8,1,0.000161,14.239004,[44 55] ; [13 62],[32.43103448 66.56896552] ; [24.56896552 50.43103448],1
p5,1,0.007089,7.250219,[17 81] ; [ 3 71],[11.39534884 86.60465116] ; [ 8.60465116 65.39534884],0
p8,1,0.010686,6.516798,[55 43] ; [27 47],[46.72093023 51.27906977] ; [35.27906977 38.72093023],0
n5,1,0.012746,6.204077,[74 25] ; [42 32],[66.38150289 32.61849711] ; [49.61849711 24.38150289],0
p4,1,0.016262,5.774337,[52 45] ; [26 48],[44.24561404 52.75438596] ; [33.75438596 40.24561404],0
a4,1,0.017215,5.674304,[14 83] ; [22 53],[20.30232558 76.69767442] ; [15.69767442 59.30232558],0
r4,1,0.02261,5.198215,[90  9] ; [59 16],[84.77586207 14.22413793] ; [64.22413793 10.77586207],0
p9,1,0.025297,5.003462,[82 16] ; [52 23],[75.90751445 22.09248555] ; [58.09248555 16.90751445],0
s4,1,0.034709,4.459427,[21 78] ; [ 7 68],[15.93103448 83.06896552] ; [12.06896552 62.93103448],0
u2,1,0.052026,3.774945,[32 19] ; [15 21],[27.55172414 23.44827586] ; [19.44827586 16.55172414],0
a6,1,0.052401,3.762918,[64 34] ; [38 37],[57.78034682 40.21965318] ; [44.21965318 30.78034682],0
p12,1,0.088618,2.899294,[11 87] ; [ 3 71],[ 7.97674419 90.02325581] ; [ 6.02325581 67.97674419],0
d3,1,0.115127,2.482388,[47 51] ; [27 48],[41.91907514 56.08092486] ; [32.08092486 42.91907514],0
a1,1,0.122424,2.386033,[ 2 97] ; [ 5 70],[ 3.98275862 95.01724138] ; [ 3.01724138 71.98275862],0
p2,1,0.151014,2.061976,[75 23] ; [50 25],[70.80924855 27.19075145] ; [54.19075145 20.80924855],0
a7,1,0.155657,2.015924,[64 34] ; [41 34],[59.47976879 38.52023121] ; [45.52023121 29.47976879],0
n4,1,0.171698,1.868052,[68 31] ; [44 31],[63.72413793 35.27586207] ; [48.27586207 26.72413793],0
p3,1,0.202541,1.623956,[42 56] ; [25 50],[37.95375723 60.04624277] ; [29.04624277 45.95375723],0
u3,1,0.221213,1.496487,[30 22] ; [16 20],[27.18181818 24.81818182] ; [18.81818182 17.18181818],0
r1,1,0.23041,1.438331,[73 26] ; [49 26],[69.4137931 29.5862069] ; [52.5862069 22.4137931],0
p11,1,0.241639,1.371009,[80 19] ; [55 20],[76.81034483 22.18965517] ; [58.18965517 16.81034483],0
a5,1,0.254093,1.300658,[53 45] ; [34 41],[49.28323699 48.71676301] ; [37.71676301 37.28323699],0
r2,1,0.263697,1.249244,[89  9] ; [64 11],[86.67052023 11.32947977] ; [66.32947977  8.67052023],0
d4,1,0.268812,1.222797,[56 42] ; [36 38],[52.41860465 45.58139535] ; [39.58139535 34.41860465],0
v3,1,0.274296,1.195136,[36 62] ; [21 52],[32.66666667 65.33333333] ; [24.33333333 48.66666667],0
p6,1,0.30287,1.061513,[34 62] ; [21 54],[30.87719298 65.12280702] ; [24.12280702 50.87719298],0
v1,1,0.317109,1.000835,[46 51] ; [29 44],[42.79411765 54.20588235] ; [32.20588235 40.79411765],0
p7,1,0.331779,0.941941,[59 37] ; [40 34],[55.90588235 40.09411765] ; [43.09411765 30.90588235],0
n3,1,0.335467,0.927677,[14  7] ; [16  4],[15.36585366  5.63414634] ; [14.63414634  5.36585366],0
n6,1,0.415341,0.663459,[80 19] ; [56 18],[77.8265896 21.1734104] ; [58.1734104 15.8265896],0
p1,1,0.422828,0.642441,[13 85] ; [ 7 68],[11.32947977 86.67052023] ; [ 8.67052023 66.32947977],0
v4,1,0.424999,0.636451,[93  5] ; [68  6],[91.73255814  6.26744186] ; [69.26744186  4.73255814],0
a3,1,0.454106,0.560383,[46 52] ; [39 35],[48.43023256 49.56976744] ; [36.56976744 37.43023256],0
s1,1,0.467543,0.527778,[ 4 92] ; [ 5 70],[ 5.05263158 90.94736842] ; [ 3.94736842 71.05263158],0
a8,1,0.485606,0.486248,[14 78] ; [ 8 62],[12.49382716 79.50617284] ; [ 9.50617284 60.49382716],0
d2,1,0.522282,0.409384,[21 78] ; [19 56],[22.75862069 76.24137931] ; [17.24137931 57.75862069],0
v2,1,0.542979,0.370046,[46 49] ; [31 40],[44.06626506 50.93373494] ; [32.93373494 38.06626506],0
a2,1,0.56043,0.338961,[ 9 90] ; [ 5 70],[ 7.96551724 91.03448276] ; [ 6.03448276 68.96551724],0
b5,1,0.61747,0.24944,[57 42] ; [46 29],[58.60344828 40.39655172] ; [44.39655172 30.60344828],0
b1,1,0.634068,0.226585,[40 59] ; [33 42],[41.53448276 57.46551724] ; [31.46551724 43.53448276],0
d1,1,0.640954,0.217496,[ 7 92] ; [ 4 71],[ 6.25862069 92.74137931] ; [ 4.74137931 70.25862069],0
