Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,50.597938,[104  34] ; [107 172],[69.82733813 68.17266187] ; [141.17266187 137.82733813],1
v1,1,4e-06,21.094317,[86 53] ; [108 175],[63.90047393 75.09952607] ; [130.09952607 152.90047393],1
p12,1,1.6e-05,18.669785,[ 17 122] ; [  6 279],[  7.54009434 131.45990566] ; [ 15.45990566 269.54009434],1
v4,1,0.004496,8.071616,[139   2] ; [261  24],[132.3943662   8.6056338] ; [267.6056338  17.3943662],0
p5,1,0.006074,7.528104,[ 20 119] ; [ 18 268],[ 12.42823529 126.57176471] ; [ 25.57176471 260.42823529],0
p3,1,0.008129,7.004799,[73 66] ; [111 174],[60.32075472 78.67924528] ; [123.67924528 161.32075472],0
a2,1,0.012618,6.221944,[ 37 104] ; [ 46 240],[ 27.40749415 113.59250585] ; [ 55.59250585 230.40749415],0
n4,1,0.012849,6.189844,[115  25] ; [203  83],[104.50704225  35.49295775] ; [213.49295775  72.50704225],0
p7,1,0.016701,5.72748,[89 46] ; [151 131],[77.69784173 57.30215827] ; [162.30215827 119.69784173],0
n5,1,0.017997,5.596476,[115  25] ; [204  81],[105.08235294  34.91764706] ; [213.91764706  71.08235294],0
d2,1,0.019034,5.498364,[69 70] ; [107 177],[57.83451537 81.16548463] ; [118.16548463 165.83451537],0
a3,1,0.02768,4.84787,[98 41] ; [169 115],[87.73758865 51.26241135] ; [179.26241135 104.73758865],0
r2,1,0.029528,4.736562,[134   5] ; [255  27],[128.43467933  10.56532067] ; [260.56532067  21.43467933],0
p10,1,0.030104,4.70335,[115  23] ; [209  74],[106.20427553  31.79572447] ; [217.79572447  65.20427553],0
r4,1,0.043671,4.069236,[128  13] ; [239  47],[121.18735363  19.81264637] ; [245.81264637  40.18735363],0
u1,1,0.043753,4.066062,[ 27 114] ; [ 34 252],[ 20.14285714 120.85714286] ; [ 40.85714286 245.14285714],0
r1,1,0.052185,3.769823,[111  30] ; [199  86],[102.6056338  38.3943662] ; [207.3943662  77.6056338],0
s6,1,0.073693,3.19879,[82 53] ; [145 137],[73.48920863 61.51079137] ; [153.51079137 128.48920863],0
p4,1,0.076367,3.14058,[81 55] ; [144 142],[72.51184834 63.48815166] ; [152.48815166 133.51184834],0
s4,1,0.085323,2.960481,[ 16 122] ; [ 51 230],[ 22.06682578 115.93317422] ; [ 44.93317422 236.06682578],0
s7,1,0.086522,2.937919,[42 90] ; [ 66 211],[34.85574572 97.14425428] ; [ 73.14425428 203.85574572],0
n1,1,0.12186,2.393256,[ 5 21] ; [26 47],[ 8.14141414 17.85858586] ; [22.85858586 50.14141414],0
p6,1,0.148634,2.086216,[46 91] ; [ 76 208],[39.70071259 97.29928741] ; [ 82.29928741 201.70071259],0
d1,1,0.148786,2.084652,[79 62] ; [139 147],[71.98594848 69.01405152] ; [146.01405152 139.98594848],0
p8,1,0.150059,2.071655,[72 66] ; [127 157],[65.07582938 72.92417062] ; [133.92417062 150.07582938],0
a7,1,0.161821,1.957128,[107  32] ; [201  84],[100.97169811  38.02830189] ; [207.02830189  77.97169811],0
b4,1,0.17257,1.860475,[92 49] ; [167 119],[85.52459016 55.47540984] ; [173.47540984 112.52459016],0
p1,1,0.227483,1.45653,[ 14 126] ; [ 19 266],[ 10.87058824 129.12941176] ; [ 22.12941176 262.87058824],0
r3,1,0.292056,1.110119,[133   7] ; [262  22],[130.4245283   9.5754717] ; [264.5754717  19.4245283],0
a1,1,0.292353,1.108756,[  8 133] ; [ 10 276],[  5.94379391 135.05620609] ; [ 12.05620609 273.94379391],0
b1,1,0.328656,0.954187,[45 96] ; [105 181],[49.53161593 91.46838407] ; [100.46838407 185.53161593],0
s3,1,0.350163,0.872867,[57 78] ; [106 177],[52.64354067 82.35645933] ; [110.35645933 172.64354067],0
d3,1,0.365895,0.817559,[98 42] ; [187  98],[93.88235294 46.11764706] ; [191.11764706  93.88235294],0
u2,1,0.371686,0.79802,[22 20] ; [51 64],[19.52866242 22.47133758] ; [53.47133758 61.52866242],0
d4,1,0.392885,0.729996,[112  27] ; [220  66],[108.58352941  30.41647059] ; [223.41647059  62.58352941],0
b5,1,0.42325,0.641273,[89 52] ; [169 117],[85.19437939 55.80562061] ; [172.80562061 113.19437939],0
p11,1,0.499344,0.456331,[113  28] ; [221  65],[110.29039813  30.70960187] ; [223.70960187  62.29039813],0
a6,1,0.508713,0.436714,[97 43] ; [189  97],[93.99061033 46.00938967] ; [192.00938967  93.99061033],0
a4,1,0.51774,0.418394,[59 81] ; [110 173],[55.93380615 84.06619385] ; [113.06619385 169.93380615],0
p9,1,0.530217,0.393975,[110  26] ; [219  61],[107.55769231  28.44230769] ; [221.44230769  58.55769231],0
a5,1,0.559564,0.34046,[96 44] ; [188  98],[93.33333333 46.66666667] ; [190.66666667  95.33333333],0
u3,1,0.591786,0.287563,[23 20] ; [56 59],[21.5 21.5] ; [57.5 57.5],0
n2,1,0.607011,0.26455,[20  8] ; [55 17],[21.  7.] ; [54. 18.],0
s2,1,0.644189,0.213305,[49 92] ; [ 92 191],[46.88915094 94.11084906] ; [ 94.11084906 188.88915094],0
n3,1,0.680333,0.169751,[22  7] ; [51 20],[21.17  7.83] ; [51.83 19.17],0
