Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.146606,[21  7] ; [24 66],[10.6779661 17.3220339] ; [34.3220339 55.6779661],1
s7,1,0.000177,14.059479,[14 12] ; [15 72],[ 6.67256637 19.32743363] ; [22.32743363 64.67256637],1
p3,1,0.000272,13.252641,[17 11] ; [22 70],[ 9.1 18.9] ; [29.9 62.1],1
s8,1,0.0006,11.775891,[12 15] ; [13 80],[ 5.625 21.375] ; [19.375 73.625],1
p4,1,0.000826,11.181117,[17 11] ; [24 67],[ 9.64705882 18.35294118] ; [31.35294118 59.64705882],1
s2,1,0.001813,9.729801,[11 17] ; [12 81],[ 5.32231405 22.67768595] ; [17.67768595 75.32231405],0
p2,1,0.002234,9.346717,[22  6] ; [42 50],[14.93333333 13.06666667] ; [49.06666667 42.93333333],0
r4,1,0.002357,9.248291,[24  4] ; [50 43],[17.12396694 10.87603306] ; [56.87603306 36.12396694],0
p10,1,0.003631,8.459645,[20  8] ; [36 54],[13.28813559 14.71186441] ; [42.71186441 47.28813559],0
p9,1,0.006752,7.337828,[20  8] ; [37 51],[13.75862069 14.24137931] ; [43.24137931 44.75862069],0
n3,1,0.009277,6.768769,[8 1] ; [15 22],[4.5 4.5] ; [18.5 18.5],0
v4,1,0.013062,6.160714,[27  1] ; [69 23],[22.4  5.6] ; [73.6 18.4],0
u2,1,0.016149,5.78654,[8 3] ; [10 22],[4.60465116 6.39534884] ; [13.39534884 18.60465116],0
r3,1,0.018131,5.583435,[25  3] ; [61 31],[20.06666667  7.93333333] ; [65.93333333 26.06666667],0
p8,1,0.024715,5.043755,[12 16] ; [20 73],[ 7.40495868 20.59504132] ; [24.59504132 68.40495868],0
v2,1,0.028931,4.771686,[16 12] ; [31 60],[11.05882353 16.94117647] ; [35.94117647 55.05882353],0
s4,1,0.032767,4.557887,[ 8 20] ; [11 82],[ 4.39669421 23.60330579] ; [14.60330579 78.39669421],0
r2,1,0.038866,4.266712,[27  1] ; [72 18],[23.49152542  4.50847458] ; [75.50847458 14.49152542],0
s5,1,0.052505,3.759597,[ 9 18] ; [15 77],[ 5.44537815 21.55462185] ; [18.55462185 73.44537815],0
b5,1,0.060941,3.511576,[22  6] ; [55 38],[17.81818182 10.18181818] ; [59.18181818 33.81818182],0
u1,1,0.098081,2.736466,[ 6 22] ; [ 9 84],[ 3.47107438 24.52892562] ; [11.52892562 81.47107438],0
r1,1,0.109795,2.557167,[21  7] ; [53 38],[17.41176471 10.58823529] ; [56.58823529 34.41176471],0
u3,1,0.11377,2.501053,[7 4] ; [12 21],[4.75 6.25] ; [14.25 18.75],0
a4,1,0.114297,2.493777,[16 12] ; [37 55],[12.36666667 15.63333333] ; [40.63333333 51.36666667],0
n6,1,0.133348,2.253094,[21  7] ; [54 37],[17.64705882 10.35294118] ; [57.35294118 33.64705882],0
d2,1,0.175903,1.831901,[15 13] ; [36 56],[11.9 16.1] ; [39.1 52.9],0
a2,1,0.197606,1.659981,[ 9 19] ; [19 74],[ 6.47933884 21.52066116] ; [21.52066116 71.47933884],0
p5,1,0.199656,1.644892,[ 2 26] ; [ 2 90],[ 0.93333333 27.06666667] ; [ 3.06666667 88.93333333],0
v3,1,0.234903,1.410927,[12 16] ; [27 61],[ 9.4137931 18.5862069] ; [29.5862069 58.4137931],0
v1,1,0.248612,1.331089,[13 15] ; [32 61],[10.41322314 17.58677686] ; [34.58677686 58.41322314],0
d1,1,0.277534,1.179128,[15 13] ; [39 54],[12.49586777 15.50413223] ; [41.50413223 51.49586777],0
a6,1,0.279122,1.171358,[18 10] ; [49 44],[15.50413223 12.49586777] ; [51.49586777 41.50413223],0
d3,1,0.30317,1.0602,[18  8] ; [54 39],[15.73109244 10.26890756] ; [56.26890756 36.73109244],0
s6,1,0.326241,0.963759,[13 14] ; [35 58],[10.8 16.2] ; [37.2 55.8],0
n5,1,0.346303,0.886957,[18  9] ; [52 40],[15.88235294 11.11764706] ; [54.11764706 37.88235294],0
a5,1,0.406695,0.688441,[19  9] ; [55 38],[17.12396694 10.87603306] ; [56.87603306 36.12396694],0
d5,1,0.436126,0.606453,[22  5] ; [69 24],[20.475  6.525] ; [70.525 22.475],0
n4,1,0.597027,0.279503,[18 10] ; [54 38],[16.8 11.2] ; [55.2 36.8],0
n2,1,0.711531,0.136752,[4 5] ; [20 19],[4.5 4.5] ; [19.5 19.5],0
d4,1,0.771184,0.08458,[20  8] ; [69 24],[20.59504132  7.40495868] ; [68.40495868 24.59504132],0
a7,1,0.808412,0.058794,[18  9] ; [59 33],[17.47058824  9.52941176] ; [59.52941176 32.47058824],0
b3,1,0.824948,0.048923,[5 8] ; [19 35],[4.65671642 8.34328358] ; [19.34328358 34.65671642],0
b2,1,0.824948,0.048923,[5 8] ; [19 35],[4.65671642 8.34328358] ; [19.34328358 34.65671642],0
a3,1,0.829351,0.046455,[17 10] ; [60 32],[17.47058824  9.52941176] ; [59.52941176 32.47058824],0
p1,1,0.86496,0.028922,[ 1 27] ; [ 4 89],[ 1.15702479 26.84297521] ; [ 3.84297521 89.15702479],0
b4,1,0.934578,0.006738,[15 13] ; [49 44],[14.80991736 13.19008264] ; [49.19008264 43.80991736],0
b1,1,0.934578,0.006738,[15 13] ; [49 44],[14.80991736 13.19008264] ; [49.19008264 43.80991736],0
n1,1,0.958762,0.002674,[3 6] ; [12 25],[2.93478261 6.06521739] ; [12.06521739 24.93478261],0
