Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,164.342932,[652  11] ; [30 20],[634.17391304  28.82608696] ; [47.82608696  2.17391304],1
r1,1,0.0,83.10721,[566  96] ; [17 33],[542.05898876 119.94101124] ; [40.94101124  9.05898876],1
r2,1,0.0,72.640512,[646  15] ; [35 13],[634.89562764  26.10437236] ; [46.10437236  1.89562764],1
n6,1,5e-06,20.702475,[585  76] ; [33 17],[574.54008439  86.45991561] ; [43.45991561  6.54008439],1
s6,1,9e-06,19.738275,[469 183] ; [21 29],[455.0997151 196.9002849] ; [34.9002849 15.0997151],1
a5,1,2.1e-05,18.055994,[511 153] ; [25 25],[498.46498599 165.53501401] ; [37.53501401 12.46498599],1
p9,1,5.9e-05,16.131349,[632  31] ; [40  9],[625.75280899  37.24719101] ; [46.24719101  2.75280899],1
n4,1,7.3e-05,15.718985,[531 133] ; [28 22],[519.85434174 144.14565826] ; [39.14565826 10.85434174],1
p11,1,0.000222,13.634382,[569  95] ; [33 17],[559.84313725 104.15686275] ; [42.15686275  7.84313725],1
v2,1,0.000328,12.901496,[379 254] ; [16 32],[367.15859031 265.84140969] ; [27.84140969 20.15859031],1
p3,1,0.000444,12.335942,[361 301] ; [14 35],[349.15611814 312.84388186] ; [25.84388186 23.15611814],1
s5,1,0.00081,11.217287,[244 395] ; [ 7 42],[233.12354651 405.87645349] ; [17.87645349 31.12354651],1
u1,1,0.002469,9.163477,[126 538] ; [ 1 49],[118.10644258 545.89355742] ; [ 8.89355742 41.10644258],0
v1,1,0.002528,9.120504,[373 272] ; [17 31],[362.98701299 282.01298701] ; [27.01298701 20.98701299],0
p4,1,0.00253,9.118525,[426 235] ; [21 28],[416.15070423 244.84929577] ; [30.84929577 18.15070423],0
a6,1,0.004839,7.938558,[470 192] ; [26 24],[461.16853933 200.83146067] ; [34.83146067 15.16853933],0
d1,1,0.005137,7.830555,[412 252] ; [21 29],[402.67787115 261.32212885] ; [30.32212885 19.67787115],0
d5,1,0.006102,7.51995,[551 110] ; [34 16],[543.86075949 117.13924051] ; [41.13924051  8.86075949],0
n3,1,0.007983,7.037384,[94 28] ; [14 13],[88.4295302 33.5704698] ; [19.5704698  7.4295302],0
v3,1,0.008851,6.852587,[274 364] ; [12 38],[265.21511628 372.78488372] ; [20.78488372 29.21511628],0
d4,1,0.009015,6.819816,[558 104] ; [35 15],[551.35674157 110.64325843] ; [41.64325843  8.35674157],0
s8,1,0.009435,6.738544,[324 337] ; [15 35],[315.16033755 345.83966245] ; [23.83966245 26.16033755],0
a4,1,0.012819,6.193952,[306 357] ; [14 36],[297.55960729 365.44039271] ; [22.44039271 27.55960729],0
a2,1,0.016544,5.744112,[166 498] ; [ 5 45],[159.02521008 504.97478992] ; [11.97478992 38.02521008],0
s2,1,0.017367,5.658924,[365 294] ; [19 31],[356.91960508 302.08039492] ; [27.08039492 22.91960508],0
a7,1,0.017714,5.624207,[498 164] ; [30 20],[490.92134831 171.07865169] ; [37.07865169 12.92134831],0
a8,1,0.02165,5.273669,[ 82 523] ; [ 1 47],[ 76.89892802 528.10107198] ; [ 6.10107198 41.89892802],0
p7,1,0.023718,5.115152,[443 205] ; [24 22],[436.04610951 211.95389049] ; [30.95389049 15.04610951],0
n5,1,0.028021,4.82678,[524 137] ; [33 17],[517.82981716 143.17018284] ; [39.17018284 10.82981716],0
p2,1,0.029602,4.732232,[574  88] ; [37 12],[568.89170183  93.10829817] ; [42.10829817  6.89170183],0
p6,1,0.030019,4.70823,[259 397] ; [12 38],[251.80736544 404.19263456] ; [19.19263456 30.80736544],0
s3,1,0.035109,4.439844,[383 274] ; [21 28],[375.96033994 281.03966006] ; [28.03966006 20.96033994],0
a3,1,0.038079,4.301496,[487 175] ; [30 20],[480.69382022 181.30617978] ; [36.30617978 13.69382022],0
p8,1,0.058046,3.592354,[379 277] ; [22 28],[372.60056657 283.39943343] ; [28.39943343 21.60056657],0
p12,1,0.070578,3.269521,[ 65 598] ; [ 1 48],[ 61.45786517 601.54213483] ; [ 4.54213483 44.45786517],0
b1,1,0.126387,2.336327,[234 430] ; [23 27],[239.00280112 424.99719888] ; [17.99719888 32.00280112],0
d3,1,0.141761,2.158741,[471 191] ; [30 19],[466.47257384 195.52742616] ; [34.52742616 14.47257384],0
d2,1,0.149389,2.078476,[321 340] ; [19 31],[316.09001406 344.90998594] ; [23.90998594 26.09001406],0
b2,1,0.209683,1.573617,[154 238] ; [ 7 19],[150.98564593 241.01435407] ; [10.01435407 15.98564593],0
b3,1,0.209683,1.573617,[154 238] ; [ 7 19],[150.98564593 241.01435407] ; [10.01435407 15.98564593],0
p1,1,0.209698,1.573512,[ 61 600] ; [ 2 48],[ 58.56962025 602.43037975] ; [ 4.43037975 45.56962025],0
s4,1,0.236338,1.402305,[114 543] ; [12 38],[117.08910891 539.91089109] ; [ 8.91089109 41.08910891],0
b5,1,0.279735,1.168379,[397 267] ; [26 24],[393.37815126 270.62184874] ; [29.62184874 20.37815126],0
s7,1,0.313459,1.016043,[332 302] ; [22 27],[328.60322108 305.39677892] ; [25.39677892 23.60322108],0
u3,1,0.629939,0.232143,[106  69] ; [11  9],[105.  70.] ; [12.  8.],0
a1,1,0.669894,0.181726,[ 31 633] ; [ 3 47],[ 31.61904762 632.38095238] ; [ 2.38095238 47.61904762],0
n2,1,0.741425,0.108878,[94 28] ; [20  7],[93.34228188 28.65771812] ; [20.65771812  6.34228188],0
b4,1,0.748766,0.102571,[383 281] ; [30 20],[384.07843137 279.92156863] ; [28.92156863 21.07843137],0
n1,1,0.7665,0.088183,[44 77] ; [ 9 18],[43.33108108 77.66891892] ; [ 9.66891892 17.33108108],0
p5,1,0.918985,0.010345,[ 84 575] ; [ 6 43],[ 83.77118644 575.22881356] ; [ 6.22881356 42.77118644],0
u2,1,0.944971,0.004764,[107  69] ; [12  8],[106.85714286  69.14285714] ; [12.14285714  7.85714286],0
