Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,67.695448,[40 79] ; [179  49],[75.1037464 43.8962536] ; [143.8962536  84.1037464],1
a8,1,4.2e-05,16.764552,[  3 110] ; [ 40 173],[14.90490798 98.09509202] ; [ 28.09509202 184.90490798],1
a5,1,4.8e-05,16.537259,[58 61] ; [163  67],[75.35530086 43.64469914] ; [145.64469914  84.35530086],1
a4,1,0.000291,13.126409,[31 88] ; [105 123],[46.63976945 72.36023055] ; [ 89.36023055 138.63976945],1
s7,1,0.002314,9.281855,[24 90] ; [ 82 137],[36.28828829 77.71171171] ; [ 69.71171171 149.28828829],0
n1,1,0.008372,6.952158,[11 38] ; [31 36],[17.74137931 31.25862069] ; [24.25862069 42.74137931],0
n6,1,0.020063,5.406363,[78 41] ; [176  52],[87.10662824 31.89337176] ; [166.89337176  61.10662824],0
a3,1,0.020623,5.358405,[67 51] ; [158  70],[76.73410405 41.26589595] ; [148.26589595  79.73410405],0
a2,1,0.034899,4.450134,[ 14 105] ; [ 48 182],[21.14040115 97.85959885] ; [ 40.85959885 189.14040115],0
r1,1,0.035018,4.444317,[77 42] ; [172  56],[85.39193084 33.60806916] ; [163.60806916  64.39193084],0
p11,1,0.038996,4.261048,[73 46] ; [166  64],[81.49283668 37.50716332] ; [157.50716332  72.49283668],0
s4,1,0.041646,4.149534,[27 92] ; [ 32 196],[20.23342939 98.76657061] ; [ 38.76657061 189.23342939],0
a1,1,0.046417,3.96639,[  2 117] ; [ 15 215],[  5.7965616 113.2034384] ; [ 11.2034384 218.7965616],0
s8,1,0.049175,3.869381,[26 93] ; [ 73 156],[33.85344828 85.14655172] ; [ 65.14655172 163.85344828],0
u1,1,0.057579,3.605771,[  8 111] ; [ 31 199],[ 13.29799427 105.70200573] ; [ 25.70200573 204.29799427],0
v3,1,0.068497,3.318677,[28 85] ; [ 77 146],[35.3125 77.6875] ; [ 69.6875 153.3125],0
p12,1,0.110296,2.549973,[  2 116] ; [ 12 216],[  4.77456647 113.22543353] ; [  9.22543353 218.77456647],0
b1,1,0.120321,2.413132,[39 80] ; [ 95 135],[45.69054441 73.30945559] ; [ 88.30945559 141.69054441],0
p3,1,0.129624,2.297007,[ 17 102] ; [ 48 181],[22.22701149 96.77298851] ; [ 42.77298851 186.22701149],0
r2,1,0.13711,2.210092,[102  16] ; [206  19],[105.95918367  12.04081633] ; [202.04081633  22.95918367],0
p7,1,0.13728,2.208186,[38 77] ; [ 93 132],[44.30882353 70.69117647] ; [ 86.69117647 138.30882353],0
b2,1,0.151123,2.060879,[14 41] ; [50 88],[18.23834197 36.76165803] ; [45.76165803 92.23834197],0
b3,1,0.151123,2.060879,[14 41] ; [50 88],[18.23834197 36.76165803] ; [45.76165803 92.23834197],0
n2,1,0.157908,1.994146,[30 19] ; [50 18],[33.5042735 15.4957265] ; [46.4957265 21.5042735],0
d2,1,0.167565,1.904592,[44 75] ; [101 125],[50.01449275 68.98550725] ; [ 94.98550725 131.01449275],0
