Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.379575,[18 37] ; [106  33],[35.15463918 19.84536082] ; [88.84536082 50.15463918],1
r4,1,0.510147,0.433766,[45 10] ; [119  20],[46.49484536  8.50515464] ; [117.50515464  21.49484536],0
p6,1,0.522339,0.409273,[12 41] ; [ 25 110],[10.43085106 42.56914894] ; [ 26.56914894 108.43085106],0
s1,1,0.580767,0.304996,[ 2 53] ; [  3 132],[ 1.44736842 53.55263158] ; [  3.55263158 131.44736842],0
r2,1,0.584742,0.298631,[51  4] ; [127   7],[51.7989418  3.2010582] ; [126.2010582   7.7989418],0
s8,1,0.603225,0.270159,[24 31] ; [55 84],[22.39690722 32.60309278] ; [56.60309278 82.39690722],0
v3,1,0.627472,0.235505,[25 28] ; [70 67],[26.5 26.5] ; [68.5 68.5],0
b5,1,0.635239,0.225023,[32 23] ; [86 53],[33.45360825 21.54639175] ; [84.54639175 54.45360825],0
d2,1,0.636217,0.223724,[25 30] ; [58 81],[23.53092784 31.46907216] ; [59.46907216 79.53092784],0
n5,1,0.653004,0.202134,[35 19] ; [84 53],[33.64397906 20.35602094] ; [85.35602094 51.64397906],0
s3,1,0.696644,0.151987,[28 27] ; [74 63],[29.21875 25.78125] ; [72.78125 64.21875],0
r1,1,0.707703,0.140582,[43 12] ; [112  27],[43.94329897 11.05670103] ; [111.05670103  27.94329897],0
s7,1,0.718763,0.129681,[24 27] ; [60 76],[22.90909091 28.09090909] ; [61.09090909 74.90909091],0
a5,1,0.727683,0.12125,[39 16] ; [95 44],[37.98969072 17.01030928] ; [96.01030928 42.98969072],0
d4,1,0.728039,0.120919,[46  9] ; [119  20],[46.77835052  8.22164948] ; [118.22164948  20.77835052],0
a4,1,0.77331,0.082971,[23 32] ; [55 84],[22.11340206 32.88659794] ; [55.88659794 83.11340206],0
b4,1,0.77331,0.082971,[32 23] ; [84 55],[32.88659794 22.11340206] ; [83.11340206 55.88659794],0
d5,1,0.795021,0.067494,[43 12] ; [111  28],[43.65979381 11.34020619] ; [110.34020619  28.65979381],0
p7,1,0.82029,0.051607,[30 24] ; [72 62],[29.29787234 24.70212766] ; [72.70212766 61.29787234],0
u4,1,0.846967,0.037245,[ 1 54] ; [  2 137],[ 0.85051546 54.14948454] ; [  2.14948454 136.85051546],0
p5,1,0.880577,0.022571,[ 1 54] ; [  3 136],[ 1.13402062 53.86597938] ; [  2.86597938 136.13402062],0
p2,1,0.885556,0.020716,[39 16] ; [100  39],[39.40721649 15.59278351] ; [99.59278351 39.40721649],0
n6,1,0.899814,0.01585,[43 11] ; [111  27],[43.3125 10.6875] ; [110.6875  27.3125],0
p1,1,0.905404,0.014122,[ 3 52] ; [  7 132],[ 2.83505155 52.16494845] ; [  7.16494845 131.83505155],0
u2,1,0.932685,0.007135,[6 7] ; [19 21],[6.13207547 6.86792453] ; [18.86792453 21.13207547],0
p12,1,0.953494,0.003401,[ 2 51] ; [  5 134],[ 1.93229167 51.06770833] ; [  5.06770833 133.93229167],0
n3,1,0.978825,0.000704,[11  4] ; [27 10],[10.96153846  4.03846154] ; [27.03846154  9.96153846],0
