Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,8.2e-05,15.51857,[73 57] ; [72 16],[86.46788991 43.53211009] ; [58.53211009 29.46788991],1
p7,1,0.000105,15.052199,[87 41] ; [78  8],[98.69158879 29.30841121] ; [66.30841121 19.69158879],1
s6,1,0.019087,5.493521,[60 68] ; [52 30],[68.26666667 59.73333333] ; [43.73333333 38.26666667],0
a4,1,0.019412,5.464024,[42 89] ; [42 46],[50.24657534 80.75342466] ; [33.75342466 54.24657534],0
s8,1,0.019686,5.43956,[ 24 108] ; [28 60],[ 31.2 100.8] ; [20.8 67.2],0
s4,1,0.042194,4.127418,[ 10 120] ; [14 70],[ 14.57943925 115.42056075] ; [ 9.42056075 74.57943925],0
p3,1,0.04706,3.943241,[63 69] ; [54 34],[70.2 61.8] ; [46.8 41.2],0
u1,1,0.04988,3.845493,[ 11 121] ; [15 73],[ 15.6 116.4] ; [10.4 77.6],0
d1,1,0.051793,3.782456,[68 64] ; [57 31],[75. 57.] ; [50. 38.],0
p12,1,0.055237,3.674913,[  6 125] ; [10 77],[  9.6146789 121.3853211] ; [ 6.3853211 80.6146789],0
b1,1,0.059671,3.546496,[42 90] ; [39 49],[48.6 83.4] ; [32.4 55.6],0
p11,1,0.059932,3.539254,[106  26] ; [79  9],[111.  21.] ; [74. 14.],0
s5,1,0.062758,3.462961,[ 26 101] ; [27 58],[31.75 95.25] ; [21.25 63.75],0
b4,1,0.073708,3.198455,[71 61] ; [58 30],[77.4 54.6] ; [51.6 36.4],0
d2,1,0.097254,2.75,[54 78] ; [46 42],[60. 72.] ; [40. 48.],0
a2,1,0.112836,2.514048,[ 19 113] ; [20 68],[ 23.4 108.6] ; [15.6 72.4],0
n4,1,0.122514,2.384884,[87 44] ; [67 21],[92.11872146 38.88127854] ; [61.88127854 26.11872146],0
p10,1,0.122719,2.382273,[103  27] ; [76 11],[107.23502304  22.76497696] ; [71.76497696 15.23502304],0
s3,1,0.126118,2.339646,[41 86] ; [37 50],[46.28971963 80.71028037] ; [31.71028037 55.28971963],0
v1,1,0.132376,2.264419,[61 67] ; [50 36],[66.39252336 61.60747664] ; [44.60747664 41.39252336],0
n5,1,0.135269,2.230964,[87 44] ; [66 21],[91.94036697 39.05963303] ; [61.05963303 25.94036697],0
a3,1,0.20375,1.615285,[69 62] ; [54 34],[73.57534247 57.42465753] ; [49.42465753 38.57534247],0
p2,1,0.212672,1.553141,[109  21] ; [79  9],[112.11009174  17.88990826] ; [75.88990826 12.11009174],0
d4,1,0.2155,1.534091,[102  30] ; [74 14],[105.6  26.4] ; [70.4 17.6],0
p5,1,0.230478,1.437909,[ 10 121] ; [11 77],[ 12.56164384 118.43835616] ; [ 8.43835616 79.56164384],0
u2,1,0.236663,1.400364,[32 31] ; [13 21],[29.22680412 33.77319588] ; [15.77319588 18.22680412],0
p1,1,0.245411,1.349241,[ 10 119] ; [11 77],[ 12.48387097 116.51612903] ; [ 8.51612903 79.48387097],0
r4,1,0.251074,1.317319,[115  17] ; [81  7],[117.6  14.4] ; [78.4  9.6],0
s2,1,0.2535,1.303911,[34 96] ; [29 58],[37.74193548 92.25806452] ; [25.25806452 61.74193548],0
b2,1,0.288496,1.126628,[20 51] ; [19 32],[22.69672131 48.30327869] ; [16.30327869 34.69672131],0
b3,1,0.288496,1.126628,[20 51] ; [19 32],[22.69672131 48.30327869] ; [16.30327869 34.69672131],0
p9,1,0.288947,1.124522,[106  23] ; [77 11],[108.78801843  20.21198157] ; [74.21198157 13.78801843],0
a1,1,0.346751,0.885312,[  3 129] ; [ 4 84],[  4.2 127.8] ; [ 2.8 85.2],0
d3,1,0.349651,0.874724,[85 47] ; [62 26],[88.2 43.8] ; [58.8 29.2],0
d5,1,0.371037,0.800189,[103  29] ; [73 15],[105.6  26.4] ; [70.4 17.6],0
a6,1,0.375399,0.785714,[93 39] ; [57 31],[90. 42.] ; [60. 28.],0
r3,1,0.378005,0.777179,[122  10] ; [83  4],[123.56164384   8.43835616] ; [81.43835616  5.56164384],0
u3,1,0.393506,0.728081,[32 30] ; [14 19],[30.02105263 31.97894737] ; [15.97894737 17.02105263],0
n6,1,0.429932,0.623008,[106  25] ; [74 13],[108.16513761  22.83486239] ; [71.83486239 15.16513761],0
b5,1,0.461429,0.542425,[79 53] ; [57 31],[81.6 50.4] ; [54.4 33.6],0
s1,1,0.527234,0.39972,[  5 125] ; [ 2 85],[  4.19354839 125.80645161] ; [ 2.80645161 84.19354839],0
a8,1,0.623424,0.241084,[ 12 105] ; [10 70],[ 13.06598985 103.93401015] ; [ 8.93401015 71.06598985],0
a5,1,0.666906,0.185242,[94 38] ; [65 23],[95.4 36.6] ; [63.6 24.4],0
a7,1,0.733788,0.115662,[99 33] ; [67 20],[100.05479452  31.94520548] ; [65.94520548 21.05479452],0
n3,1,0.73549,0.11413,[16  7] ; [9 3],[16.42857143  6.57142857] ; [8.57142857 3.42857143],0
n2,1,0.806179,0.060201,[15  8] ; [9 4],[15.33333333  7.66666667] ; [8.66666667 4.33333333],0
r2,1,0.862619,0.029943,[120  10] ; [79  6],[120.3255814   9.6744186] ; [78.6744186  6.3255814],0
v2,1,0.869955,0.026803,[67 57] ; [48 39],[67.58293839 56.41706161] ; [47.41706161 39.58293839],0
n1,1,0.901225,0.015404,[ 8 14] ; [5 8],[ 8.17142857 13.82857143] ; [4.82857143 8.17142857],0
v4,1,0.912535,0.012065,[123   8] ; [82  5],[123.18807339   7.81192661] ; [81.81192661  5.18807339],0
v3,1,0.975372,0.000953,[43 81] ; [30 56],[43.1047619 80.8952381] ; [29.8952381 56.1047619],0
