Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,57.952781,[ 61 104] ; [130  36],[95.21148036 69.78851964] ; [95.78851964 70.21148036],1
p2,1,0.0,36.204277,[113  55] ; [156  11],[134.90149254  33.09850746] ; [134.09850746  32.90149254],1
p6,1,0.0,33.695974,[ 33 134] ; [84 84],[ 58.32537313 108.67462687] ; [ 58.67462687 109.32537313],1
p4,1,0.0,26.893148,[73 95] ; [120  48],[96.5 71.5] ; [96.5 71.5],1
p3,1,2e-06,22.815216,[ 53 115] ; [96 71],[74.72238806 93.27761194] ; [74.27761194 92.72238806],1
p5,1,0.000147,14.406378,[  9 156] ; [ 32 135],[ 20.37650602 144.62349398] ; [ 20.62349398 146.37650602],1
p9,1,0.000313,12.990465,[119  46] ; [146  20],[132.09969789  32.90030211] ; [132.90030211  33.09969789],1
p10,1,0.000396,12.55124,[113  52] ; [141  25],[126.6163142  38.3836858] ; [127.3836858  38.6163142],1
n4,1,0.010415,6.5625,[118  50] ; [138  30],[128.  40.] ; [128.  40.],0
p11,1,0.012877,6.185869,[117  52] ; [136  32],[126.87537092  42.12462908] ; [126.12462908  41.87537092],0
v4,1,0.022707,5.190811,[154  15] ; [162   5],[158.94047619  10.05952381] ; [157.05952381   9.94047619],0
s8,1,0.025075,5.018671,[ 55 113] ; [75 93],[ 65. 103.] ; [ 65. 103.],0
s6,1,0.025158,5.01301,[100  67] ; [116  46],[109.64133739  57.35866261] ; [106.35866261  55.64133739],0
v1,1,0.025839,4.966792,[ 52 113] ; [72 94],[ 61.81268882 103.18731118] ; [ 62.18731118 103.81268882],0
r2,1,0.050222,3.834034,[148  19] ; [157   9],[152.95795796  14.04204204] ; [152.04204204  13.95795796],0
r1,1,0.057601,3.605136,[112  56] ; [127  40],[119.85671642  48.14328358] ; [119.14328358  47.85671642],0
r4,1,0.059786,3.543306,[140  29] ; [151  17],[145.93175074  23.06824926] ; [145.06824926  22.93175074],0
a7,1,0.066372,3.370533,[102  66] ; [118  50],[110.  58.] ; [110.  58.],0
b3,1,0.079411,3.076923,[45 59] ; [30 66],[39. 65.] ; [36. 60.],0
b2,1,0.079411,3.076923,[45 59] ; [30 66],[39. 65.] ; [36. 60.],0
d4,1,0.110356,2.549115,[122  47] ; [133  34],[128.25892857  40.74107143] ; [126.74107143  40.25892857],0
r3,1,0.118098,2.44236,[150  18] ; [157  10],[153.95820896  14.04179104] ; [153.04179104  13.95820896],0
s7,1,0.120741,2.407689,[68 95] ; [81 80],[74.95987654 88.04012346] ; [74.04012346 86.95987654],0
d1,1,0.140813,2.169052,[80 89] ; [93 75],[86.75667656 82.24332344] ; [86.24332344 81.75667656],0
