Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,52.699332,[ 37 123] ; [153 104],[72.90167866 87.09832134] ; [117.09832134 139.90167866],1
v1,1,0.0,34.524664,[68 91] ; [185  73],[96.4676259 62.5323741] ; [156.5323741 101.4676259],1
a5,1,0.001014,10.801573,[115  49] ; [219  43],[128.58215962  35.41784038] ; [205.41784038  56.58215962],0
s4,1,0.001349,10.274486,[ 42 120] ; [ 35 224],[ 29.62945368 132.37054632] ; [ 47.37054632 211.62945368],0
a3,1,0.001439,10.155507,[108  55] ; [209  52],[121.86556604  41.13443396] ; [195.13443396  65.86556604],0
n3,1,0.010996,6.465893,[20 10] ; [33  3],[24.09090909  5.90909091] ; [28.90909091  7.09090909],0
p10,1,0.011002,6.465062,[131  32] ; [232  28],[139.87943262  23.12056738] ; [223.12056738  36.87943262],0
r1,1,0.014797,5.940509,[124  40] ; [222  39],[133.51529412  30.48470588] ; [212.48470588  48.51529412],0
a2,1,0.032098,4.593278,[ 34 130] ; [ 79 183],[ 43.50234742 120.49765258] ; [ 69.49765258 192.50234742],0
p7,1,0.033603,4.514803,[115  47] ; [208  52],[123.99526066  38.00473934] ; [199.00473934  60.99526066],0
r2,1,0.043194,4.087774,[152  10] ; [254   6],[155.85781991   6.14218009] ; [250.14218009   9.85781991],0
n2,1,0.060527,3.522876,[20 10] ; [31  5],[23.18181818  6.81818182] ; [27.81818182  8.18181818],0
p12,1,0.068066,3.329064,[ 12 151] ; [ 34 227],[ 17.68396226 145.31603774] ; [ 28.31603774 232.68396226],0
d4,1,0.070244,3.277315,[129  34] ; [225  37],[135.76941176  27.23058824] ; [218.23058824  43.76941176],0
p9,1,0.077619,3.114059,[139  25] ; [236  25],[144.70588235  19.29411765] ; [230.29411765  30.70588235],0
d2,1,0.080262,3.059593,[76 87] ; [145 117],[84.76 78.24] ; [136.24 125.76],0
n5,1,0.08098,3.045123,[122  41] ; [213  47],[129.08983452  33.91016548] ; [205.91016548  54.08983452],0
a8,1,0.081486,3.035013,[ 14 137] ; [ 36 198],[ 19.61038961 131.38961039] ; [ 30.38961039 203.61038961],0
a7,1,0.096681,2.759461,[111  53] ; [196  65],[118.46588235  45.53411765] ; [188.53411765  72.46588235],0
n4,1,0.098673,2.726861,[130  34] ; [223  38],[136.21647059  27.78352941] ; [216.78352941  44.21647059],0
d1,1,0.108836,2.57104,[95 69] ; [172  90],[102.78873239  61.21126761] ; [164.21126761  97.78873239],0
p11,1,0.109216,2.56553,[129  35] ; [222  40],[135.12676056  28.87323944] ; [215.87323944  46.12676056],0
b1,1,0.149832,2.07396,[78 86] ; [106 156],[70.83568075 93.16431925] ; [113.16431925 148.83568075],0
b2,1,0.186175,1.74763,[37 68] ; [74 97],[42.22826087 62.77173913] ; [ 68.77173913 102.22826087],0
b3,1,0.186175,1.74763,[37 68] ; [74 97],[42.22826087 62.77173913] ; [ 68.77173913 102.22826087],0
b4,1,0.203063,1.620205,[88 76] ; [157 105],[94.31924883 69.68075117] ; [150.68075117 111.31924883],0
u1,1,0.212898,1.551612,[ 31 133] ; [ 63 199],[ 36.18779343 127.81220657] ; [ 57.81220657 204.18779343],0
