Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.613294,[ 3 79] ; [160  78],[41.76875 40.23125] ; [121.23125 116.76875],1
r3,1,0.056965,3.623618,[70 11] ; [221  16],[74.12264151  6.87735849] ; [216.87735849  20.12264151],0
u2,1,0.069012,3.306362,[20 24] ; [41 24],[24.62385321 19.37614679] ; [36.37614679 28.62385321],0
v1,1,0.10961,2.559838,[27 53] ; [102 130],[33.07692308 46.92307692] ; [ 95.92307692 136.07692308],0
v4,1,0.130794,2.283058,[74  8] ; [225  12],[76.85893417  5.14106583] ; [222.14106583  14.85893417],0
b1,1,0.13435,2.241503,[38 44] ; [ 88 150],[32.2875 49.7125] ; [ 93.7125 144.2875],0
s5,1,0.139171,2.187099,[21 57] ; [ 83 147],[26.33766234 51.66233766] ; [ 77.66233766 152.33766234],0
p11,1,0.152122,2.05084,[60 22] ; [192  46],[64.575 17.425] ; [187.425  50.575],0
n1,1,0.211125,1.563694,[ 6 14] ; [28 33],[ 8.39506173 11.60493827] ; [25.60493827 35.39506173],0
u3,1,0.232219,1.427219,[21 23] ; [38 26],[24.03703704 19.96296296] ; [34.96296296 29.03703704],0
v3,1,0.255663,1.292091,[11 71] ; [ 44 188],[14.36305732 67.63694268] ; [ 40.63694268 191.36305732],0
b5,1,0.260732,1.264868,[56 26] ; [146  92],[51.7625 30.2375] ; [150.2375  87.7625],0
s7,1,0.280386,1.165218,[33 47] ; [110 118],[37.14285714 42.85714286] ; [105.85714286 122.14285714],0
p8,1,0.285208,1.142103,[38 43] ; [128 110],[42.15047022 38.84952978] ; [123.84952978 114.15047022],0
p1,1,0.379595,0.772012,[10 72] ; [ 21 216],[ 7.96865204 74.03134796] ; [ 23.03134796 213.96865204],0
s1,1,0.393882,0.726925,[ 5 77] ; [  9 225],[ 3.63291139 78.36708861] ; [ 10.36708861 223.63291139],0
n3,1,0.644515,0.212886,[13  7] ; [43 18],[13.82716049  6.17283951] ; [42.17283951 18.82716049],0
s2,1,0.702921,0.145451,[38 43] ; [117 120],[39.48113208 41.51886792] ; [115.51886792 121.48113208],0
a8,1,0.708107,0.140176,[11 65] ; [ 28 191],[10.04745763 65.95254237] ; [ 28.95254237 190.04745763],0
n2,1,0.712832,0.135464,[14  6] ; [46 16],[14.63414634  5.36585366] ; [45.36585366 16.63414634],0
p12,1,0.744597,0.106127,[ 4 77] ; [ 14 223],[ 4.58490566 76.41509434] ; [ 13.41509434 223.58490566],0
b2,1,0.761663,0.09199,[17 26] ; [54 92],[16.15343915 26.84656085] ; [54.84656085 91.15343915],0
b3,1,0.761663,0.09199,[17 26] ; [54 92],[16.15343915 26.84656085] ; [54.84656085 91.15343915],0
s4,1,0.846163,0.037643,[16 66] ; [ 48 186],[16.60759494 65.39240506] ; [ 47.39240506 186.60759494],0
p5,1,0.911914,0.012238,[10 71] ; [ 30 204],[10.28571429 70.71428571] ; [ 29.71428571 204.28571429],0
b4,1,0.921543,0.0097,[46 36] ; [135 103],[46.38125 35.61875] ; [134.61875 103.38125],0
s3,1,0.947906,0.004269,[44 35] ; [131 106],[43.75 35.25] ; [131.25 105.75],0
