Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,116.630703,[183  74] ; [ 19 117],[132.09669211 124.90330789] ; [69.90330789 66.09669211],1
d5,1,0.0,110.691275,[250   6] ; [76 60],[212.89795918  43.10204082] ; [113.10204082  22.89795918],1
d3,1,0.0,101.972598,[231  26] ; [58 78],[188.98982188  68.01017812] ; [100.01017812  35.98982188],1
d4,1,0.0,94.087464,[251   5] ; [84 52],[218.7755102  37.2244898] ; [116.2244898  19.7755102],1
a2,1,0.0,34.737032,[ 86 172] ; [  9 127],[ 62.20812183 195.79187817] ; [ 32.79187817 103.20812183],1
a4,1,0.0,29.948695,[143 114] ; [36 99],[117.35459184 139.64540816] ; [61.64540816 73.35459184],1
u1,1,0.0,27.416547,[ 67 191] ; [  6 130],[ 47.80203046 210.19796954] ; [ 25.19796954 110.80203046],1
a5,1,0.0,26.07818,[225  33] ; [89 47],[205.6142132  52.3857868] ; [108.3857868  27.6142132],1
a3,1,1.3e-05,18.996632,[209  47] ; [83 52],[191.18158568  64.81841432] ; [100.81841432  34.18158568],1
s8,1,0.003887,8.335878,[143 110] ; [56 80],[129.42673522 123.57326478] ; [69.57326478 66.42673522],0
v4,1,0.007022,7.267397,[254   3] ; [128   8],[249.80661578   7.19338422] ; [132.19338422   3.80661578],0
n4,1,0.012532,6.233959,[218  40] ; [100  35],[208.76335878  49.23664122] ; [109.23664122  25.76335878],0
v1,1,0.013967,6.042283,[164  88] ; [70 64],[152.76683938  99.23316062] ; [81.23316062 52.76683938],0
r2,1,0.018898,5.510929,[250   4] ; [128   8],[246.18461538   7.81538462] ; [131.81538462   4.18461538],0
s2,1,0.021295,5.302477,[144 110] ; [60 75],[133.20308483 120.79691517] ; [70.79691517 64.20308483],0
p4,1,0.024509,5.058281,[201  55] ; [92 43],[191.83631714  64.16368286] ; [101.16368286  33.83631714],0
n6,1,0.027307,4.871281,[229  27] ; [110  25],[221.95396419  34.04603581] ; [117.04603581  17.95396419],0
p2,1,0.038077,4.301597,[242  15] ; [120  16],[236.72773537  20.27226463] ; [125.27226463  10.72773537],0
a1,1,0.04367,4.069277,[ 15 243] ; [  2 134],[ 11.1319797 246.8680203] ; [  5.8680203 130.1319797],0
p3,1,0.044647,4.031943,[173  83] ; [78 58],[163.91836735  92.08163265] ; [87.08163265 48.91836735],0
a6,1,0.056906,3.625351,[184  72] ; [85 51],[175.67346939  80.32653061] ; [93.32653061 42.67346939],0
u4,1,0.072003,3.236751,[ 10 248] ; [  1 135],[  7.20304569 250.79695431] ; [  3.79695431 132.20304569],0
r4,1,0.156461,2.008101,[253   5] ; [130   6],[250.79695431   7.20304569] ; [132.20304569   3.79695431],0
r3,1,0.220483,1.501225,[249   7] ; [129   7],[246.85714286   9.14285714] ; [131.14285714   4.85714286],0
v3,1,0.220702,1.499803,[118 130] ; [55 79],[112.31413613 135.68586387] ; [60.68586387 73.31413613],0
a7,1,0.240873,1.375476,[201  57] ; [98 37],[196.29007634  61.70992366] ; [102.70992366  32.29007634],0
s3,1,0.275918,1.187089,[154 100] ; [73 60],[148.9870801 105.0129199] ; [78.0129199 54.9870801],0
p6,1,0.27608,1.186288,[130 125] ; [61 74],[124.88461538 130.11538462] ; [66.11538462 68.88461538],0
p12,1,0.278518,1.174306,[ 30 227] ; [ 11 124],[ 26.88010204 230.11989796] ; [ 14.11989796 120.88010204],0
n5,1,0.305932,1.048156,[210  48] ; [104  31],[206.13740458  51.86259542] ; [107.86259542  27.13740458],0
s5,1,0.356495,0.850202,[103 144] ; [49 84],[ 98.8 148.2] ; [53.2 79.8],0
b1,1,0.368276,0.809474,[ 98 160] ; [58 78],[102.15228426 155.84771574] ; [53.84771574 82.15228426],0
n2,1,0.403769,0.697074,[29  8] ; [20  3],[30.21666667  6.78333333] ; [18.78333333  4.21666667],0
a8,1,0.405408,0.692228,[ 39 189] ; [ 17 107],[ 36.27272727 191.72727273] ; [ 19.72727273 104.27272727],0
n1,1,0.429479,0.624233,[15 21] ; [12 11],[16.47457627 19.52542373] ; [10.52542373 12.47457627],0
u3,1,0.443259,0.587832,[31 18] ; [29 23],[29.10891089 19.89108911] ; [30.89108911 21.10891089],0
