Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.128894,[24 52] ; [24  4],[35.07692308 40.92307692] ; [12.92307692 15.07692308],1
s7,1,6.8e-05,15.86561,[13 55] ; [16 10],[20.9787234 47.0212766] ; [ 8.0212766 17.9787234],1
s2,1,0.001093,10.662345,[21 55] ; [18 11],[28.22857143 47.77142857] ; [10.77142857 18.22857143],0
p10,1,0.001169,10.538305,[32 43] ; [22  6],[39.32038835 35.67961165] ; [14.67961165 13.32038835],0
p9,1,0.00183,9.712959,[36 39] ; [23  5],[42.96116505 32.03883495] ; [16.03883495 11.96116505],0
s5,1,0.004063,8.255355,[10 61] ; [11 16],[15.21428571 55.78571429] ; [ 5.78571429 21.21428571],0
u3,1,0.009556,6.715812,[14 11] ; [15  1],[17.68292683  7.31707317] ; [11.31707317  4.68292683],0
r4,1,0.014465,5.980502,[50 26] ; [26  3],[55.00952381 20.99047619] ; [20.99047619  8.00952381],0
p11,1,0.015483,5.860651,[35 41] ; [21  8],[40.53333333 35.46666667] ; [15.46666667 13.53333333],0
u2,1,0.015695,5.83673,[15 11] ; [14  1],[18.3902439  7.6097561] ; [10.6097561  4.3902439],0
s3,1,0.026859,4.899839,[31 44] ; [19 10],[36.05769231 38.94230769] ; [13.94230769 15.05769231],0
a3,1,0.049954,3.843013,[50 26] ; [13 16],[45.6 30.4] ; [17.4 11.6],0
b3,1,0.051269,3.799461,[ 9 30] ; [10 11],[12.35 26.65] ; [ 6.65 14.35],0
b2,1,0.051269,3.799461,[ 9 30] ; [10 11],[12.35 26.65] ; [ 6.65 14.35],0
s4,1,0.053332,3.733486,[11 65] ; [ 9 20],[14.47619048 61.52380952] ; [ 5.52380952 23.47619048],0
v1,1,0.096198,2.767472,[27 49] ; [15 13],[30.69230769 45.30769231] ; [11.30769231 16.69230769],0
p3,1,0.121884,2.392941,[26 48] ; [15 14],[29.45631068 44.54368932] ; [11.54368932 17.45631068],0
u1,1,0.140739,2.16986,[ 4 72] ; [ 4 25],[ 5.79047619 70.20952381] ; [ 2.20952381 26.79047619],0
p6,1,0.152142,2.050641,[11 61] ; [ 8 21],[13.54455446 58.45544554] ; [ 5.45544554 23.54455446],0
p2,1,0.162537,1.950459,[46 29] ; [22  7],[49.03846154 25.96153846] ; [18.96153846 10.03846154],0
p1,1,0.169384,1.888385,[ 6 69] ; [ 5 24],[ 7.93269231 67.06730769] ; [ 3.06730769 25.93269231],0
d3,1,0.175982,1.831231,[47 29] ; [22  7],[49.94285714 26.05714286] ; [19.05714286  9.94285714],0
r3,1,0.18135,1.786525,[63 13] ; [27  2],[65.14285714 10.85714286] ; [24.85714286  4.14285714],0
d1,1,0.249456,1.32635,[35 41] ; [17 12],[37.63809524 38.36190476] ; [14.36190476 14.63809524],0
p4,1,0.250648,1.319691,[27 48] ; [14 15],[29.56730769 45.43269231] ; [11.43269231 17.56730769],0
n4,1,0.310637,1.027966,[29 47] ; [ 8 21],[26.78095238 49.21904762] ; [10.21904762 18.78095238],0
a4,1,0.310637,1.027966,[29 47] ; [ 8 21],[26.78095238 49.21904762] ; [10.21904762 18.78095238],0
s1,1,0.319693,0.990201,[ 7 69] ; [ 1 28],[ 5.79047619 70.20952381] ; [ 2.20952381 26.79047619],0
