Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,100.073695,[215 145] ; [ 48 204],[154.70588235 205.29411765] ; [108.29411765 143.70588235],1
v1,1,0.0,40.272173,[243 115] ; [105 145],[204.90789474 153.09210526] ; [143.09210526 106.90789474],1
r1,1,0.000123,14.742933,[314  51] ; [188  67],[295.53225806  69.46774194] ; [206.46774194  48.53225806],1
d1,1,0.002368,9.240125,[243 122] ; [139 116],[224.88709677 140.11290323] ; [157.11290323  97.88709677],0
a5,1,0.002451,9.176886,[297  68] ; [181  74],[281.40322581  83.59677419] ; [196.59677419  58.40322581],0
r4,1,0.004687,7.996606,[347  18] ; [227  28],[337.91935484  27.08064516] ; [236.08064516  18.91935484],0
d4,1,0.007471,7.156126,[317  48] ; [200  54],[304.8546042  60.1453958] ; [212.1453958  41.8546042],0
r3,1,0.009127,6.797739,[356   8] ; [237  16],[349.84116694  14.15883306] ; [243.15883306   9.84116694],0
p3,1,0.010282,6.585445,[217 148] ; [124 129],[201.39967638 163.60032362] ; [139.60032362 113.39967638],0
d2,1,0.010802,6.497619,[197 167] ; [111 143],[181.41100324 182.58899676] ; [126.58899676 127.41100324],0
u1,1,0.015391,5.871152,[ 83 282] ; [ 38 217],[ 71.23387097 293.76612903] ; [ 49.76612903 205.23387097],0
a3,1,0.016868,5.710033,[282  82] ; [175  79],[269.17152104  94.82847896] ; [187.82847896  66.17152104],0
s4,1,0.018191,5.5777,[ 54 309] ; [ 56 195],[ 65.03257329 297.96742671] ; [ 44.96742671 206.03257329],0
p7,1,0.021191,5.311043,[257 101] ; [158  93],[243.95730706 114.04269294] ; [171.04269294  79.95730706],0
a2,1,0.028896,4.773815,[101 264] ; [ 51 204],[ 89.48387097 275.51612903] ; [ 62.51612903 192.48387097],0
d5,1,0.029147,4.758931,[313  52] ; [200  53],[302.98543689  62.01456311] ; [210.01456311  42.98543689],0
d3,1,0.035144,4.438158,[266  99] ; [165  89],[254.14378029 110.85621971] ; [176.85621971  77.14378029],0
a7,1,0.038735,4.272467,[278  86] ; [175  79],[266.81553398  97.18446602] ; [186.18446602  67.81553398],0
a6,1,0.045316,4.006823,[259 105] ; [162  93],[247.56704362 116.43295638] ; [173.43295638  81.56704362],0
b1,1,0.047198,3.938302,[115 250] ; [100 155],[126.57258065 238.42741935] ; [ 88.42741935 166.57258065],0
a1,1,0.056835,3.627401,[ 22 343] ; [  7 248],[ 17.07258065 347.92741935] ; [ 11.92741935 243.07258065],0
p12,1,0.069771,3.288407,[ 42 323] ; [ 18 235],[ 35.4368932 329.5631068] ; [ 24.5631068 228.4368932],0
s8,1,0.078661,3.092346,[185 177] ; [112 143],[174.2528363 187.7471637] ; [122.7471637 132.2528363],0
n4,1,0.165092,1.926951,[309  56] ; [205  50],[302.59677419  62.40322581] ; [211.40322581  43.59677419],0
u4,1,0.171017,1.874008,[  8 357] ; [  2 253],[  5.88709677 359.11290323] ; [  4.11290323 250.88709677],0
r2,1,0.173566,1.851874,[348  13] ; [238  15],[344.53745928  16.46254072] ; [241.46254072  11.53745928],0
s7,1,0.203121,1.619793,[194 153] ; [124 121],[186.39527027 160.60472973] ; [131.60472973 113.39527027],0
a8,1,0.229729,1.442542,[ 51 280] ; [ 28 208],[ 46.11816578 284.88183422] ; [ 32.88183422 203.11816578],0
a4,1,0.251635,1.314201,[174 190] ; [110 145],[167.00484653 196.99515347] ; [116.99515347 138.00484653],0
u2,1,0.259886,1.269365,[41 42] ; [46 33],[44.57407407 38.42592593] ; [42.42592593 36.57407407],0
b4,1,0.266031,1.237098,[221 144] ; [143 112],[214.29032258 150.70967742] ; [149.70967742 105.29032258],0
p9,1,0.293355,1.104158,[348  16] ; [238  16],[345.15210356  18.84789644] ; [240.84789644  13.15210356],0
n5,1,0.30188,1.065871,[307  57] ; [207  48],[302.2552504  61.7447496] ; [211.7447496  43.2552504],0
s1,1,0.322901,0.977159,[  8 353] ; [  9 245],[  9.97886179 351.02113821] ; [  7.02113821 246.97886179],0
n1,1,0.327034,0.960606,[20 40] ; [26 36],[22.62295082 37.37704918] ; [23.37704918 38.62295082],0
s5,1,0.393351,0.728558,[140 211] ; [ 90 157],[135. 216.] ; [ 95. 152.],0
p6,1,0.396727,0.718226,[152 210] ; [ 98 156],[146.91558442 215.08441558] ; [103.08441558 150.91558442],0
p8,1,0.444447,0.584774,[211 149] ; [141 113],[206.38436482 153.61563518] ; [145.61563518 108.38436482],0
p11,1,0.489352,0.477951,[315  50] ; [215  40],[312.01612903  52.98387097] ; [217.98387097  37.01612903],0
s2,1,0.522343,0.409265,[199 163] ; [133 121],[195.1038961 166.8961039] ; [136.8961039 117.1038961],0
p2,1,0.553959,0.350273,[316  49] ; [224  30],[318.41680129  46.58319871] ; [221.58319871  32.41680129],0
u3,1,0.554173,0.349895,[49 34] ; [43 36],[47.13580247 35.86419753] ; [44.86419753 34.13580247],0
s3,1,0.574379,0.31541,[208 153] ; [140 113],[204.60586319 156.39413681] ; [143.39413681 109.60586319],0
s6,1,0.641278,0.217075,[256 102] ; [173  75],[253.43564356 104.56435644] ; [175.56435644  72.43564356],0
p4,1,0.694888,0.153845,[239 124] ; [164  91],[236.71359223 126.28640777] ; [166.28640777  88.71359223],0
b3,1,0.700359,0.148098,[ 92 136] ; [56 90],[ 90.22459893 137.77540107] ; [57.77540107 88.22459893],0
b2,1,0.700359,0.148098,[ 92 136] ; [56 90],[ 90.22459893 137.77540107] ; [57.77540107 88.22459893],0
n2,1,0.751143,0.100573,[46 14] ; [46 16],[45.24590164 14.75409836] ; [46.75409836 15.24590164],0
p1,1,0.8751,0.024707,[ 33 332] ; [ 24 231],[ 33.55645161 331.44354839] ; [ 23.44354839 231.55645161],0
b5,1,0.877036,0.023941,[211 154] ; [149 106],[211.93548387 153.06451613] ; [148.06451613 106.93548387],0
p5,1,0.880044,0.022775,[ 51 314] ; [ 34 217],[ 50.36525974 314.63474026] ; [ 34.63474026 216.36525974],0
v4,1,0.895886,0.017124,[348  15] ; [245  10],[348.31553398  14.68446602] ; [244.68446602  10.31553398],0
n3,1,0.95837,0.002725,[45 15] ; [46 15],[45.12396694 14.87603306] ; [45.87603306 15.12396694],0
