Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.006033,7.540393,[3 1] ; [ 5 28],[0.86486486 3.13513514] ; [ 7.13513514 25.86486486],0
p7,1,0.144783,2.126378,[3 1] ; [13 22],[1.64102564 2.35897436] ; [14.35897436 20.64102564],0
p12,1,0.179848,1.79888,[1 3] ; [ 2 32],[0.31578947 3.68421053] ; [ 2.68421053 31.31578947],0
p4,1,0.181125,1.788369,[3 1] ; [14 21],[1.74358974 2.25641026] ; [15.25641026 19.74358974],0
p6,1,0.190614,1.712869,[2 2] ; [ 7 27],[0.94736842 3.05263158] ; [ 8.05263158 25.94736842],0
r2,1,0.216962,1.524354,[1 3] ; [19 14],[2.16216216 1.83783784] ; [17.83783784 15.16216216],0
d3,1,0.221853,1.492347,[1 3] ; [20 15],[2.15384615 1.84615385] ; [18.84615385 16.15384615],0
b3,1,0.25798,1.279563,[2 2] ; [ 5 17],[1.07692308 2.92307692] ; [ 5.92307692 16.07692308],0
b2,1,0.25798,1.279563,[2 2] ; [ 5 17],[1.07692308 2.92307692] ; [ 5.92307692 16.07692308],0
p1,1,0.304909,1.052602,[1 3] ; [ 3 32],[0.41025641 3.58974359] ; [ 3.58974359 31.41025641],0
p8,1,0.306535,1.045547,[2 2] ; [ 9 26],[1.12820513 2.87179487] ; [ 9.87179487 25.12820513],0
b1,1,0.316443,1.00359,[1 3] ; [18 17],[1.94871795 2.05128205] ; [17.05128205 17.94871795],0
a6,1,0.316443,1.00359,[1 3] ; [18 17],[1.94871795 2.05128205] ; [17.05128205 17.94871795],0
a7,1,0.370332,0.802551,[1 3] ; [17 18],[1.84615385 2.15384615] ; [16.15384615 18.84615385],0
s8,1,0.455414,0.557143,[2 2] ; [11 24],[1.33333333 2.66666667] ; [11.66666667 23.33333333],0
v1,1,0.481615,0.495204,[2 2] ; [11 23],[1.36842105 2.63157895] ; [11.63157895 22.36842105],0
d1,1,0.491557,0.473117,[1 3] ; [15 20],[1.64102564 2.35897436] ; [14.35897436 20.64102564],0
a5,1,0.491557,0.473117,[3 1] ; [20 15],[2.35897436 1.64102564] ; [20.64102564 14.35897436],0
p3,1,0.53482,0.385224,[2 2] ; [12 23],[1.43589744 2.56410256] ; [12.56410256 22.43589744],0
s7,1,0.539615,0.376254,[2 2] ; [11 21],[1.44444444 2.55555556] ; [11.55555556 20.44444444],0
a3,1,0.559109,0.34125,[3 1] ; [21 14],[2.46153846 1.53846154] ; [21.53846154 13.46153846],0
s2,1,0.681442,0.168507,[1 3] ; [12 22],[1.36842105 2.63157895] ; [11.63157895 22.36842105],0
r4,1,0.700098,0.14837,[2 2] ; [14 21],[1.64102564 2.35897436] ; [14.35897436 20.64102564],0
a8,1,0.742298,0.108117,[1 3] ; [ 6 27],[0.75675676 3.24324324] ; [ 6.24324324 26.75675676],0
b5,1,0.784916,0.074484,[2 2] ; [20 15],[2.25641026 1.74358974] ; [19.74358974 15.25641026],0
p11,1,0.791857,0.069643,[3 1] ; [24 11],[2.76923077 1.23076923] ; [24.23076923 10.76923077],0
r3,1,0.837788,0.041912,[3 1] ; [27  7],[3.15789474 0.84210526] ; [26.84210526  7.15789474],0
a4,1,0.853988,0.033868,[1 3] ; [10 24],[1.15789474 2.84210526] ; [ 9.84210526 24.15789474],0
b4,1,0.880472,0.022611,[3 1] ; [25 10],[2.87179487 1.12820513] ; [25.12820513  9.87179487],0
d5,1,0.880472,0.022611,[3 1] ; [25 10],[2.87179487 1.12820513] ; [25.12820513  9.87179487],0
s3,1,0.911269,0.012418,[2 2] ; [16 18],[1.89473684 2.10526316] ; [16.10526316 17.89473684],0
n5,1,0.923233,0.009286,[3 1] ; [27  8],[3.07692308 0.92307692] ; [26.92307692  8.07692308],0
v2,1,0.956815,0.002932,[2 2] ; [17 18],[1.94871795 2.05128205] ; [17.05128205 17.94871795],0
v3,1,0.975275,0.000961,[1 3] ; [ 9 26],[1.02564103 2.97435897] ; [ 8.97435897 26.02564103],0
