Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,113.000576,[129 168] ; [300  61],[193.63677812 103.36322188] ; [235.36322188 125.63677812],1
p4,1,0.0,56.917385,[145 157] ; [277  86],[191.64511278 110.35488722] ; [230.35488722 132.64511278],1
p3,1,0.0,47.350366,[119 183] ; [240 123],[163.03458647 138.96541353] ; [195.96541353 167.03458647],1
p6,1,0.0,44.596078,[ 79 222] ; [187 174],[120.94561934 180.05438066] ; [145.05438066 215.94561934],1
p2,1,0.0,42.725625,[225  77] ; [339  26],[255.36431784  46.63568216] ; [308.63568216  56.36431784],1
p5,1,0.0,29.376056,[ 16 282] ; [ 72 293],[ 39.55354449 258.44645551] ; [ 48.44645551 316.55354449],1
p10,1,2e-06,22.322397,[227  74] ; [324  39],[249.77560241  51.22439759] ; [301.22439759  61.77560241],1
p9,1,1.7e-05,18.509962,[237  64] ; [329  34],[256.5753012  44.4246988] ; [309.4246988  53.5753012],1
v1,1,0.000211,13.729831,[140 150] ; [226 134],[163.29230769 126.70769231] ; [202.70769231 157.29230769],1
p11,1,0.000261,13.329712,[229  74] ; [316  49],[247.20808383  55.79191617] ; [297.79191617  67.20808383],1
p1,1,0.000584,11.82573,[ 16 286] ; [ 48 316],[ 29.02102102 272.97897898] ; [ 34.97897898 329.02102102],1
n6,1,0.001384,10.226438,[257  46] ; [337  27],[269.83808096  33.16191904] ; [324.16191904  39.83808096],0
b5,1,0.002583,9.080889,[200 103] ; [199 166],[180.98353293 122.01646707] ; [218.01646707 146.98353293],0
n5,1,0.002788,8.941336,[246  56] ; [326  38],[259.37537538  42.62462462] ; [312.62462462  51.37537538],0
r4,1,0.005487,7.711401,[272  31] ; [348  17],[281.22754491  21.77245509] ; [338.77245509  26.22754491],0
s5,1,0.007686,7.105104,[ 84 205] ; [137 213],[ 99.9514867 189.0485133] ; [121.0485133 228.9514867],0
s8,1,0.020632,5.357654,[128 175] ; [185 176],[142.82981928 160.17018072] ; [170.17018072 190.82981928],0
v3,1,0.052119,3.771949,[112 175] ; [167 191],[124.14418605 162.85581395] ; [154.85581395 203.14418605],0
d1,1,0.055982,3.652584,[174 129] ; [236 129],[185.97305389 117.02694611] ; [224.02694611 140.97305389],0
s7,1,0.056498,3.637303,[144 146] ; [198 148],[155.94339623 134.05660377] ; [186.05660377 159.94339623],0
r1,1,0.069286,3.299857,[242  60] ; [311  53],[250.75975976  51.24024024] ; [302.24024024  61.75975976],0
p12,1,0.072281,3.230456,[ 21 281] ; [ 40 324],[ 27.66066066 274.33933934] ; [ 33.33933934 330.66066066],0
a8,1,0.146314,2.110269,[ 35 233] ; [ 58 276],[ 41.40199336 226.59800664] ; [ 51.59800664 282.40199336],0
v2,1,0.171532,1.869503,[156 134] ; [210 145],[164.55813953 125.44186047] ; [201.44186047 153.55813953],0
n3,1,0.185061,1.756505,[60 15] ; [37 16],[56.8359375 18.1640625] ; [40.1640625 12.8359375],0
n2,1,0.245879,1.346567,[56 21] ; [44 10],[58.77862595 18.22137405] ; [41.22137405 12.77862595],0
u4,1,0.251191,1.316667,[  5 298] ; [ 11 354],[  7.25748503 295.74251497] ; [  8.74251497 356.25748503],0
a5,1,0.251723,1.313717,[226  77] ; [286  79],[232.23952096  70.76047904] ; [279.76047904  85.23952096],0
b2,1,0.262229,1.25695,[ 82 114] ; [ 84 146],[ 76.37558685 119.62441315] ; [ 89.62441315 140.37558685],0
b3,1,0.262229,1.25695,[ 82 114] ; [ 84 146],[ 76.37558685 119.62441315] ; [ 89.62441315 140.37558685],0
