Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,55.083546,[44 50] ; [252  46],[70.97959184 23.02040816] ; [225.02040816  72.97959184],1
d2,1,0.0,45.259336,[21 73] ; [185 113],[49.39795918 44.60204082] ; [156.60204082 141.39795918],1
a4,1,0.0,44.78792,[16 78] ; [169 130],[44.24936387 49.75063613] ; [140.75063613 158.24936387],1
d1,1,0.0,31.199041,[39 55] ; [218  81],[61.47073791 32.52926209] ; [195.52926209 103.47073791],1
u1,1,3.1e-05,17.364384,[ 6 88] ; [ 80 219],[20.56997455 73.43002545] ; [ 65.43002545 233.56997455],1
n4,1,4e-05,16.857506,[62 32] ; [253  44],[75.72890026 18.27109974] ; [239.27109974  57.72890026],1
a6,1,0.000329,12.896899,[48 46] ; [212  86],[62.34693878 31.65306122] ; [197.65306122 100.34693878],1
v2,1,0.00043,12.397552,[38 52] ; [182 106],[52.38095238 37.61904762] ; [167.61904762 120.38095238],1
b3,1,0.000824,11.187444,[11 44] ; [ 83 101],[21.63179916 33.36820084] ; [ 72.36820084 111.63179916],1
b2,1,0.000824,11.187444,[11 44] ; [ 83 101],[21.63179916 33.36820084] ; [ 72.36820084 111.63179916],1
p9,1,0.001752,9.792391,[74 17] ; [275  22],[81.85309278  9.14690722] ; [267.14690722  29.85309278],0
r1,1,0.00178,9.763178,[67 27] ; [253  43],[77.12820513 16.87179487] ; [242.87179487  53.12820513],0
p11,1,0.002506,9.136193,[64 30] ; [247  52],[74.38676845 19.61323155] ; [236.61323155  62.38676845],0
p3,1,0.003469,8.542548,[40 54] ; [178 120],[52.2755102 41.7244898] ; [165.7244898 132.2755102],0
d5,1,0.003584,8.483624,[69 24] ; [259  39],[78.01534527 14.98465473] ; [249.98465473  48.01534527],0
n6,1,0.005009,7.876244,[74 19] ; [266  28],[81.70542636 11.29457364] ; [258.29457364  35.70542636],0
v1,1,0.007738,7.09323,[41 50] ; [176 113],[51.96578947 39.03421053] ; [165.03421053 123.96578947],0
d4,1,0.009506,6.725118,[75 19] ; [268  30],[82.25 11.75] ; [260.75  37.25],0
r4,1,0.013582,6.091703,[80 14] ; [279  20],[85.86768448  8.13231552] ; [273.13231552  25.86768448],0
s8,1,0.01451,5.97502,[49 45] ; [197 101],[58.98979592 35.01020408] ; [187.01020408 110.98979592],0
p4,1,0.021402,5.293781,[56 38] ; [215  83],[64.98469388 29.01530612] ; [206.01530612  91.98469388],0
v3,1,0.024714,5.043792,[29 60] ; [134 157],[38.17631579 50.82368421] ; [124.82368421 166.17631579],0
s5,1,0.034513,4.4691,[36 55] ; [148 135],[44.77005348 46.22994652] ; [139.22994652 143.77005348],0
s7,1,0.045407,4.003461,[56 33] ; [215  76],[63.47105263 25.52894737] ; [207.52894737  83.47105263],0
p1,1,0.068312,3.323117,[13 80] ; [ 23 275],[ 8.56265985 84.43734015] ; [ 27.43734015 270.56265985],0
p10,1,0.071889,3.239362,[76 16] ; [267  31],[80.91282051 11.08717949] ; [262.08717949  35.91282051],0
p12,1,0.104548,2.634761,[ 6 88] ; [ 37 262],[10.28498728 83.71501272] ; [ 32.71501272 266.28498728],0
n3,1,0.107628,2.588712,[13  9] ; [44 13],[15.87341772  6.12658228] ; [41.12658228 15.87341772],0
s4,1,0.130739,2.28371,[27 65] ; [ 64 231],[21.63307494 70.36692506] ; [ 69.36692506 225.63307494],0
s6,1,0.16477,1.929896,[77 16] ; [258  34],[80.92207792 12.07792208] ; [254.07792208  37.92207792],0
n5,1,0.191577,1.705448,[71 23] ; [241  54],[75.3933162 18.6066838] ; [236.6066838  58.3933162],0
u4,1,0.19866,1.652198,[ 1 93] ; [ 11 288],[ 2.87022901 91.12977099] ; [  9.12977099 289.87022901],0
a1,1,0.207654,1.587709,[ 3 91] ; [ 20 279],[ 5.50127226 88.49872774] ; [ 17.49872774 281.50127226],0
d3,1,0.218713,1.512796,[63 30] ; [222  77],[67.61479592 25.38520408] ; [217.38520408  81.61479592],0
a8,1,0.247587,1.33687,[11 76] ; [ 49 224],[14.5 72.5] ; [ 45.5 227.5],0
p6,1,0.267589,1.229066,[37 55] ; [139 158],[41.62467866 50.37532134] ; [134.37532134 162.62467866],0
n2,1,0.273996,1.196634,[19  3] ; [42 14],[17.20512821  4.79487179] ; [43.79487179 12.20512821],0
r2,1,0.294391,1.099432,[88  5] ; [286   9],[89.6443299  3.3556701] ; [284.3556701  10.6443299],0
p5,1,0.294988,1.096715,[16 78] ; [ 38 260],[12.94897959 81.05102041] ; [ 41.05102041 256.94897959],0
a7,1,0.309602,1.032373,[65 27] ; [227  72],[68.70588235 23.29411765] ; [223.29411765  75.70588235],0
b1,1,0.31298,1.018057,[41 53] ; [113 186],[36.8346056 57.1653944] ; [117.1653944 181.8346056],0
p7,1,0.500732,0.453385,[61 29] ; [208  83],[63.54330709 26.45669291] ; [205.45669291  85.54330709],0
s3,1,0.543215,0.369614,[81 13] ; [262  34],[82.67179487 11.32820513] ; [260.32820513  35.67179487],0
b4,1,0.601781,0.272318,[56 38] ; [169 130],[53.81679389 40.18320611] ; [171.18320611 127.81679389],0
r3,1,0.654776,0.199932,[88  4] ; [288  10],[88.6974359  3.3025641] ; [287.3025641  10.6974359],0
b5,1,0.72668,0.122182,[55 39] ; [181 118],[56.44783715 37.55216285] ; [179.55216285 119.44783715],0
s1,1,0.783719,0.075337,[ 4 88] ; [ 11 285],[ 3.55670103 88.44329897] ; [ 11.44329897 284.55670103],0
u2,1,0.802219,0.062738,[28 20] ; [28 18],[28.59574468 19.40425532] ; [27.40425532 18.59574468],0
u3,1,0.826282,0.048168,[33 16] ; [30 16],[32.49473684 16.50526316] ; [30.50526316 15.49473684],0
p8,1,0.83244,0.044763,[52 40] ; [171 125],[52.87628866 39.12371134] ; [170.12371134 125.87628866],0
n1,1,0.895112,0.017381,[ 9 13] ; [22 34],[ 8.74358974 13.25641026] ; [22.25641026 33.74358974],0
v4,1,0.924098,0.009077,[90  3] ; [288   9],[90.13846154  2.86153846] ; [287.86153846   9.13846154],0
