Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,38.742184,[35  6] ; [12 44],[19.86597938 21.13402062] ; [27.13402062 28.86597938],1
d3,1,0.0,27.840909,[36  6] ; [18 38],[23.14285714 18.85714286] ; [30.85714286 25.14285714],1
d4,1,0.0,25.546901,[40  1] ; [28 28],[28.74226804 12.25773196] ; [39.25773196 16.74226804],1
d5,1,1e-06,24.53932,[40  2] ; [27 29],[28.71428571 13.28571429] ; [38.28571429 17.71428571],1
a4,1,4e-06,21.048972,[26 15] ; [10 46],[15.21649485 25.78350515] ; [20.78350515 35.21649485],1
a2,1,1.3e-05,19.078241,[16 26] ; [ 2 54],[ 7.71428571 34.28571429] ; [10.28571429 45.71428571],1
u1,1,0.000265,13.302487,[11 31] ; [ 1 55],[ 5.14285714 36.85714286] ; [ 6.85714286 49.14285714],1
a3,1,0.005092,7.8464,[31 11] ; [25 30],[24.24742268 17.75257732] ; [31.75257732 23.24742268],0
p7,1,0.01078,6.501282,[ 9 32] ; [26 29],[14.94791667 26.05208333] ; [20.05208333 34.94791667],0
a5,1,0.016229,5.777848,[29 13] ; [25 31],[23.14285714 18.85714286] ; [30.85714286 25.14285714],0
a7,1,0.026799,4.903705,[30 12] ; [27 28],[24.68041237 17.31958763] ; [32.31958763 22.68041237],0
s5,1,0.041134,4.170485,[10 31] ; [ 5 50],[ 6.40625 34.59375] ; [ 8.59375 46.40625],0
r2,1,0.119111,2.428977,[35  5] ; [41 14],[32.  8.] ; [44. 11.],0
s7,1,0.125031,2.353143,[10 25] ; [ 8 45],[ 7.15909091 27.84090909] ; [10.84090909 42.15909091],0
n3,1,0.168581,1.895518,[ 9 13] ; [13  8],[11.25581395 10.74418605] ; [10.74418605 10.25581395],0
r3,1,0.185005,1.756951,[32 10] ; [35 20],[29.01030928 12.98969072] ; [37.98969072 17.01030928],0
v2,1,0.190747,1.711836,[18 23] ; [17 38],[14.94791667 26.05208333] ; [20.05208333 34.94791667],0
a6,1,0.199094,1.649006,[25 17] ; [26 30],[21.85714286 20.14285714] ; [29.14285714 26.85714286],0
n5,1,0.205875,1.600199,[19 23] ; [32 23],[22.08247423 19.91752577] ; [28.91752577 26.08247423],0
v1,1,0.233496,1.419435,[16 26] ; [15 41],[13.28571429 28.71428571] ; [17.71428571 38.28571429],0
n2,1,0.234165,1.415385,[11 12] ; [15  8],[13. 10.] ; [13. 10.],0
p1,1,0.241391,1.372454,[ 5 37] ; [ 3 53],[ 3.42857143 38.57142857] ; [ 4.57142857 51.42857143],0
r1,1,0.242447,1.366307,[30 12] ; [33 22],[27.27835052 14.72164948] ; [35.72164948 19.27835052],0
