Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,48.706041,[47  5] ; [ 8 34],[30.42553191 21.57446809] ; [24.57446809 17.42553191],1
s6,1,2e-05,18.18985,[50  2] ; [23 15],[42.17777778  9.82222222] ; [30.82222222  7.17777778],1
s8,1,0.000696,11.498635,[39 13] ; [17 25],[30.9787234 21.0212766] ; [25.0212766 16.9787234],1
s7,1,0.000937,10.94891,[43  9] ; [19 19],[35.82222222 16.17777778] ; [26.17777778 11.82222222],1
s5,1,0.002404,9.212484,[39 10] ; [19 20],[32.29545455 16.70454545] ; [25.70454545 13.29545455],0
p6,1,0.004621,8.02199,[39 13] ; [19 22],[32.43010753 19.56989247] ; [25.56989247 15.43010753],0
v1,1,0.015108,5.903888,[42 10] ; [23 17],[36.73913043 15.26086957] ; [28.26086957 11.73913043],0
p8,1,0.017514,5.644093,[47  6] ; [29 13],[42.4 10.6] ; [33.6  8.4],0
d1,1,0.017946,5.601415,[39 14] ; [21 21],[33.47368421 19.52631579] ; [26.52631579 15.47368421],0
p4,1,0.023706,5.116021,[49  3] ; [33  9],[45.36170213  6.63829787] ; [36.63829787  5.36170213],0
r4,1,0.033078,4.54173,[51  2] ; [35  7],[47.97894737  5.02105263] ; [38.02105263  3.97894737],0
b4,1,0.042958,4.097035,[27 26] ; [30 12],[31.8 21.2] ; [25.2 16.8],0
p12,1,0.055375,3.670765,[20 33] ; [ 8 33],[15.78723404 37.21276596] ; [12.21276596 28.78723404],0
a3,1,0.064328,3.422133,[45  8] ; [29 13],[41.28421053 11.71578947] ; [32.71578947  9.28421053],0
n4,1,0.093787,2.808142,[49  4] ; [34  8],[46.30526316  6.69473684] ; [36.69473684  5.30526316],0
v4,1,0.097813,2.740841,[52  1] ; [38  4],[50.21052632  2.78947368] ; [39.78947368  2.21052632],0
a7,1,0.104339,2.637937,[42 11] ; [27 15],[38.49473684 14.50526316] ; [30.50526316 11.49473684],0
d3,1,0.105047,2.627193,[38 14] ; [24 18],[34.29787234 17.70212766] ; [27.70212766 14.29787234],0
