Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,27.645204,[38 24] ; [231  29],[51.79503106 10.20496894] ; [217.20496894  42.79503106],1
s5,1,0.005102,7.842958,[ 7 50] ; [ 77 175],[15.49514563 41.50485437] ; [ 68.50485437 183.49514563],0
n1,1,0.011301,6.417337,[ 2 15] ; [32 39],[ 6.56818182 10.43181818] ; [27.43181818 43.56818182],0
s6,1,0.019534,5.453031,[29 33] ; [160  94],[37.08227848 24.91772152] ; [151.91772152 102.08227848],0
a8,1,0.030795,4.664328,[ 3 56] ; [ 38 201],[ 8.11744966 50.88255034] ; [ 32.88255034 206.11744966],0
d4,1,0.057023,3.621934,[54  8] ; [196  62],[48.4375 13.5625] ; [201.5625  56.4375],0
p9,1,0.066744,3.361324,[42 20] ; [200  54],[47.48101266 14.51898734] ; [194.51898734  59.48101266],0
b4,1,0.06855,3.317407,[43 19] ; [148 113],[36.6625387 25.3374613] ; [154.3374613 106.6625387],0
p5,1,0.075712,3.15463,[ 2 60] ; [ 27 232],[ 5.60124611 56.39875389] ; [ 23.39875389 235.60124611],0
p12,1,0.079634,3.072353,[ 1 61] ; [ 20 238],[ 4.06875 57.93125] ; [ 16.93125 241.06875],0
n3,1,0.081256,3.039601,[14  2] ; [47 25],[11.09090909  4.90909091] ; [49.90909091 22.09090909],0
r2,1,0.101515,2.681584,[51  9] ; [237  21],[54.33962264  5.66037736] ; [233.66037736  24.33962264],0
p10,1,0.116407,2.46501,[41 21] ; [195  62],[45.86833856 16.13166144] ; [190.13166144  66.86833856],0
s2,1,0.122384,2.386539,[22 40] ; [120 139],[27.42679128 34.57320872] ; [114.57320872 144.42679128],0
p4,1,0.12677,2.33162,[26 35] ; [138 120],[31.36050157 29.63949843] ; [132.63949843 125.36050157],0
r3,1,0.182969,1.773338,[58  4] ; [226  32],[55.025  6.975] ; [228.975  29.025],0
b2,1,0.183521,1.76888,[10 30] ; [55 97],[13.54166667 26.45833333] ; [ 51.45833333 100.54166667],0
b3,1,0.183521,1.76888,[10 30] ; [55 97],[13.54166667 26.45833333] ; [ 51.45833333 100.54166667],0
p1,1,0.184358,1.762137,[ 3 58] ; [ 27 232],[ 5.71875 55.28125] ; [ 24.28125 234.71875],0
v3,1,0.194399,1.683961,[14 46] ; [ 81 173],[18.15286624 41.84713376] ; [ 76.84713376 177.15286624],0
n2,1,0.202038,1.627583,[10  7] ; [55 19],[12.14285714  4.85714286] ; [52.85714286 21.14285714],0
s3,1,0.233076,1.421994,[28 31] ; [144 113],[32.11392405 26.88607595] ; [139.88607595 117.11392405],0
u2,1,0.250257,1.321871,[11  6] ; [40 41],[8.84693878 8.15306122] ; [42.15306122 38.84693878],0
u1,1,0.251751,1.313561,[ 7 55] ; [ 45 216],[ 9.98142415 52.01857585] ; [ 42.01857585 218.98142415],0
u4,1,0.267167,1.231236,[ 1 61] ; [  1 260],[ 0.38390093 61.61609907] ; [  1.61609907 259.38390093],0
p8,1,0.281892,1.157944,[23 38] ; [116 140],[26.74763407 34.25236593] ; [112.25236593 143.74763407],0
d2,1,0.351597,0.867684,[28 34] ; [133 124],[31.29153605 30.70846395] ; [129.70846395 127.29153605],0
a2,1,0.35662,0.849762,[12 50] ; [ 65 196],[14.78018576 47.21981424] ; [ 62.21981424 198.78018576],0
a1,1,0.370155,0.803145,[ 2 60] ; [ 16 245],[ 3.45510836 58.54489164] ; [ 14.54489164 246.45510836],0
d3,1,0.372472,0.795401,[43 19] ; [164  95],[39.98130841 22.01869159] ; [167.01869159  91.98130841],0
p7,1,0.376269,0.782855,[38 24] ; [141 115],[34.89937107 27.10062893] ; [144.10062893 111.89937107],0
s7,1,0.390728,0.736675,[25 34] ; [120 127],[27.95751634 31.04248366] ; [117.04248366 129.95751634],0
u3,1,0.404137,0.695983,[ 6 11] ; [38 44],[7.55555556 9.44444444] ; [36.44444444 45.55555556],0
r4,1,0.407053,0.687393,[54  8] ; [216  45],[51.82662539 10.17337461] ; [218.17337461  42.82662539],0
a4,1,0.430815,0.620624,[26 36] ; [123 136],[28.7788162 33.2211838] ; [120.2211838 138.7788162],0
p6,1,0.46285,0.538994,[16 44] ; [ 81 176],[18.35962145 41.64037855] ; [ 78.64037855 178.35962145],0
p11,1,0.463811,0.536682,[43 19] ; [193  68],[45.3003096 16.6996904] ; [190.6996904  70.3003096],0
s8,1,0.51427,0.425368,[20 42] ; [ 95 164],[22.21183801 39.78816199] ; [ 92.78816199 166.21183801],0
