Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.443061,[380  99] ; [34 50],[352.23090586 126.76909414] ; [61.76909414 22.23090586],1
n4,1,0.0,37.208802,[389  91] ; [43 42],[367.00884956 112.99115044] ; [64.99115044 20.00884956],1
p10,1,3.2e-05,17.277721,[413  63] ; [57 26],[400.21466905  75.78533095] ; [69.78533095 13.21466905],1
p11,1,0.000984,10.857204,[402  80] ; [58 27],[391.04056437  90.95943563] ; [68.95943563 16.04056437],1
p4,1,0.001495,10.085322,[328 152] ; [43 42],[315.18584071 164.81415929] ; [55.81415929 29.18584071],0
d2,1,0.001798,9.745233,[241 240] ; [27 58],[227.75265018 253.24734982] ; [40.24734982 44.75265018],0
p9,1,0.002098,9.461383,[423  51] ; [64 19],[414.43087971  59.56912029] ; [72.56912029 10.43087971],0
s7,1,0.004024,8.272979,[232 226] ; [27 54],[220.07792208 237.92207792] ; [38.92207792 42.07792208],0
p6,1,0.005333,7.762895,[197 278] ; [21 62],[185.5734767 289.4265233] ; [32.4265233 50.5734767],0
p8,1,0.006032,7.540804,[285 189] ; [36 46],[273.65827338 200.34172662] ; [47.34172662 34.65827338],0
s5,1,0.008603,6.903532,[160 303] ; [16 65],[149.79411765 313.20588235] ; [26.20588235 54.79411765],0
r4,1,0.01359,6.090636,[451  31] ; [73 12],[445.44620811  36.55379189] ; [78.55379189  6.44620811],0
a2,1,0.015602,5.847144,[147 335] ; [15 70],[137.71428571 344.28571429] ; [24.28571429 60.71428571],0
u1,1,0.016006,5.802203,[113 369] ; [10 75],[104.56084656 377.43915344] ; [18.43915344 66.56084656],0
v3,1,0.019636,5.443978,[189 279] ; [21 58],[179.67093236 288.32906764] ; [30.32906764 48.67093236],0
a5,1,0.020367,5.380141,[369 113] ; [55 30],[360.43738977 121.56261023] ; [63.56261023 21.43738977],0
p7,1,0.02068,5.353549,[326 144] ; [45 35],[317.03636364 152.96363636] ; [53.96363636 26.03636364],0
d1,1,0.021914,5.252622,[307 175] ; [43 42],[297.5308642 184.4691358] ; [52.4691358 32.5308642],0
b1,1,0.02438,5.067379,[155 327] ; [38 47],[164.0670194 317.9329806] ; [28.9329806 56.0670194],0
s2,1,0.028006,4.827721,[254 221] ; [34 50],[244.72271914 230.27728086] ; [43.27728086 40.72271914],0
v1,1,0.028467,4.799541,[271 200] ; [36 45],[261.95108696 209.04891304] ; [45.04891304 35.95108696],0
p5,1,0.029229,4.754054,[ 63 418] ; [ 4 80],[ 57.03893805 423.96106195] ; [ 9.96106195 74.03893805],0
p3,1,0.031142,4.645107,[259 222] ; [35 50],[249.84805654 231.15194346] ; [44.15194346 40.84805654],0
a4,1,0.033772,4.506212,[218 263] ; [28 57],[209.0565371 271.9434629] ; [36.9434629 48.0565371],0
s6,1,0.037558,4.324913,[330 140] ; [50 35],[321.8018018 148.1981982] ; [58.1981982 26.8018018],0
p12,1,0.037974,4.306166,[ 44 436] ; [ 2 81],[ 39.21847247 440.78152753] ; [ 6.78152753 76.21847247],0
a6,1,0.101589,2.680415,[369 112] ; [72 13],[374.77208481 106.22791519] ; [66.22791519 18.77208481],0
a3,1,0.111619,2.531154,[351 129] ; [55 30],[344.92035398 135.07964602] ; [61.07964602 23.92035398],0
u3,1,0.120106,2.415941,[78 51] ; [22  7],[81.64556962 47.35443038] ; [18.35443038 10.64556962],0
v4,1,0.125644,2.345519,[466  13] ; [80  5],[463.71276596  15.28723404] ; [82.28723404  2.71276596],0
v2,1,0.13078,2.28322,[277 187] ; [40 39],[270.88029466 193.11970534] ; [46.11970534 32.88029466],0
a8,1,0.133514,2.251161,[ 68 361] ; [ 7 69],[ 63.71287129 365.28712871] ; [11.28712871 64.71287129],0
u2,1,0.148501,2.087581,[70 59] ; [20  9],[73.48101266 55.51898734] ; [16.51898734 12.48101266],0
