Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.003913,8.323779,[ 27 120] ; [4 2],[ 29.78431373 117.21568627] ; [1.21568627 4.78431373],0
a8,1,0.016037,5.798865,[  9 128] ; [2 4],[ 10.53846154 126.46153846] ; [0.46153846 5.53846154],0
p1,1,0.01623,5.777778,[ 10 140] ; [2 4],[ 11.53846154 138.46153846] ; [0.46153846 5.53846154],0
s1,1,0.016743,5.723093,[ 10 139] ; [2 4],[ 11.53548387 137.46451613] ; [0.46451613 5.53548387],0
s6,1,0.055325,3.672264,[65 84] ; [5 1],[67.29032258 81.70967742] ; [2.70967742 3.29032258],0
s7,1,0.056385,3.640633,[42 99] ; [4 2],[44.12244898 96.87755102] ; [1.87755102 4.12244898],0
p3,1,0.063899,3.433177,[ 46 104] ; [4 2],[ 48.07692308 101.92307692] ; [1.92307692 4.07692308],0
p8,1,0.068293,3.323588,[ 47 104] ; [4 2],[ 49.05095541 101.94904459] ; [1.94904459 4.05095541],0
v3,1,0.070177,3.278875,[ 46 101] ; [4 2],[48.03921569 98.96078431] ; [1.96078431 4.03921569],0
p4,1,0.071726,3.243075,[60 91] ; [4 1],[61.94871795 89.05128205] ; [2.05128205 2.94871795],0
s2,1,0.082157,3.0217,[ 48 100] ; [4 2],[49.97402597 98.02597403] ; [2.02597403 3.97402597],0
s8,1,0.125694,2.344893,[ 34 115] ; [3 3],[ 35.56774194 113.43225806] ; [1.43225806 4.56774194],0
a3,1,0.220635,1.500238,[88 63] ; [5 1],[89.44585987 61.55414013] ; [3.55414013 2.44585987],0
d3,1,0.231898,1.429182,[89 62] ; [5 1],[90.40764331 60.59235669] ; [3.59235669 2.40764331],0
b4,1,0.25557,1.292596,[91 60] ; [5 1],[92.33121019 58.66878981] ; [3.66878981 2.33121019],0
p6,1,0.259944,1.269055,[ 29 120] ; [2 3],[ 29.99350649 119.00649351] ; [1.00649351 3.99350649],0
s3,1,0.288632,1.125992,[67 83] ; [4 2],[68.26923077 81.73076923] ; [2.73076923 3.26923077],0
a1,1,0.292263,1.109169,[  9 142] ; [1 5],[  9.61783439 141.38216561] ; [0.38216561 5.61783439],0
d2,1,0.432708,0.615544,[75 74] ; [4 2],[75.94193548 73.05806452] ; [3.05806452 2.94193548],0
v1,1,0.454914,0.55838,[53 98] ; [3 3],[53.85987261 97.14012739] ; [2.14012739 3.85987261],0
a4,1,0.516011,0.421858,[55 94] ; [3 3],[55.75483871 93.24516129] ; [2.24516129 3.75483871],0
p7,1,0.536922,0.381275,[69 81] ; [3 2],[69.67741935 80.32258065] ; [2.32258065 2.67741935],0
a5,1,0.544724,0.366855,[94 57] ; [3 3],[93.29299363 57.70700637] ; [3.70700637 2.29299363],0
b5,1,0.59319,0.285391,[84 67] ; [4 2],[84.63694268 66.36305732] ; [3.36305732 2.63694268],0
n2,1,0.652814,0.202371,[36 19] ; [1 1],[35.70175439 19.29824561] ; [1.29824561 0.70175439],0
p2,1,0.687051,0.162296,[88 63] ; [3 3],[87.52229299 63.47770701] ; [3.47770701 2.52229299],0
v2,1,0.690448,0.158601,[61 86] ; [2 4],[60.52941176 86.47058824] ; [2.47058824 3.52941176],0
r1,1,0.709797,0.13848,[116  35] ; [5 1],[116.37579618  34.62420382] ; [4.62420382 1.37579618],0
d4,1,0.725919,0.122892,[109  40] ; [4 2],[108.62580645  40.37419355] ; [4.37419355 1.62580645],0
d5,1,0.739167,0.11086,[110  41] ; [4 2],[109.6433121  41.3566879] ; [4.3566879 1.6433121],0
p10,1,0.762937,0.090978,[ 39 111] ; [1 4],[ 38.70967742 111.29032258] ; [1.29032258 3.70967742],0
r3,1,0.77382,0.082588,[131  19] ; [5 1],[130.76923077  19.23076923] ; [5.23076923 0.76923077],0
a6,1,0.777276,0.080016,[92 59] ; [4 2],[92.33121019 58.66878981] ; [3.66878981 2.33121019],0
v4,1,0.779119,0.078662,[130  19] ; [5 1],[129.77419355  19.22580645] ; [5.22580645 0.77419355],0
b1,1,0.810541,0.05747,[83 68] ; [3 3],[82.7133758 68.2866242] ; [3.2866242 2.7133758],0
n3,1,0.811134,0.057104,[31 22] ; [1 1],[30.83636364 22.16363636] ; [1.16363636 0.83636364],0
r4,1,0.846834,0.037311,[121  30] ; [5 1],[121.18471338  29.81528662] ; [4.81528662 1.18471338],0
u1,1,0.848555,0.036467,[ 21 130] ; [1 5],[ 21.15923567 129.84076433] ; [0.84076433 5.15923567],0
b2,1,0.863298,0.029645,[27 63] ; [2 4],[27.1875 62.8125] ; [1.8125 4.1875],0
b3,1,0.863298,0.029645,[27 63] ; [2 4],[27.1875 62.8125] ; [1.8125 4.1875],0
d1,1,0.885962,0.020568,[71 80] ; [3 3],[71.17197452 79.82802548] ; [2.82802548 3.17197452],0
a7,1,0.893779,0.017829,[96 54] ; [4 2],[96.15384615 53.84615385] ; [3.84615385 2.15384615],0
p11,1,0.936568,0.006334,[78 73] ; [3 3],[77.9044586 73.0955414] ; [3.0955414 2.9044586],0
