Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,200.338523,[578  42] ; [30 52],[536.98005698  83.01994302] ; [71.01994302 10.98005698],1
p2,1,5e-06,20.850496,[542  77] ; [57 26],[528.17806268  90.82193732] ; [70.82193732 12.17806268],1
s6,1,1.8e-05,18.400219,[425 187] ; [38 45],[407.70647482 204.29352518] ; [55.29352518 27.70647482],1
n5,1,1.9e-05,18.317611,[490 130] ; [48 35],[474.48079659 145.51920341] ; [63.51920341 19.48079659],1
p3,1,2.2e-05,17.996365,[337 285] ; [24 58],[318.95170455 303.04829545] ; [42.04829545 39.95170455],1
p8,1,4e-05,16.882477,[361 253] ; [29 54],[343.55810617 270.44189383] ; [46.44189383 36.55810617],1
n6,1,0.000341,12.830338,[546  75] ; [61 22],[535.43607955  85.56392045] ; [71.56392045 11.43607955],1
v1,1,0.000441,12.351711,[348 254] ; [31 52],[333.07737226 268.92262774] ; [45.92262774 37.07737226],1
b1,1,0.000533,11.996176,[203 421] ; [43 40],[217.12022631 406.87977369] ; [28.87977369 54.12022631],1
s8,1,0.000547,11.948455,[297 324] ; [23 60],[282.27272727 338.72727273] ; [37.72727273 45.27272727],1
a3,1,0.001361,10.258363,[458 165] ; [47 36],[445.63031161 177.36968839] ; [59.36968839 23.63031161],0
a5,1,0.001607,9.951733,[470 154] ; [49 34],[458.07072136 165.92927864] ; [60.92927864 22.07072136],0
s5,1,0.00345,8.552705,[209 392] ; [15 66],[197.39589443 403.60410557] ; [26.60410557 54.39589443],0
p5,1,0.004234,8.18083,[ 82 536] ; [ 2 81],[ 74.05420827 543.94579173] ; [ 9.94579173 73.05420827],0
p4,1,0.004338,8.136474,[392 228] ; [39 44],[380.11379801 239.88620199] ; [50.88620199 32.11379801],0
p12,1,0.008203,6.988594,[ 63 557] ; [ 1 81],[ 56.52421652 563.47578348] ; [ 7.47578348 74.52421652],0
v2,1,0.0112,6.433353,[357 239] ; [36 44],[346.49112426 249.50887574] ; [46.50887574 33.49112426],0
p7,1,0.012476,6.241919,[415 193] ; [44 37],[405.03918723 202.96081277] ; [53.96081277 27.03918723],0
p6,1,0.012765,6.201389,[239 375] ; [20 61],[228.81438849 385.18561151] ; [30.18561151 50.81438849],0
s7,1,0.019292,5.474843,[302 300] ; [29 51],[292.17302053 309.82697947] ; [38.82697947 41.17302053],0
d1,1,0.019517,5.454622,[377 247] ; [39 44],[367.16265912 256.83734088] ; [48.83734088 34.16265912],0
d4,1,0.020597,5.360535,[521 101] ; [61 22],[513.48085106 108.51914894] ; [68.51914894 14.48085106],0
v3,1,0.026665,4.912378,[249 349] ; [24 59],[239.72687225 358.27312775] ; [33.27312775 49.72687225],0
s1,1,0.030232,4.696045,[ 13 603] ; [ 5 76],[ 15.90817791 600.09182209] ; [ 2.09182209 78.90817791],0
a4,1,0.032072,4.594627,[283 340] ; [27 55],[273.94326241 349.05673759] ; [36.05673759 45.94326241],0
a2,1,0.034243,4.482515,[147 477] ; [11 72],[139.45120226 484.54879774] ; [18.54879774 64.45120226],0
d5,1,0.038476,4.283853,[509 113] ; [60 23],[502.01134752 119.98865248] ; [66.98865248 16.01134752],0
b2,1,0.052975,3.744715,[159 230] ; [14 38],[152.60090703 236.39909297] ; [20.39909297 31.60090703],0
b3,1,0.052975,3.744715,[159 230] ; [14 38],[152.60090703 236.39909297] ; [20.39909297 31.60090703],0
d3,1,0.054285,3.703899,[433 190] ; [49 34],[425.33427762 197.66572238] ; [56.66572238 26.33427762],0
n4,1,0.067818,3.335053,[498 126] ; [59 24],[491.6096181 132.3903819] ; [65.3903819 17.6096181],0
s2,1,0.080981,3.045109,[316 303] ; [33 48],[308.61571429 310.38428571] ; [40.38428571 40.61571429],0
v4,1,0.082015,3.02451,[599  21] ; [76  6],[596.15384615  23.84615385] ; [78.84615385  3.15384615],0
b4,1,0.089035,2.89173,[360 264] ; [56 27],[367.16265912 256.83734088] ; [48.83734088 34.16265912],0
a7,1,0.092517,2.830017,[453 170] ; [53 30],[446.51274788 176.48725212] ; [59.48725212 23.51274788],0
r4,1,0.093699,2.809641,[581  43] ; [73 10],[577.22206506  46.77793494] ; [76.77793494  6.22206506],0
s4,1,0.222014,1.491303,[101 516] ; [ 9 72],[ 97.23495702 519.76504298] ; [12.76504298 68.23495702],0
r2,1,0.227477,1.456567,[584  32] ; [76  7],[581.63090129  34.36909871] ; [78.36909871  4.63090129],0
a1,1,0.299259,1.077493,[ 31 593] ; [ 2 81],[ 29.12588402 594.87411598] ; [ 3.87411598 79.12588402],0
a6,1,0.301186,1.068936,[432 190] ; [53 30],[427.90070922 194.09929078] ; [57.09929078 25.90070922],0
u1,1,0.304272,1.055376,[111 513] ; [11 72],[107.67751061 516.32248939] ; [14.32248939 68.67751061],0
s3,1,0.317185,1.000521,[352 265] ; [42 40],[347.77968526 269.22031474] ; [46.22031474 35.77968526],0
a8,1,0.351503,0.868023,[ 84 489] ; [ 8 67],[ 81.35185185 491.64814815] ; [10.64814815 64.35185185],0
p1,1,0.450921,0.568337,[ 53 568] ; [ 5 77],[ 51.23470839 569.76529161] ; [ 6.76529161 75.23470839],0
b5,1,0.555783,0.347059,[367 257] ; [46 37],[364.51485149 259.48514851] ; [48.48514851 34.51485149],0
u2,1,0.558879,0.341649,[99 67] ; [19 16],[97.45273632 68.54726368] ; [20.54726368 14.45273632],0
n2,1,0.620529,0.245124,[90 26] ; [16  6],[89.10144928 26.89855072] ; [16.89855072  5.10144928],0
d2,1,0.644799,0.21252,[294 328] ; [37 46],[292.03120567 329.96879433] ; [38.96879433 44.03120567],0
u3,1,0.696784,0.151839,[95 70] ; [22 14],[96.04477612 68.95522388] ; [20.95522388 15.04477612],0
n3,1,0.788894,0.071688,[88 27] ; [17  6],[87.5 27.5] ; [17.5  5.5],0
n1,1,0.808805,0.058548,[41 75] ; [ 8 13],[41.48905109 74.51094891] ; [ 7.51094891 13.48905109],0
r1,1,0.991948,0.000102,[501 120] ; [67 16],[501.03409091 119.96590909] ; [66.96590909 16.03409091],0
