Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.600493,[22 38] ; [64 12],[37.94117647 22.05882353] ; [48.05882353 27.94117647],1
a5,1,0.004644,8.013041,[22 38] ; [47 30],[30.2189781 29.7810219] ; [38.7810219 38.2189781],0
a2,1,0.025269,5.005378,[ 1 59] ; [ 9 68],[ 4.37956204 55.62043796] ; [ 5.62043796 71.37956204],0
a4,1,0.026507,4.922622,[11 49] ; [27 49],[16.76470588 43.23529412] ; [21.23529412 54.76470588],0
a3,1,0.027495,4.859482,[24 35] ; [46 31],[30.36764706 28.63235294] ; [39.63235294 37.36764706],0
n6,1,0.042472,4.116287,[37 23] ; [59 17],[42.35294118 17.64705882] ; [53.64705882 22.35294118],0
s4,1,0.042946,4.097529,[18 42] ; [12 65],[13.13868613 46.86131387] ; [16.86131387 60.13868613],0
u3,1,0.073094,3.212133,[16 20] ; [ 7 23],[12.54545455 23.45454545] ; [10.45454545 19.54545455],0
a8,1,0.110438,2.547944,[ 3 55] ; [10 64],[ 5.71212121 52.28787879] ; [ 7.28787879 66.71212121],0
r2,1,0.146256,2.110877,[42 18] ; [59 14],[45.56390977 14.43609023] ; [55.43609023 17.56390977],0
p4,1,0.166143,1.917403,[21 39] ; [36 41],[24.96350365 35.03649635] ; [32.03649635 44.96350365],0
n1,1,0.169711,1.885498,[ 7 18] ; [10 11],[ 9.23913043 15.76086957] ; [ 7.76086957 13.23913043],0
a6,1,0.183244,1.771115,[29 31] ; [46 31],[32.84671533 27.15328467] ; [42.15328467 34.84671533],0
b3,1,0.184278,1.76278,[ 9 24] ; [20 28],[11.81481481 21.18518519] ; [17.18518519 30.81481481],0
b2,1,0.184278,1.76278,[ 9 24] ; [20 28],[11.81481481 21.18518519] ; [17.18518519 30.81481481],0
s7,1,0.185819,1.750457,[13 44] ; [25 50],[16.40909091 40.59090909] ; [21.59090909 53.40909091],0
v3,1,0.191029,1.709665,[ 6 53] ; [14 63],[ 8.67647059 50.32352941] ; [11.32352941 65.67647059],0
d3,1,0.200533,1.638488,[29 29] ; [30 47],[25.34814815 32.65185185] ; [33.65185185 43.34814815],0
d5,1,0.251225,1.31648,[31 28] ; [48 29],[34.27205882 24.72794118] ; [44.72794118 32.27205882],0
r3,1,0.259196,1.273045,[47 13] ; [53 23],[44.11764706 15.88235294] ; [55.88235294 20.11764706],0
p5,1,0.263289,1.251381,[ 3 55] ; [ 8 68],[ 4.76119403 53.23880597] ; [ 6.23880597 69.76119403],0
b4,1,0.305187,1.051392,[29 31] ; [44 33],[31.97080292 28.02919708] ; [41.02919708 35.97080292],0
p10,1,0.312301,1.020919,[34 24] ; [51 25],[36.79104478 21.20895522] ; [48.20895522 27.79104478],0
u2,1,0.35411,0.858675,[18 18] ; [12 19],[16.11940299 19.88059701] ; [13.88059701 17.11940299],0
s3,1,0.364708,0.821618,[21 39] ; [32 43],[23.55555556 36.44444444] ; [29.44444444 45.55555556],0
p3,1,0.376831,0.781015,[19 41] ; [30 47],[21.45985401 38.54014599] ; [27.54014599 49.45985401],0
b1,1,0.38607,0.751285,[27 33] ; [29 48],[24.52554745 35.47445255] ; [31.47445255 45.52554745],0
p9,1,0.402089,0.702069,[39 18] ; [57 19],[41.14285714 15.85714286] ; [54.85714286 21.14285714],0
p11,1,0.407531,0.685991,[34 26] ; [49 28],[36.35036496 23.64963504] ; [46.64963504 30.35036496],0
p12,1,0.43443,0.610952,[ 1 59] ; [ 3 73],[ 1.76470588 58.23529412] ; [ 2.23529412 73.76470588],0
s1,1,0.456858,0.55358,[ 3 57] ; [ 2 75],[ 2.18978102 57.81021898] ; [ 2.81021898 74.18978102],0
s2,1,0.499014,0.457032,[22 38] ; [24 53],[20.1459854 39.8540146] ; [25.8540146 51.1459854],0
d1,1,0.527581,0.399048,[15 45] ; [23 54],[16.64233577 43.35766423] ; [21.35766423 55.64233577],0
p1,1,0.541045,0.373606,[ 5 54] ; [ 9 68],[ 6.07352941 52.92647059] ; [ 7.92647059 69.07352941],0
p7,1,0.545439,0.365552,[27 30] ; [32 44],[25.28571429 31.71428571] ; [33.71428571 42.28571429],0
s5,1,0.550728,0.356014,[13 47] ; [13 61],[11.64179104 48.35820896] ; [14.35820896 59.64179104],0
u1,1,0.597337,0.279031,[ 2 58] ; [ 4 73],[ 2.62773723 57.37226277] ; [ 3.37226277 73.62773723],0
a1,1,0.60442,0.268381,[ 4 56] ; [ 7 70],[ 4.81751825 55.18248175] ; [ 6.18248175 70.81751825],0
b5,1,0.634177,0.226438,[35 25] ; [48 29],[36.35036496 23.64963504] ; [46.64963504 30.35036496],0
p8,1,0.638598,0.220581,[23 36] ; [27 50],[21.69117647 37.30882353] ; [28.30882353 48.69117647],0
p6,1,0.639357,0.219584,[14 46] ; [15 60],[12.88888889 47.11111111] ; [16.11111111 58.88888889],0
v4,1,0.671994,0.179278,[47 12] ; [59 18],[45.98529412 13.01470588] ; [60.01470588 16.98529412],0
n3,1,0.685377,0.164136,[14 11] ; [13  8],[14.67391304 10.32608696] ; [12.32608696  8.67391304],0
s6,1,0.702413,0.145974,[23 37] ; [32 45],[24.08759124 35.91240876] ; [30.91240876 46.08759124],0
r4,1,0.705923,0.142383,[30 30] ; [41 36],[31.09489051 28.90510949] ; [39.90510949 37.09489051],0
a7,1,0.719812,0.128673,[34 25] ; [42 35],[32.97058824 26.02941176] ; [43.02941176 33.97058824],0
d2,1,0.746555,0.104449,[20 40] ; [27 48],[20.88888889 39.11111111] ; [26.11111111 48.88888889],0
s8,1,0.767694,0.087257,[12 48] ; [17 60],[12.70072993 47.29927007] ; [16.29927007 60.70072993],0
p2,1,0.775506,0.081328,[39 20] ; [52 24],[39.77037037 19.22962963] ; [51.22962963 24.77037037],0
n2,1,0.849975,0.035778,[16  9] ; [14  7],[16.30434783  8.69565217] ; [13.69565217  7.30434783],0
d4,1,0.901739,0.015244,[36 24] ; [47 30],[36.35036496 23.64963504] ; [46.64963504 30.35036496],0
v1,1,0.918417,0.010491,[14 45] ; [17 57],[13.7518797 45.2481203] ; [17.2481203 56.7518797],0
