Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,4.4e-05,16.689679,[45 27] ; [83 10],[55.85454545 16.14545455] ; [72.14545455 20.85454545],1
r4,1,0.00165,9.902845,[36 37] ; [68 25],[45.73493976 27.26506024] ; [58.26506024 34.73493976],0
s6,1,0.001842,9.700607,[22 51] ; [50 42],[31.85454545 41.14545455] ; [40.14545455 51.85454545],0
b5,1,0.002743,8.97132,[36 37] ; [67 26],[45.29518072 27.70481928] ; [57.70481928 35.29518072],0
r3,1,0.003665,8.442638,[45 27] ; [76 16],[53.12195122 18.87804878] ; [67.87804878 24.12195122],0
p2,1,0.00416,8.212552,[30 42] ; [59 33],[39.07317073 32.92682927] ; [49.92682927 42.07317073],0
n5,1,0.00598,7.556295,[31 41] ; [60 33],[39.70909091 32.29090909] ; [51.29090909 41.70909091],0
p10,1,0.009045,6.813948,[20 49] ; [45 46],[28.03125 40.96875] ; [36.96875 54.03125],0
n4,1,0.009272,6.76958,[34 39] ; [62 31],[42.21686747 30.78313253] ; [53.78313253 39.21686747],0
p4,1,0.015181,5.895338,[18 54] ; [39 51],[25.33333333 46.66666667] ; [31.66666667 58.33333333],0
p7,1,0.01711,5.685063,[23 47] ; [47 44],[30.43478261 39.56521739] ; [39.56521739 51.43478261],0
u2,1,0.043222,4.086705,[14 13] ; [11 29],[10.07462687 16.92537313] ; [14.92537313 25.07462687],0
p8,1,0.043963,4.057971,[14 55] ; [32 60],[19.71428571 49.28571429] ; [26.28571429 65.71428571],0
n2,1,0.052079,3.773237,[17 18] ; [23  9],[20.89552239 14.10447761] ; [19.10447761 12.89552239],0
p6,1,0.055421,3.669374,[ 9 60] ; [23 68],[13.8 55.2] ; [18.2 72.8],0
p9,1,0.060282,3.529603,[28 41] ; [49 39],[33.84076433 35.15923567] ; [43.15923567 44.84076433],0
s4,1,0.063057,3.455091,[ 9 64] ; [22 71],[13.63253012 59.36746988] ; [17.36746988 75.63253012],0
s5,1,0.084763,2.971119,[ 8 59] ; [21 72],[12.14375 54.85625] ; [16.85625 76.14375],0
a6,1,0.094923,2.788842,[45 27] ; [46 47],[39.70909091 32.29090909] ; [51.29090909 41.70909091],0
d3,1,0.139212,2.186646,[39 32] ; [61 31],[43.55828221 27.44171779] ; [56.44171779 35.55828221],0
a4,1,0.146116,2.112336,[33 40] ; [31 60],[28.48780488 44.51219512] ; [35.51219512 55.48780488],0
u1,1,0.156746,2.005343,[ 4 69] ; [11 82],[ 6.59638554 66.40361446] ; [ 8.40361446 84.59638554],0
s7,1,0.160885,1.965891,[11 55] ; [23 65],[14.57142857 51.42857143] ; [19.42857143 68.57142857],0
d5,1,0.166401,1.915071,[46 26] ; [68 24],[50.04878049 21.95121951] ; [63.95121951 28.04878049],0
p5,1,0.181057,1.788927,[ 1 69] ; [ 5 87],[ 2.59259259 67.40740741] ; [ 3.40740741 88.59259259],0
a1,1,0.1839,1.765818,[ 8 65] ; [ 5 88],[ 5.71686747 67.28313253] ; [ 7.28313253 85.71686747],0
r2,1,0.195552,1.675285,[58 14] ; [80 11],[60.95705521 11.04294479] ; [77.04294479 13.95705521],0
v2,1,0.205127,1.605492,[21 47] ; [37 54],[24.80503145 43.19496855] ; [33.19496855 57.80503145],0
v1,1,0.267717,1.22841,[21 52] ; [34 58],[24.33333333 48.66666667] ; [30.66666667 61.33333333],0
p1,1,0.292294,1.109024,[ 6 67] ; [ 4 89],[ 4.39759036 68.60240964] ; [ 5.60240964 87.39759036],0
s1,1,0.296569,1.089561,[ 8 64] ; [ 6 86],[ 6.14634146 65.85365854] ; [ 7.85365854 84.14634146],0
s2,1,0.308487,1.037141,[19 54] ; [31 62],[21.98795181 51.01204819] ; [28.01204819 64.98795181],0
b1,1,0.319549,0.99079,[41 32] ; [45 48],[37.81927711 35.18072289] ; [48.18072289 44.81927711],0
a2,1,0.342143,0.902385,[16 57] ; [15 78],[13.63253012 59.36746988] ; [17.36746988 75.63253012],0
a3,1,0.351384,0.868454,[46 26] ; [51 39],[43.11111111 28.88888889] ; [53.88888889 36.11111111],0
d4,1,0.373761,0.791121,[49 22] ; [70 23],[51.51829268 19.48170732] ; [67.48170732 25.51829268],0
v3,1,0.415336,0.663475,[16 50] ; [28 65],[18.26415094 47.73584906] ; [25.73584906 67.26415094],0
p3,1,0.450523,0.569335,[20 51] ; [31 61],[22.21472393 48.78527607] ; [28.78527607 63.21472393],0
n1,1,0.471236,0.519077,[11 24] ; [12 18],[12.38461538 22.61538462] ; [10.61538462 19.38461538],0
d1,1,0.507761,0.438679,[30 43] ; [43 50],[32.10240964 40.89759036] ; [40.89759036 52.10240964],0
d2,1,0.536724,0.381645,[34 38] ; [39 53],[32.04878049 39.95121951] ; [40.95121951 51.04878049],0
a7,1,0.55698,0.34496,[46 27] ; [62 30],[47.78181818 25.21818182] ; [60.21818182 31.78181818],0
a8,1,0.558379,0.342519,[ 7 64] ; [ 6 77],[ 5.99350649 65.00649351] ; [ 7.00649351 75.99350649],0
a5,1,0.669939,0.181673,[44 29] ; [53 40],[42.65662651 30.34337349] ; [54.34337349 38.65662651],0
b4,1,0.683511,0.166201,[40 33] ; [48 45],[38.69879518 34.30120482] ; [49.30120482 43.69879518],0
r1,1,0.797982,0.065515,[43 30] ; [56 36],[43.8 29.2] ; [55.2 36.8],0
b2,1,0.874386,0.024992,[13 28] ; [14 28],[13.3373494 27.6626506] ; [13.6626506 28.3373494],0
b3,1,0.874386,0.024992,[13 28] ; [14 28],[13.3373494 27.6626506] ; [13.6626506 28.3373494],0
s3,1,0.896724,0.016848,[30 42] ; [37 54],[29.59509202 42.40490798] ; [37.40490798 53.59509202],0
n3,1,0.919323,0.010259,[20 13] ; [19 13],[19.8 13.2] ; [19.2 12.8],0
u3,1,0.963253,0.002123,[10 16] ; [16 25],[10.08955224 15.91044776] ; [15.91044776 25.08955224],0
