Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.912358,[65  9] ; [14 34],[47.91803279 26.08196721] ; [31.08196721 16.91803279],1
r2,1,1e-05,19.55896,[70  4] ; [29 17],[61.05 12.95] ; [37.95  8.05],1
r3,1,1.3e-05,19.000656,[66  7] ; [27 21],[56.10743802 16.89256198] ; [36.89256198 11.10743802],1
a5,1,0.001845,9.697275,[49 25] ; [18 30],[40.63934426 33.36065574] ; [26.36065574 21.63934426],0
v4,1,0.002085,9.472839,[64 10] ; [30 18],[57.01639344 16.98360656] ; [36.98360656 11.01639344],0
d4,1,0.003144,8.721832,[58 15] ; [26 22],[50.67768595 22.32231405] ; [33.32231405 14.67768595],0
s4,1,0.007001,7.272727,[ 2 70] ; [ 8 40],[ 6. 66.] ; [ 4. 44.],0
d5,1,0.008169,6.996104,[57 17] ; [26 22],[50.3442623 23.6557377] ; [32.6557377 15.3442623],0
a2,1,0.026389,4.930366,[20 54] ; [ 5 43],[15.16393443 58.83606557] ; [ 9.83606557 38.16393443],0
u3,1,0.032602,4.566559,[16 12] ; [ 7 18],[12.1509434 15.8490566] ; [10.8490566 14.1509434],0
p11,1,0.037673,4.319725,[42 32] ; [18 30],[36.39344262 37.60655738] ; [23.60655738 24.39344262],0
b4,1,0.037844,4.312001,[48 26] ; [22 26],[42.45901639 31.54098361] ; [27.54098361 20.45901639],0
a4,1,0.040014,4.217306,[36 38] ; [14 33],[30.5785124 43.4214876] ; [19.4214876 27.5785124],0
a7,1,0.051261,3.799732,[48 25] ; [23 25],[42.83471074 30.16528926] ; [28.16528926 19.83471074],0
v1,1,0.055745,3.659646,[28 46] ; [10 37],[23.23966942 50.76033058] ; [14.76033058 32.23966942],0
s8,1,0.058511,3.5791,[13 58] ; [ 3 45],[ 9.54621849 61.45378151] ; [ 6.45378151 41.54621849],0
d1,1,0.061242,3.503416,[39 35] ; [17 31],[33.96721311 40.03278689] ; [22.03278689 25.96721311],0
p2,1,0.075856,3.15152,[43 31] ; [20 28],[38.21311475 35.78688525] ; [24.78688525 23.21311475],0
u1,1,0.090353,2.868066,[10 64] ; [ 2 46],[ 7.27868852 66.72131148] ; [ 4.72131148 43.27868852],0
v2,1,0.091222,2.852667,[33 40] ; [14 33],[28.59166667 44.40833333] ; [18.40833333 28.59166667],0
a3,1,0.100773,2.693272,[46 27] ; [23 25],[41.62809917 31.37190083] ; [27.37190083 20.62809917],0
a1,1,0.16286,1.947466,[ 4 70] ; [ 6 42],[ 6.06557377 67.93442623] ; [ 3.93442623 44.06557377],0
b1,1,0.203125,1.619762,[36 38] ; [29 19],[39.42622951 34.57377049] ; [25.57377049 22.42622951],0
n2,1,0.226229,1.464414,[20 10] ; [11 11],[17.88461538 12.11538462] ; [13.11538462  8.88461538],0
u2,1,0.260009,1.268709,[12 15] ; [ 7 17],[10.05882353 16.94117647] ; [ 8.94117647 15.05882353],0
a6,1,0.303584,1.058386,[47 27] ; [26 22],[44.27868852 29.72131148] ; [28.72131148 19.27868852],0
s5,1,0.325978,0.964809,[10 60] ; [ 4 44],[ 8.30508475 61.69491525] ; [ 5.69491525 42.30508475],0
n1,1,0.340545,0.908378,[12 18] ; [ 6 16],[10.38461538 19.61538462] ; [ 7.61538462 14.38461538],0
n5,1,0.374935,0.787245,[34 40] ; [26 22],[36.39344262 37.60655738] ; [23.60655738 24.39344262],0
n3,1,0.42671,0.631763,[19 10] ; [12 10],[17.62745098 11.37254902] ; [13.37254902  8.62745098],0
b5,1,0.467112,0.5288,[48 26] ; [28 20],[46.09836066 27.90163934] ; [29.90163934 18.09836066],0
d2,1,0.468609,0.525253,[36 37] ; [20 27],[34.06666667 38.93333333] ; [21.93333333 25.06666667],0
