Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,73.303181,[ 4 45] ; [209  81],[30.78761062 18.21238938] ; [182.21238938 107.78761062],1
p3,1,0.194851,1.680553,[23 25] ; [168 122],[27.12426036 20.87573964] ; [163.87573964 126.12426036],0
p9,1,0.230215,1.439533,[41  8] ; [257  30],[43.45833333  5.54166667] ; [254.54166667  32.45833333],0
s3,1,0.247145,1.339372,[31 17] ; [208  78],[34.34730539 13.65269461] ; [204.65269461  81.34730539],0
v3,1,0.332846,0.937792,[21 28] ; [139 137],[24.12307692 24.87692308] ; [135.87692308 140.12307692],0
u4,1,0.380289,0.769768,[ 1 48] ; [ 14 276],[ 2.16814159 46.83185841] ; [ 12.83185841 277.16814159],0
a5,1,0.402358,0.701266,[37 12] ; [234  56],[39.17109145  9.82890855] ; [231.82890855  58.17109145],0
n1,1,0.418415,0.654762,[9 5] ; [33 30],[7.63636364 6.36363636] ; [34.36363636 28.63636364],0
r4,1,0.427483,0.629652,[46  3] ; [262  28],[44.51917404  4.48082596] ; [263.48082596  26.51917404],0
p8,1,0.427944,0.628396,[24 25] ; [157 128],[26.55389222 22.44610778] ; [154.44610778 130.55389222],0
s2,1,0.437539,0.602728,[31 18] ; [199  90],[33.34319527 15.65680473] ; [196.65680473  92.34319527],0
b2,1,0.442488,0.589821,[14 21] ; [101 114],[16.1 18.9] ; [ 98.9 116.1],0
b3,1,0.442488,0.589821,[14 21] ; [101 114],[16.1 18.9] ; [ 98.9 116.1],0
r2,1,0.48148,0.495508,[47  1] ; [273  12],[46.12612613  1.87387387] ; [273.87387387  11.12612613],0
p2,1,0.488057,0.480807,[40  9] ; [247  42],[41.60650888  7.39349112] ; [245.39349112  43.60650888],0
v1,1,0.50927,0.435567,[27 21] ; [171 108],[29.06422018 18.93577982] ; [168.93577982 110.06422018],0
s1,1,0.521209,0.4115,[ 3 45] ; [ 12 275],[ 2.14925373 45.85074627] ; [ 12.85074627 274.14925373],0
s8,1,0.537996,0.379266,[36 13] ; [199  89],[34.16913947 14.83086053] ; [200.83086053  87.16913947],0
a6,1,0.554441,0.349421,[34 15] ; [188 101],[32.18343195 16.81656805] ; [189.81656805  99.18343195],0
p6,1,0.589866,0.290554,[23 26] ; [122 163],[21.27245509 27.72754491] ; [123.72754491 161.27245509],0
p5,1,0.629479,0.232768,[10 39] ; [ 50 235],[ 8.80239521 40.19760479] ; [ 51.19760479 233.80239521],0
p7,1,0.639533,0.219354,[32 17] ; [193  88],[33.40909091 15.59090909] ; [191.59090909  89.40909091],0
n2,1,0.661661,0.191513,[12  3] ; [47 16],[11.34615385  3.65384615] ; [47.65384615 15.34615385],0
b1,1,0.672326,0.178893,[21 28] ; [115 175],[19.65781711 29.34218289] ; [116.34218289 173.65781711],0
p10,1,0.702549,0.145833,[42  6] ; [246  42],[41.14285714  6.85714286] ; [246.85714286  41.14285714],0
s6,1,0.706006,0.1423,[38 10] ; [233  53],[38.94610778  9.05389222] ; [232.05389222  53.94610778],0
n5,1,0.729625,0.119457,[39  9] ; [239  48],[39.83283582  8.16716418] ; [238.16716418  48.83283582],0
s5,1,0.764796,0.089514,[18 30] ; [111 168],[18.93577982 29.06422018] ; [110.06422018 168.93577982],0
v4,1,0.810309,0.057613,[46  2] ; [278  10],[46.28571429  1.71428571] ; [277.71428571  10.28571429],0
b5,1,0.814643,0.054963,[27 22] ; [165 125],[27.75221239 21.24778761] ; [164.24778761 125.75221239],0
a8,1,0.879529,0.022972,[ 9 37] ; [ 53 205],[ 9.38157895 36.61842105] ; [ 52.61842105 205.38157895],0
p4,1,0.97593,0.00091,[33 16] ; [194  95],[32.90828402 16.09171598] ; [194.09171598  94.90828402],0
