Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.868554,[235  75] ; [84 78],[209.51271186 100.48728814] ; [109.48728814  52.51271186],1
p11,1,0.0,27.463633,[277  34] ; [113  49],[256.42706131  54.57293869] ; [133.57293869  28.42706131],1
p3,1,3e-06,21.793962,[205 105] ; [71 91],[181.27118644 128.72881356] ; [94.72881356 67.27118644],1
p5,1,7.1e-05,15.783777,[ 60 251] ; [  9 151],[ 45.56050955 265.43949045] ; [ 23.43949045 136.56050955],1
p1,1,0.000893,11.037351,[ 35 273] ; [  4 158],[ 25.55744681 282.44255319] ; [ 13.44255319 148.55744681],1
p6,1,0.001762,9.782262,[156 151] ; [ 57 103],[140.0235546 166.9764454] ; [72.9764454 87.0235546],0
p10,1,0.001935,9.610643,[271  39] ; [122  38],[259.21276596  50.78723404] ; [133.78723404  26.21276596],0
p9,1,0.001995,9.553675,[275  34] ; [127  35],[263.73248408  45.26751592] ; [138.26751592  23.73248408],0
p12,1,0.003149,8.718954,[ 34 276] ; [  5 157],[ 25.61440678 284.38559322] ; [ 13.38559322 148.61440678],0
p2,1,0.004962,7.893183,[286  24] ; [135  26],[277.09129512  32.90870488] ; [143.90870488  17.09129512],0
v3,1,0.007804,7.077821,[143 159] ; [ 54 103],[129.61655773 172.38344227] ; [67.38344227 89.61655773],0
s5,1,0.00817,6.995792,[115 189] ; [ 41 119],[102.20689655 201.79310345] ; [ 53.79310345 106.20689655],0
r4,1,0.011015,6.462953,[292  19] ; [141  21],[284.69978858  26.30021142] ; [148.30021142  13.69978858],0
a5,1,0.012993,6.170063,[242  69] ; [109  53],[230.78435518  80.21564482] ; [120.21564482  41.78435518],0
a7,1,0.016859,5.711038,[235  75] ; [106  56],[223.96186441  86.03813559] ; [117.03813559  44.96186441],0
s8,1,0.024988,5.024739,[154 154] ; [63 98],[142.50746269 165.49253731] ; [74.49253731 86.50746269],0
v1,1,0.026275,4.937862,[188 118] ; [79 77],[176.84415584 129.15584416] ; [90.15584416 65.84415584],0
n6,1,0.028533,4.795586,[269  38] ; [128  32],[260.98286938  46.01713062] ; [136.01713062  23.98286938],0
d1,1,0.028731,4.783652,[190 121] ; [82 80],[178.84143763 132.15856237] ; [93.15856237 68.84143763],0
v4,1,0.04326,4.085199,[299   9] ; [148  11],[294.80942184  13.19057816] ; [152.19057816   6.80942184],0
