Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,75.820391,[290  14] ; [61 38],[264.77419355  39.22580645] ; [86.22580645 12.77419355],1
a5,1,0.0,31.333908,[237  67] ; [48 51],[214.98759305  89.01240695] ; [70.01240695 28.98759305],1
r2,1,0.0,27.025426,[289  12] ; [78 20],[276.85964912  24.14035088] ; [90.14035088  7.85964912],1
v1,1,0.000109,14.966899,[166 135] ; [32 66],[149.36842105 151.63157895] ; [48.63157895 49.36842105],1
v2,1,0.000194,13.886565,[177 116] ; [38 60],[161.11253197 131.88746803] ; [53.88746803 44.11253197],1
a6,1,0.000227,13.592657,[223  81] ; [53 46],[208.19851117  95.80148883] ; [67.80148883 31.19851117],1
d1,1,0.000474,12.214573,[178 126] ; [38 61],[162.93796526 141.06203474] ; [53.06203474 45.93796526],1
a2,1,0.000482,12.184433,[ 74 230] ; [ 8 91],[ 61.8560794 242.1439206] ; [20.1439206 78.8560794],1
r3,1,0.001392,10.216201,[287  16] ; [84 15],[279.63432836  23.36567164] ; [91.36567164  7.63432836],0
n4,1,0.002253,9.331244,[227  77] ; [58 41],[214.98759305  89.01240695] ; [70.01240695 28.98759305],0
u1,1,0.002297,9.295397,[ 53 251] ; [ 5 94],[ 43.75186104 260.24813896] ; [14.24813896 84.75186104],0
d3,1,0.005121,7.836381,[213  91] ; [53 44],[201.65586035 102.34413965] ; [64.34413965 32.65586035],0
d4,1,0.005564,7.686294,[248  55] ; [68 31],[238.17910448  64.82089552] ; [77.82089552 21.17910448],0
s8,1,0.007324,7.191733,[ 86 214] ; [15 84],[ 75.93984962 224.06015038] ; [25.06015038 73.93984962],0
v3,1,0.00896,6.830867,[116 175] ; [25 74],[105.20769231 185.79230769] ; [35.79230769 63.20769231],0
a7,1,0.008995,6.823759,[227  76] ; [60 38],[216.86034913  86.13965087] ; [70.13965087 27.86034913],0
s2,1,0.012343,6.260912,[ 36 264] ; [22 77],[ 43.60902256 256.39097744] ; [14.39097744 84.60902256],0
d5,1,0.013423,6.112463,[252  52] ; [70 28],[243.50248756  60.49751244] ; [78.49751244 19.50248756],0
a3,1,0.031896,4.604068,[210  93] ; [57 42],[201.24626866 101.75373134] ; [65.75373134 33.24626866],0
p7,1,0.035301,4.430557,[182 116] ; [48 50],[173.08080808 124.91919192] ; [56.91919192 41.08080808],0
u3,1,0.039531,4.237887,[57 37] ; [17 24],[51.52592593 42.47407407] ; [22.47407407 18.52592593],0
p3,1,0.044919,4.02166,[146 156] ; [36 62],[137.41 164.59] ; [44.59 53.41],0
d2,1,0.045653,3.994337,[140 163] ; [34 64],[131.47630923 171.52369077] ; [42.52369077 55.47630923],0
p10,1,0.046849,3.950793,[236  64] ; [66 30],[228.78787879  71.21212121] ; [73.21212121 22.78787879],0
s4,1,0.048864,3.880033,[ 27 271] ; [16 83],[ 32.27707809 265.72292191] ; [10.72292191 88.27707809],0
a4,1,0.057509,3.607794,[137 166] ; [34 65],[128.8880597 174.1119403] ; [42.1119403 56.8880597],0
p11,1,0.061751,3.489716,[237  67] ; [68 31],[230.07444169  73.92555831] ; [74.92555831 24.07444169],0
p2,1,0.066889,3.357768,[245  57] ; [71 27],[238.58  63.42] ; [77.42 20.58],0
p4,1,0.068537,3.317723,[170 131] ; [45 53],[162.19298246 138.80701754] ; [52.80701754 45.19298246],0
p8,1,0.08551,2.956933,[156 139] ; [42 56],[148.6259542 146.3740458] ; [49.3740458 48.6259542],0
n5,1,0.096103,2.769059,[215  87] ; [61 37],[208.38  93.62] ; [67.62 30.38],0
a8,1,0.108319,2.578582,[ 34 233] ; [ 6 85],[ 29.83240223 237.16759777] ; [10.16759777 80.83240223],0
p12,1,0.179881,1.798606,[ 16 285] ; [ 2 95],[ 13.61306533 287.38693467] ; [ 4.38693467 92.61306533],0
s5,1,0.261018,1.263348,[ 71 224] ; [18 79],[ 66.97704082 228.02295918] ; [22.02295918 74.97704082],0
b1,1,0.29253,1.107941,[111 193] ; [42 57],[115.41439206 188.58560794] ; [37.58560794 61.41439206],0
a1,1,0.293742,1.102389,[ 11 293] ; [ 6 93],[ 12.82382134 291.17617866] ; [ 4.17617866 94.82382134],0
s7,1,0.304999,1.05221,[ 82 205] ; [21 70],[ 78.2037037 208.7962963] ; [24.7962963 66.2037037],0
b2,1,0.310123,1.030154,[ 63 117] ; [23 31],[ 66.15384615 113.84615385] ; [19.84615385 34.15384615],0
b3,1,0.310123,1.030154,[ 63 117] ; [23 31],[ 66.15384615 113.84615385] ; [19.84615385 34.15384615],0
b4,1,0.319394,0.991425,[174 130] ; [51 48],[169.72704715 134.27295285] ; [55.27295285 43.72704715],0
u4,1,0.402225,0.701665,[  1 303] ; [ 1 98],[  1.50868486 302.49131514] ; [ 0.49131514 98.50868486],0
s1,1,0.417359,0.65774,[  7 294] ; [ 1 98],[  6.02 294.98] ; [ 1.98 97.02],0
n2,1,0.443078,0.588299,[46 24] ; [27 10],[47.75700935 22.24299065] ; [25.24299065 11.75700935],0
s6,1,0.492724,0.470573,[133 164] ; [40 58],[130.07848101 166.92151899] ; [42.92151899 55.07848101],0
p5,1,0.52854,0.397198,[ 27 274] ; [11 88],[ 28.595 272.405] ; [ 9.405 89.595],0
p9,1,0.539318,0.376806,[240  60] ; [74 22],[237.87878788  62.12121212] ; [76.12121212 19.87878788],0
n3,1,0.546175,0.364214,[48 20] ; [24 13],[46.62857143 21.37142857] ; [25.37142857 11.62857143],0
n6,1,0.581625,0.303615,[253  51] ; [80 19],[251.19602978  52.80397022] ; [81.80397022 17.19602978],0
u2,1,0.808819,0.05854,[52 41] ; [22 19],[51.35820896 41.64179104] ; [22.64179104 18.35820896],0
n1,1,0.819386,0.052137,[22 47] ; [11 26],[21.48113208 47.51886792] ; [11.51886792 25.48113208],0
p6,1,0.836652,0.042509,[ 98 200] ; [33 64],[ 98.83037975 199.16962025] ; [32.16962025 64.83037975],0
b5,1,0.874782,0.024834,[190 114] ; [61 38],[189.33995037 114.66004963] ; [61.66004963 37.33995037],0
p1,1,0.962105,0.002257,[ 21 282] ; [ 7 92],[ 21.10447761 281.89552239] ; [ 6.89552239 92.10447761],0
