Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00129,10.357034,[25 42] ; [23  9],[32.48484848 34.51515152] ; [15.51515152 16.48484848],0
r2,1,0.813561,0.055618,[59  7] ; [30  3],[59.33333333  6.66666667] ; [29.66666667  3.33333333],0
a6,1,0.864148,0.029274,[40 28] ; [20 13],[40.3960396 27.6039604] ; [19.6039604 13.3960396],0
s7,1,0.870961,0.026386,[24 43] ; [12 20],[24.36363636 42.63636364] ; [11.63636364 20.36363636],0
p3,1,0.892929,0.018117,[36 32] ; [17 16],[35.68316832 32.31683168] ; [17.31683168 15.68316832],0
d2,1,0.916172,0.011079,[24 44] ; [12 21],[24.23762376 43.76237624] ; [11.76237624 21.23762376],0
d4,1,0.922973,0.009349,[53 15] ; [26  7],[53.18811881 14.81188119] ; [25.81188119  7.18811881],0
d5,1,0.937063,0.006235,[52 16] ; [25  8],[51.84158416 16.15841584] ; [25.15841584  7.84158416],0
n6,1,0.943665,0.004994,[42 26] ; [20 12],[42.16 25.84] ; [19.84 12.16],0
s4,1,0.952898,0.003489,[10 58] ; [ 5 28],[10.0990099 57.9009901] ; [ 4.9009901 28.0990099],0
v4,1,0.964716,0.001957,[62  6] ; [30  3],[61.94059406  6.05940594] ; [30.05940594  2.94059406],0
