Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000186,13.966156,[21 21] ; [ 4 33],[13.29113924 28.70886076] ; [11.70886076 25.29113924],1
v3,1,0.004336,8.137359,[24 19] ; [ 9 28],[17.7375 25.2625] ; [15.2625 21.7375],0
p3,1,0.007971,7.03991,[25 17] ; [11 26],[19.13924051 22.86075949] ; [16.86075949 20.13924051],0
p7,1,0.015052,5.910332,[29 13] ; [15 21],[23.69230769 18.30769231] ; [20.30769231 15.69230769],0
s1,1,0.024857,5.03381,[ 1 41] ; [ 6 29],[ 3.81818182 38.18181818] ; [ 3.18181818 31.81818182],0
p4,1,0.037753,4.316117,[29 13] ; [17 20],[24.4556962 17.5443038] ; [21.5443038 15.4556962],0
r3,1,0.039296,4.24802,[41  2] ; [29  7],[38.10126582  4.89873418] ; [31.89873418  4.10126582],0
p8,1,0.057839,3.598291,[23 19] ; [12 24],[18.84615385 23.15384615] ; [16.15384615 19.84615385],0
p2,1,0.106285,2.608608,[34  8] ; [24 13],[30.83544304 11.16455696] ; [27.16455696  9.83544304],0
s4,1,0.149153,2.080891,[ 5 37] ; [ 9 28],[ 7.44303797 34.55696203] ; [ 6.55696203 30.44303797],0
p9,1,0.159688,1.977179,[36  6] ; [27 10],[33.49367089  8.50632911] ; [29.50632911  7.49367089],0
p10,1,0.209814,1.572712,[35  7] ; [25 10],[32.72727273  9.27272727] ; [27.27272727  7.72727273],0
n6,1,0.241323,1.372848,[36  7] ; [27 10],[33.8625  9.1375] ; [29.1375  7.8625],0
n1,1,0.256299,1.288636,[5 7] ; [6 3],[6.28571429 5.71428571] ; [4.71428571 4.28571429],0
u2,1,0.260474,1.266236,[10  9] ; [ 5 10],[ 8.38235294 10.61764706] ; [6.61764706 8.38235294],0
a4,1,0.281629,1.159214,[10 33] ; [12 23],[12.12820513 30.87179487] ; [ 9.87179487 25.12820513],0
a8,1,0.286062,1.138065,[ 4 36] ; [ 6 26],[ 5.55555556 34.44444444] ; [ 4.44444444 27.55555556],0
b3,1,0.310186,1.029885,[10 19] ; [ 6 21],[ 8.28571429 20.71428571] ; [ 7.71428571 19.28571429],0
b2,1,0.310186,1.029885,[10 19] ; [ 6 21],[ 8.28571429 20.71428571] ; [ 7.71428571 19.28571429],0
v4,1,0.327586,0.958418,[39  3] ; [31  5],[37.69230769  4.30769231] ; [32.30769231  3.69230769],0
d3,1,0.332303,0.939902,[16 27] ; [10 27],[13.975 29.025] ; [12.025 24.975],0
n5,1,0.398059,0.714183,[35  7] ; [28  9],[33.49367089  8.50632911] ; [29.50632911  7.49367089],0
a7,1,0.473215,0.514459,[30 13] ; [23 14],[28.4875 14.5125] ; [24.5125 12.4875],0
s8,1,0.483051,0.491967,[18 24] ; [13 24],[16.48101266 25.51898734] ; [14.51898734 22.48101266],0
s3,1,0.489941,0.476655,[19 22] ; [19 16],[20.5 20.5] ; [17.5 17.5],0
n4,1,0.490899,0.474554,[35  8] ; [27  9],[33.74683544  9.25316456] ; [28.25316456  7.74683544],0
s7,1,0.510199,0.433658,[20 21] ; [14 20],[18.58666667 22.41333333] ; [15.41333333 18.58666667],0
p11,1,0.51172,0.430549,[33 10] ; [26 11],[31.7125 11.2875] ; [27.2875  9.7125],0
b4,1,0.522251,0.409446,[24 19] ; [18 19],[22.575 20.425] ; [19.425 17.575],0
a6,1,0.54286,0.370265,[25 18] ; [19 18],[23.65 19.35] ; [20.35 16.65],0
b5,1,0.602309,0.271527,[28 15] ; [22 15],[26.875 16.125] ; [23.125 13.875],0
a3,1,0.634465,0.226054,[24 19] ; [22 14],[25.03797468 17.96202532] ; [20.96202532 15.03797468],0
r1,1,0.645267,0.211919,[33 10] ; [26 10],[32.11392405 10.88607595] ; [26.88607595  9.11392405],0
u1,1,0.647407,0.209185,[ 2 41] ; [ 1 36],[ 1.6125 41.3875] ; [ 1.3875 35.6125],0
d1,1,0.647407,0.209185,[ 2 41] ; [ 1 36],[ 1.6125 41.3875] ; [ 1.3875 35.6125],0
d5,1,0.665891,0.186446,[20 23] ; [19 18],[20.9625 22.0375] ; [18.0375 18.9625],0
b1,1,0.713419,0.134886,[18 25] ; [17 20],[18.8125 24.1875] ; [16.1875 20.8125],0
r2,1,0.751636,0.100162,[39  3] ; [35  2],[39.34177215  2.65822785] ; [34.65822785  2.34177215],0
r4,1,0.777486,0.079861,[37  6] ; [31  6],[36.55  6.45] ; [31.45  5.55],0
s5,1,0.790561,0.070534,[ 8 33] ; [ 6 29],[ 7.55263158 33.44736842] ; [ 6.44736842 28.55263158],0
a2,1,0.799293,0.064649,[ 5 38] ; [ 5 32],[ 5.375 37.625] ; [ 4.625 32.375],0
a5,1,0.847417,0.037024,[27 16] ; [24 13],[27.4125 15.5875] ; [23.5875 13.4125],0
p5,1,0.878627,0.02332,[ 5 37] ; [ 4 33],[ 4.78481013 37.21518987] ; [ 4.21518987 32.78481013],0
s6,1,0.882641,0.021792,[24 16] ; [21 15],[23.68421053 16.31578947] ; [21.31578947 14.68421053],0
d2,1,0.89699,0.016761,[11 32] ; [ 9 28],[10.75 32.25] ; [ 9.25 27.75],0
u3,1,0.967531,0.001657,[10  9] ; [8 7],[10.05882353  8.94117647] ; [7.94117647 7.05882353],0
p1,1,0.988388,0.000212,[ 8 34] ; [ 7 30],[ 7.97468354 34.02531646] ; [ 7.02531646 29.97468354],0
s2,1,0.990294,0.000148,[16 25] ; [14 22],[15.97402597 25.02597403] ; [14.02597403 21.97402597],0
