Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1.1e-05,19.407623,[42 71] ; [346 234],[63.26695527 49.73304473] ; [324.73304473 255.26695527],1
r3,1,1.5e-05,18.706425,[99 13] ; [572  16],[107.36   4.64] ; [563.64  24.36],1
r4,1,0.000361,12.726012,[97 16] ; [559  30],[105.5954416   7.4045584] ; [550.4045584  38.5954416],1
p4,1,0.001024,10.783362,[55 58] ; [381 205],[70.48354793 42.51645207] ; [365.51645207 220.48354793],0
n5,1,0.001168,10.540437,[75 37] ; [473 113],[87.93123209 24.06876791] ; [460.06876791 125.93123209],0
n4,1,0.001845,9.697709,[77 36] ; [478 111],[89.33760684 23.66239316] ; [465.66239316 123.33760684],0
p2,1,0.001864,9.679066,[86 26] ; [515  71],[96.43553009 15.56446991] ; [504.56446991  81.43553009],0
p3,1,0.004438,8.095158,[46 66] ; [327 260],[59.76537911 52.23462089] ; [313.23462089 273.76537911],0
n6,1,0.004767,7.965959,[89 23] ; [522  64],[98.04011461 13.95988539] ; [512.95988539  73.04011461],0
b1,1,0.006949,7.286054,[53 60] ; [198 391],[40.4031339 72.5968661] ; [210.5968661 378.4031339],0
p7,1,0.007676,7.107584,[62 49] ; [394 178],[74.10834553 36.89165447] ; [381.89165447 190.10834553],0
s4,1,0.035313,4.42996,[28 85] ; [ 96 486],[20.16115108 92.83884892] ; [103.83884892 478.16115108],0
p9,1,0.041035,4.174558,[101  11] ; [559  29],[105.6   6.4] ; [554.4  33.6],0
v4,1,0.045022,4.017806,[107   6] ; [574  12],[110.09012876   2.90987124] ; [570.90987124  15.09012876],0
v1,1,0.062738,3.46348,[55 58] ; [331 238],[63.95601173 49.04398827] ; [322.04398827 246.95601173],0
p12,1,0.062869,3.46003,[  5 108] ; [ 58 528],[ 10.18454936 102.81545064] ; [ 52.81545064 533.18454936],0
u2,1,0.065988,3.380092,[15 19] ; [95 60],[19.78835979 14.21164021] ; [90.21164021 64.78835979],0
s5,1,0.072886,3.216798,[47 58] ; [202 366],[38.84843982 66.15156018] ; [210.15156018 357.84843982],0
s1,1,0.087285,2.92374,[  6 106] ; [ 14 568],[  3.22766571 108.77233429] ; [ 16.77233429 565.22766571],0
a6,1,0.11147,2.533255,[72 41] ; [418 169],[79.1 33.9] ; [410.9 176.1],0
p5,1,0.118866,2.432206,[  9 103] ; [ 78 506],[14. 98.] ; [ 73. 511.],0
a5,1,0.121374,2.399499,[79 34] ; [452 137],[85.47435897 27.52564103] ; [445.52564103 143.47435897],0
d2,1,0.148099,2.091726,[62 51] ; [278 308],[54.96423462 58.03576538] ; [285.03576538 300.96423462],0
b2,1,0.161558,1.959584,[15 34] ; [151 217],[19.5059952 29.4940048] ; [146.4940048 221.5059952],0
b3,1,0.161558,1.959584,[15 34] ; [151 217],[19.5059952 29.4940048] ; [146.4940048 221.5059952],0
a8,1,0.187905,1.733971,[ 9 92] ; [ 74 466],[13.07800312 87.92199688] ; [ 69.92199688 470.07800312],0
v2,1,0.233532,1.419218,[58 51] ; [333 228],[63.61044776 45.38955224] ; [327.38955224 233.61044776],0
v3,1,0.272264,1.205303,[41 71] ; [238 326],[46.22485207 65.77514793] ; [232.77514793 331.22485207],0
s2,1,0.273469,1.199264,[67 46] ; [313 270],[61.6954023 51.3045977] ; [318.3045977 264.6954023],0
b5,1,0.292423,1.108431,[72 41] ; [344 245],[66.96296296 46.03703704] ; [349.03703704 239.96296296],0
d4,1,0.299972,1.074318,[90 23] ; [491  96],[93.79 19.21] ; [487.21  99.79],0
a3,1,0.36185,0.831463,[78 34] ; [434 154],[81.92 30.08] ; [430.08 157.92],0
r1,1,0.400512,0.706788,[90 23] ; [486 100],[93.11587983 19.88412017] ; [482.88412017 103.11587983],0
s3,1,0.448614,0.57415,[63 50] ; [345 234],[66.62427746 46.37572254] ; [341.37572254 237.62427746],0
u3,1,0.472471,0.516191,[18 15] ; [95 60],[19.83510638 13.16489362] ; [93.16489362 61.83510638],0
a1,1,0.570903,0.321175,[  4 109] ; [ 28 561],[  5.15099715 107.84900285] ; [ 26.84900285 562.15099715],0
d1,1,0.615992,0.251541,[67 46] ; [364 225],[69.37749288 43.62250712] ; [361.62250712 227.37749288],0
s6,1,0.619195,0.247001,[79 31] ; [400 176],[76.80758017 33.19241983] ; [402.19241983 173.80758017],0
b4,1,0.652782,0.202411,[64 49] ; [347 242],[66.15811966 46.84188034] ; [344.84188034 244.15811966],0
a7,1,0.671125,0.180288,[85 27] ; [435 153],[83.2 28.8] ; [436.8 151.2],0
n1,1,0.690642,0.158392,[13 24] ; [40 63],[14.00714286 22.99285714] ; [38.99285714 64.00714286],0
a4,1,0.719764,0.128719,[53 60] ; [265 323],[51.26105563 61.73894437] ; [266.73894437 321.26105563],0
d3,1,0.723965,0.124726,[80 31] ; [414 174],[78.44635193 32.55364807] ; [415.55364807 172.44635193],0
n2,1,0.765551,0.088923,[29  8] ; [79 25],[28.34042553  8.65957447] ; [79.65957447 24.34042553],0
p6,1,0.810386,0.057565,[45 68] ; [224 356],[43.86291486 69.13708514] ; [225.13708514 354.86291486],0
n3,1,0.821565,0.050865,[28  9] ; [76 27],[27.48571429  9.51428571] ; [76.51428571 26.48571429],0
s7,1,0.83154,0.045253,[56 49] ; [296 271],[55. 50.] ; [297. 270.],0
p1,1,0.882894,0.021698,[ 10 102] ; [ 55 532],[ 10.4148784 101.5851216] ; [ 54.5851216 532.4148784],0
u1,1,0.916113,0.011095,[21 92] ; [107 482],[20.6039886 92.3960114] ; [107.3960114 481.6039886],0
s8,1,0.930448,0.007618,[53 60] ; [277 308],[53.42406877 59.57593123] ; [276.57593123 308.42406877],0
a2,1,0.971023,0.001319,[28 85] ; [145 444],[27.84757835 85.15242165] ; [145.15242165 443.84757835],0
d5,1,0.979579,0.000655,[93 19] ; [488  99],[93.09298999 18.90701001] ; [487.90701001  99.09298999],0
