Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,65.355929,[182  53] ; [31 69],[149.41791045  85.58208955] ; [63.58208955 36.41791045],1
a6,1,4e-06,21.283761,[174  61] ; [48 52],[155.73134328  79.26865672] ; [66.26865672 33.73134328],1
d4,1,8.6e-05,15.414373,[198  37] ; [65 35],[184.49253731  50.50746269] ; [78.50746269 21.49253731],1
d5,1,0.000147,14.405665,[195  40] ; [64 36],[181.68656716  53.31343284] ; [77.31343284 22.68656716],1
r4,1,0.000368,12.689314,[213  22] ; [76 24],[202.73134328  32.26865672] ; [86.26865672 13.73134328],1
u1,1,0.000679,11.545416,[ 46 189] ; [ 5 95],[ 35.7761194 199.2238806] ; [15.2238806 84.7761194],1
a2,1,0.001026,10.780585,[ 58 177] ; [ 9 91],[ 47. 188.] ; [20. 80.],0
d1,1,0.0014,10.206035,[141  94] ; [41 59],[127.67164179 107.32835821] ; [54.32835821 45.67164179],0
r3,1,0.004178,8.204783,[219  16] ; [83 17],[211.85074627  23.14925373] ; [90.14925373  9.85074627],0
p2,1,0.004431,8.098031,[167  68] ; [55 45],[155.73134328  79.26865672] ; [66.26865672 33.73134328],0
v2,1,0.005867,7.590672,[118 107] ; [33 60],[106.83962264 118.16037736] ; [44.16037736 48.83962264],0
r1,1,0.006581,7.384037,[187  47] ; [66 34],[177.25149701  56.74850299] ; [75.74850299 24.25149701],0
b5,1,0.016788,5.718433,[157  78] ; [53 47],[147.31343284  87.68656716] ; [62.68656716 37.31343284],0
p10,1,0.021438,5.290799,[168  64] ; [59 40],[159.10574018  72.89425982] ; [67.89425982 31.10574018],0
u3,1,0.038068,4.301996,[55 26] ; [15 17],[50.17699115 30.82300885] ; [19.82300885 12.17699115],0
b1,1,0.040191,4.209805,[ 78 157] ; [45 55],[ 86.28358209 148.71641791] ; [36.71641791 63.28358209],0
v4,1,0.042126,4.130126,[220  15] ; [86 13],[215.2994012  19.7005988] ; [90.7005988  8.2994012],0
n6,1,0.071064,3.258268,[186  49] ; [70 30],[179.58208955  55.41791045] ; [76.41791045 23.58208955],0
b2,1,0.084612,2.974013,[41 82] ; [30 35],[46.45212766 76.54787234] ; [24.54787234 40.45212766],0
b3,1,0.084612,2.974013,[41 82] ; [30 35],[46.45212766 76.54787234] ; [24.54787234 40.45212766],0
p4,1,0.102311,2.669145,[102 132] ; [34 66],[ 95.28143713 138.71856287] ; [40.71856287 59.28143713],0
a5,1,0.127955,2.317138,[170  65] ; [64 36],[164.14925373  70.85074627] ; [69.85074627 30.14925373],0
p8,1,0.137921,2.201001,[ 62 171] ; [19 81],[ 56.67567568 176.32432432] ; [24.32432432 75.67567568],0
s2,1,0.160526,1.96926,[109 122] ; [38 60],[103.21276596 127.78723404] ; [43.78723404 54.21276596],0
p9,1,0.202361,1.625249,[178  53] ; [69 29],[173.42553191  57.57446809] ; [73.57446809 24.42553191],0
b4,1,0.203163,1.61949,[149  86] ; [56 44],[143.80597015  91.19402985] ; [61.19402985 38.80597015],0
v3,1,0.233768,1.417784,[ 80 145] ; [26 65],[ 75.47468354 149.52531646] ; [30.52531646 60.47468354],0
a4,1,0.322482,0.978852,[102 132] ; [49 50],[106.10810811 127.89189189] ; [44.89189189 54.10810811],0
a1,1,0.379457,0.77246,[  9 226] ; [ 6 94],[ 10.52238806 224.47761194] ; [ 4.47761194 95.52238806],0
n1,1,0.384263,0.75702,[29 39] ; [21 20],[31.19266055 36.80733945] ; [18.80733945 22.19266055],0
p5,1,0.389624,0.740115,[ 15 218] ; [ 4 95],[ 13.33433735 219.66566265] ; [ 5.66566265 93.33433735],0
u2,1,0.43656,0.605309,[44 36] ; [15 17],[42.14285714 37.85714286] ; [16.85714286 15.14285714],0
p1,1,0.475273,0.509689,[ 22 212] ; [ 7 93],[ 20.31736527 213.68263473] ; [ 8.68263473 91.31736527],0
n2,1,0.475376,0.509452,[46 23] ; [30 11],[47.67272727 21.32727273] ; [28.32727273 12.67272727],0
s4,1,0.484634,0.488418,[ 40 192] ; [14 85],[ 37.8489426 194.1510574] ; [16.1510574 82.8489426],0
s1,1,0.496649,0.46209,[ 10 222] ; [ 6 93],[ 11.21450151 220.78549849] ; [ 4.78549849 94.21450151],0
p6,1,0.500086,0.454754,[ 37 196] ; [13 87],[ 34.98498498 198.01501502] ; [15.01501502 84.98498498],0
s3,1,0.54809,0.36075,[118 113] ; [47 52],[115.5 115.5] ; [49.5 49.5],0
v1,1,0.624443,0.239673,[105 122] ; [42 55],[102.99074074 124.00925926] ; [44.00925926 52.99074074],0
a8,1,0.654887,0.199794,[ 17 197] ; [ 9 86],[ 18.00647249 195.99352751] ; [ 7.99352751 87.00647249],0
n4,1,0.661772,0.191379,[166  69] ; [73 27],[167.65671642  67.34328358] ; [71.34328358 28.65671642],0
a3,1,0.69807,0.150487,[154  80] ; [68 32],[155.53293413  78.46706587] ; [66.46706587 33.53293413],0
s7,1,0.698408,0.150133,[ 83 141] ; [37 57],[ 84.52830189 139.47169811] ; [35.47169811 58.52830189],0
s8,1,0.729538,0.119537,[ 77 156] ; [35 65],[ 78.36636637 154.63363363] ; [33.63363363 66.36636637],0
d2,1,0.734423,0.115089,[117 117] ; [47 51],[115.59036145 118.40963855] ; [48.40963855 49.59036145],0
p3,1,0.745705,0.105176,[ 73 161] ; [33 67],[ 74.26347305 159.73652695] ; [31.73652695 68.26347305],0
s6,1,0.747792,0.103395,[137  95] ; [56 42],[135.68484848  96.31515152] ; [57.31515152 40.68484848],0
u4,1,0.761533,0.092093,[  6 229] ; [ 2 98],[  5.6119403 229.3880597] ; [ 2.3880597 97.6119403],0
p11,1,0.773553,0.082789,[156  79] ; [68 32],[157.13432836  77.86567164] ; [66.86567164 33.13432836],0
n5,1,0.812296,0.05639,[156  78] ; [68 32],[156.93413174  77.06586826] ; [67.06586826 32.93413174],0
s5,1,0.871666,0.026096,[ 55 167] ; [22 70],[ 54.43949045 167.56050955] ; [22.56050955 69.43949045],0
n3,1,0.926776,0.008446,[46 23] ; [25 13],[45.78504673 23.21495327] ; [25.21495327 12.78504673],0
p12,1,0.946673,0.004474,[ 16 217] ; [ 7 92],[ 16.14156627 216.85843373] ; [ 6.85843373 92.14156627],0
