Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,119.834777,[363  16] ; [22 26],[341.72131148  37.27868852] ; [43.27868852  4.72131148],1
p2,1,1.7e-05,18.537636,[339  39] ; [34 16],[329.42523364  48.57476636] ; [43.57476636  6.42523364],1
p3,1,1.7e-05,18.461005,[220 158] ; [13 37],[205.78037383 172.21962617] ; [27.21962617 22.78037383],1
p4,1,0.000787,11.270549,[270 108] ; [24 26],[259.65420561 118.34579439] ; [34.34579439 15.65420561],1
p7,1,0.000844,11.141962,[265 105] ; [23 25],[254.92822967 115.07177033] ; [33.07177033 14.92822967],1
r4,1,0.0017,9.848186,[358  22] ; [41  9],[352.60465116  27.39534884] ; [46.39534884  3.60465116],0
n5,1,0.001922,9.622157,[312  66] ; [32 18],[303.81308411  74.18691589] ; [40.18691589  9.81308411],0
v4,1,0.002026,9.525576,[366  11] ; [44  6],[361.99063232  15.00936768] ; [48.00936768  1.99063232],0
v1,1,0.003565,8.493158,[226 141] ; [19 29],[216.6626506 150.3373494] ; [28.3373494 19.6626506],0
s3,1,0.006178,7.497709,[228 144] ; [20 29],[219.13539192 152.86460808] ; [28.86460808 20.13539192],0
p8,1,0.007092,7.249471,[228 146] ; [20 29],[219.27186761 154.72813239] ; [28.72813239 20.27186761],0
s5,1,0.008702,6.882973,[145 220] ; [10 39],[136.65458937 228.34541063] ; [18.34541063 30.65458937],0
s2,1,0.018784,5.521502,[220 156] ; [20 29],[212.32941176 163.67058824] ; [27.67058824 21.32941176],0
s6,1,0.028114,4.821053,[265 107] ; [28 22],[258.28436019 113.71563981] ; [34.71563981 15.28436019],0
p5,1,0.031856,4.60622,[ 57 319] ; [ 2 48],[ 52.07511737 323.92488263] ; [ 6.92488263 43.07511737],0
p12,1,0.040627,4.191522,[ 43 336] ; [ 1 49],[ 38.87179487 340.12820513] ; [ 5.12820513 44.87179487],0
s8,1,0.047301,3.93466,[199 177] ; [19 31],[192.41314554 183.58685446] ; [25.58685446 24.41314554],0
v3,1,0.050601,3.821419,[170 188] ; [16 33],[163.60687961 194.39312039] ; [22.39312039 26.60687961],0
s7,1,0.052,3.775761,[201 167] ; [20 30],[194.5645933 173.4354067] ; [26.4354067 23.5645933],0
s4,1,0.067354,3.346356,[ 61 313] ; [ 3 45],[ 56.72037915 317.27962085] ; [ 7.27962085 40.72037915],0
n6,1,0.068389,3.321276,[341  37] ; [40  9],[337.27868852  40.72131148] ; [43.72131148  5.27868852],0
d2,1,0.080265,3.059519,[263 115] ; [40  9],[268.2295082 109.7704918] ; [34.7704918 14.2295082],0
a7,1,0.082246,3.019958,[298  82] ; [33 16],[293.19347319  86.80652681] ; [37.80652681 11.19347319],0
p6,1,0.10515,2.625643,[155 220] ; [14 34],[149.82269504 225.17730496] ; [19.17730496 28.82269504],0
r1,1,0.155677,2.015727,[323  54] ; [39 11],[319.61124122  57.38875878] ; [42.38875878  7.61124122],0
u3,1,0.161972,1.955719,[47 28] ; [10  2],[49.13793103 25.86206897] ; [7.86206897 4.13793103],0
a5,1,0.232032,1.428361,[328  52] ; [40 10],[325.20930233  54.79069767] ; [42.79069767  7.20930233],0
r2,1,0.240024,1.380454,[364  11] ; [46  3],[362.61792453  12.38207547] ; [47.38207547  1.61792453],0
n4,1,0.243762,1.358703,[321  59] ; [39 11],[318.13953488  61.86046512] ; [41.86046512  8.13953488],0
b4,1,0.275747,1.187932,[228 152] ; [34 16],[231.53488372 148.46511628] ; [30.46511628 19.53488372],0
u4,1,0.30522,1.051248,[ 12 367] ; [ 3 47],[ 13.25174825 365.74825175] ; [ 1.74825175 48.25174825],0
r3,1,0.306603,1.045253,[371   7] ; [47  2],[370.03278689   7.96721311] ; [47.96721311  1.03278689],0
a2,1,0.362696,0.828538,[131 249] ; [14 36],[128.13953488 251.86046512] ; [16.86046512 33.13953488],0
d5,1,0.407322,0.686603,[370   8] ; [48  2],[369.1682243   8.8317757] ; [48.8317757  1.1682243],0
b3,1,0.415679,0.6625,[107 144] ; [12 22],[104.80350877 146.19649123] ; [14.19649123 19.80350877],0
b2,1,0.415679,0.6625,[107 144] ; [12 22],[104.80350877 146.19649123] ; [14.19649123 19.80350877],0
n1,1,0.441078,0.593476,[20 40] ; [ 4 13],[18.7012987 41.2987013] ; [ 5.2987013 11.7012987],0
v2,1,0.442887,0.58879,[233 131] ; [28 20],[230.59223301 133.40776699] ; [30.40776699 17.59223301],0
p1,1,0.44925,0.572544,[ 35 344] ; [ 3 47],[ 33.57109557 345.42890443] ; [ 4.42890443 45.57109557],0
a3,1,0.457549,0.551883,[305  74] ; [38 12],[303.02331002  75.97668998] ; [39.97668998 10.02331002],0
u2,1,0.516345,0.421188,[47 28] ; [8 3],[47.96511628 27.03488372] ; [7.03488372 3.96511628],0
a8,1,0.584185,0.299517,[ 49 291] ; [ 5 39],[ 47.8125 292.1875] ; [ 6.1875 37.8125],0
b1,1,0.649526,0.206499,[132 248] ; [19 31],[133.44186047 246.55813953] ; [17.55813953 32.44186047],0
a1,1,0.652051,0.203324,[ 21 359] ; [ 2 48],[ 20.3255814 359.6744186] ; [ 2.6744186 47.3255814],0
d3,1,0.664965,0.187548,[334  45] ; [43  7],[333.06060606  45.93939394] ; [43.93939394  6.06060606],0
d4,1,0.687835,0.16144,[373   5] ; [48  1],[372.68852459   5.31147541] ; [48.31147541  0.68852459],0
u1,1,0.799777,0.064331,[100 280] ; [14 36],[100.74418605 279.25581395] ; [13.25581395 36.74418605],0
b5,1,0.813328,0.05576,[229 151] ; [31 19],[229.76744186 150.23255814] ; [30.23255814 19.76744186],0
n3,1,0.820816,0.051301,[41 18] ; [12  6],[40.61038961 18.38961039] ; [12.38961039  5.61038961],0
s1,1,0.891847,0.018487,[  9 366] ; [ 1 47],[  8.86524823 366.13475177] ; [ 1.13475177 46.86524823],0
a4,1,0.894084,0.017726,[216 163] ; [28 22],[215.56177156 163.43822844] ; [28.43822844 21.56177156],0
n2,1,0.930763,0.007549,[43 17] ; [12  5],[42.85714286 17.14285714] ; [12.14285714  4.85714286],0
a6,1,0.958931,0.002652,[281  97] ; [37 13],[280.85046729  97.14953271] ; [37.14953271 12.85046729],0
