Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,38.222542,[17 41] ; [99 30],[35.97860963 22.02139037] ; [80.02139037 48.97860963],1
d3,1,1.3e-05,18.976424,[30 28] ; [107  23],[42.26595745 15.73404255] ; [94.73404255 35.26595745],1
u1,1,7.1e-05,15.778547,[ 4 54] ; [45 86],[15.03703704 42.96296296] ; [33.96296296 97.03703704],1
a2,1,0.000311,13.000473,[ 7 51] ; [50 81],[17.49206349 40.50793651] ; [39.50793651 91.49206349],1
b5,1,0.000508,12.085081,[20 38] ; [81 50],[30.99470899 27.00529101] ; [70.00529101 60.99470899],1
b1,1,0.005253,7.790372,[32 26] ; [44 87],[23.32275132 34.67724868] ; [52.67724868 78.32275132],0
v2,1,0.01803,5.593272,[29 28] ; [89 40],[36.16129032 20.83870968] ; [81.83870968 47.16129032],0
p10,1,0.023424,5.136752,[47 11] ; [120  10],[51.5212766  6.4787234] ; [115.4787234  14.5212766],0
n6,1,0.031123,4.646152,[47 10] ; [118   9],[51.11413043  5.88586957] ; [113.88586957  13.11413043],0
p9,1,0.051368,3.796233,[50  8] ; [122   7],[53.34759358  4.65240642] ; [118.65240642  10.34759358],0
s4,1,0.087254,2.924327,[22 35] ; [34 96],[17.06951872 39.93048128] ; [38.93048128 91.06951872],0
d1,1,0.093404,2.814714,[33 25] ; [91 40],[38.05291005 19.94708995] ; [85.94708995 45.05291005],0
r4,1,0.133895,2.246758,[52  6] ; [125   6],[54.31746032  3.68253968] ; [122.68253968   8.31746032],0
u4,1,0.149769,2.074599,[ 3 55] ; [  2 129],[ 1.53439153 56.46560847] ; [  3.46560847 127.53439153],0
u3,1,0.17346,1.852787,[7 4] ; [17  3],[8.51612903 2.48387097] ; [15.48387097  4.51612903],0
a5,1,0.185726,1.751198,[44 14] ; [110  21],[47.25925926 10.74074074] ; [106.74074074  24.25925926],0
s3,1,0.22899,1.447125,[50  8] ; [100  27],[47.02702703 10.97297297] ; [102.97297297  24.02702703],0
n3,1,0.251015,1.317647,[11  7] ; [23  7],[12.75  5.25] ; [21.25  8.75],0
b3,1,0.251232,1.316438,[20 18] ; [37 52],[17.05511811 20.94488189] ; [39.94488189 49.05511811],0
b2,1,0.251232,1.316438,[20 18] ; [37 52],[17.05511811 20.94488189] ; [39.94488189 49.05511811],0
a1,1,0.273849,1.197365,[ 5 53] ; [  6 125],[ 3.37566138 54.62433862] ; [  7.62433862 123.37566138],0
u2,1,0.282471,1.155161,[9 2] ; [12  7],[7.7 3.3] ; [13.3  5.7],0
v4,1,0.306864,1.044127,[55  3] ; [126   3],[56.13903743  1.86096257] ; [124.86096257   4.13903743],0
r2,1,0.306864,1.044127,[55  3] ; [126   3],[56.13903743  1.86096257] ; [124.86096257   4.13903743],0
d4,1,0.340756,0.907586,[47 10] ; [114  16],[49.07486631  7.92513369] ; [111.92513369  18.07486631],0
p7,1,0.413908,0.667546,[46 11] ; [94 31],[43.84615385 13.15384615] ; [96.15384615 28.84615385],0
d5,1,0.423702,0.640023,[47 10] ; [113  17],[48.77005348  8.22994652] ; [111.22994652  18.77005348],0
p1,1,0.425742,0.634411,[ 6 52] ; [ 19 111],[ 7.71276596 50.28723404] ; [ 17.28723404 112.71276596],0
p3,1,0.431112,0.619827,[37 21] ; [75 55],[34.55319149 23.44680851] ; [77.44680851 52.55319149],0
p12,1,0.436361,0.605833,[ 6 52] ; [ 19 112],[ 7.67195767 50.32804233] ; [ 17.32804233 113.67195767],0
r3,1,0.444544,0.584526,[57  1] ; [125   5],[56.14893617  1.85106383] ; [125.85106383   4.14893617],0
a3,1,0.451884,0.565921,[47 11] ; [111  19],[48.74468085  9.25531915] ; [109.25531915  20.74468085],0
r1,1,0.464649,0.534672,[48 10] ; [112  17],[49.62566845  8.37433155] ; [110.37433155  18.62566845],0
n1,1,0.498335,0.45848,[12  7] ; [16 14],[10.85714286  8.14285714] ; [17.14285714 12.85714286],0
p4,1,0.500617,0.453629,[39 19] ; [93 36],[40.94117647 17.05882353] ; [91.05882353 37.94117647],0
s8,1,0.517053,0.419767,[41 17] ; [97 32],[42.80213904 15.19786096] ; [95.19786096 33.80213904],0
p2,1,0.536412,0.382231,[49  9] ; [115  16],[50.32804233  7.67195767] ; [113.67195767  17.32804233],0
a4,1,0.543238,0.369571,[32 26] ; [66 65],[30.07407407 27.92592593] ; [67.92592593 63.07407407],0
s1,1,0.545012,0.36633,[ 2 56] ; [  7 120],[ 2.82162162 55.17837838] ; [  6.17837838 120.82162162],0
s2,1,0.545883,0.364744,[48 10] ; [112  18],[49.36170213  8.63829787] ; [110.63829787  19.36170213],0
n4,1,0.620351,0.245375,[49  8] ; [108  22],[47.85561497  9.14438503] ; [109.14438503  20.85561497],0
n5,1,0.643127,0.214676,[48  9] ; [105  24],[46.88709677 10.11290323] ; [106.11290323  22.88709677],0
b4,1,0.743297,0.10725,[36 22] ; [78 53],[34.98412698 23.01587302] ; [79.01587302 51.98412698],0
s6,1,0.811657,0.056781,[54  3] ; [122   8],[53.64705882  3.35294118] ; [122.35294118   7.64705882],0
d2,1,0.823094,0.049982,[32 26] ; [74 56],[32.70212766 25.29787234] ; [73.29787234 56.70212766],0
p6,1,0.868782,0.027293,[31 26] ; [69 61],[30.48128342 26.51871658] ; [69.51871658 60.48128342],0
v3,1,0.873632,0.025296,[28 29] ; [65 64],[28.5 28.5] ; [64.5 64.5],0
p11,1,0.915397,0.011286,[46 12] ; [103  28],[45.72486772 12.27513228] ; [103.27513228  27.72486772],0
n2,1,0.935485,0.006552,[16  3] ; [25  5],[15.89795918  3.10204082] ; [25.10204082  4.89795918],0
a8,1,0.935876,0.006473,[ 9 48] ; [17 94],[ 8.82142857 48.17857143] ; [17.17857143 93.82142857],0
v1,1,0.9449,0.004777,[36 22] ; [80 50],[35.78723404 22.21276596] ; [80.21276596 49.78723404],0
p8,1,0.952137,0.003603,[35 22] ; [78 50],[34.81621622 22.18378378] ; [78.18378378 49.81621622],0
p5,1,0.966378,0.001777,[13 45] ; [ 29 102],[12.88888889 45.11111111] ; [ 29.11111111 101.88888889],0
