Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,80.285935,[206  38] ; [188 196],[153.08280255  90.91719745] ; [240.91719745 143.08280255],1
p7,1,0.0,72.583851,[208  32] ; [202 176],[159.22330097  80.77669903] ; [250.77669903 127.22330097],1
p8,1,0.0,49.03227,[181  61] ; [176 204],[138.89710611 103.10289389] ; [218.10289389 161.89710611],1
p3,1,0.0,35.228861,[165  79] ; [167 218],[128.78855326 115.21144674] ; [203.21144674 181.78855326],1
p5,1,0.0,29.808612,[ 55 189] ; [ 28 353],[ 32.4032 211.5968] ; [ 50.5968 330.4032],1
s8,1,0.0,25.672418,[141 102] ; [143 240],[110.2428115 132.7571885] ; [173.7571885 209.2428115],1
s7,1,1e-06,23.488698,[146  89] ; [156 216],[116.91927512 118.08072488] ; [185.08072488 186.91927512],1
s5,1,5.3e-05,16.328783,[105 128] ; [108 265],[ 81.8960396 151.1039604] ; [131.1039604 241.8960396],1
s6,1,7.4e-05,15.712147,[182  54] ; [234 145],[159.63577236  76.36422764] ; [256.36422764 122.63577236],1
v1,1,0.000141,14.494705,[156  84] ; [183 188],[133.15875614 106.84124386] ; [205.84124386 165.15875614],1
p1,1,0.000147,14.413281,[ 36 208] ; [ 22 361],[ 22.57097289 221.42902711] ; [ 35.42902711 347.57097289],1
p12,1,0.000204,13.79139,[ 37 205] ; [ 24 360],[ 23.58146965 218.41853035] ; [ 37.41853035 346.58146965],1
s2,1,0.00034,12.838237,[144  97] ; [171 209],[122.24637681 118.75362319] ; [192.75362319 187.24637681],1
p2,1,0.000452,12.305926,[225  19] ; [316  68],[210.19745223  33.80254777] ; [330.80254777  53.19745223],1
n4,1,0.000567,11.881632,[217  27] ; [301  84],[200.94117647  43.05882353] ; [317.05882353  67.94117647],1
a1,1,0.000672,11.564531,[ 21 223] ; [ 10 376],[ 12.00634921 231.99365079] ; [ 18.99365079 367.00634921],1
p9,1,0.005405,7.738736,[228  15] ; [330  50],[217.64686998  25.35313002] ; [340.35313002  39.64686998],0
b3,1,0.014852,5.933996,[78 88] ; [ 82 153],[66.23441397 99.76558603] ; [ 93.76558603 141.23441397],0
b2,1,0.014852,5.933996,[78 88] ; [ 82 153],[66.23441397 99.76558603] ; [ 93.76558603 141.23441397],0
b1,1,0.036277,4.384057,[ 93 151] ; [116 270],[ 80.94603175 163.05396825] ; [128.05396825 257.94603175],0
a5,1,0.041028,4.174858,[194  50] ; [279 107],[183.19365079  60.80634921] ; [289.80634921  96.19365079],0
a3,1,0.052578,3.757295,[186  57] ; [268 118],[175.3926868  67.6073132] ; [278.6073132 107.3926868],0
d1,1,0.061046,3.508745,[158  86] ; [221 165],[146.78730159  97.21269841] ; [232.21269841 153.78730159],0
p10,1,0.064535,3.416815,[219  22] ; [329  54],[211.6474359  29.3525641] ; [336.3525641  46.6474359],0
r2,1,0.064651,3.413853,[232   8] ; [357  26],[226.90208668  13.09791332] ; [362.09791332  20.90208668],0
s3,1,0.071631,3.24525,[145  96] ; [199 178],[134.14886731 106.85113269] ; [209.85113269 167.14886731],0
a4,1,0.071777,3.241916,[122 121] ; [165 220],[111.05254777 131.94745223] ; [175.94745223 209.05254777],0
v4,1,0.072992,3.214413,[236   6] ; [363  21],[231.56230032  10.43769968] ; [367.43769968  16.56230032],0
d4,1,0.07692,3.128814,[209  34] ; [310  75],[200.82324841  42.17675159] ; [318.17675159  66.82324841],0
u1,1,0.098329,2.732446,[ 54 190] ; [ 65 321],[ 46.08888889 197.91111111] ; [ 72.91111111 313.08888889],0
n5,1,0.126921,2.329763,[206  37] ; [307  77],[198.81818182  44.18181818] ; [314.18181818  69.81818182],0
d3,1,0.131561,2.273988,[177  67] ; [258 128],[168.47619048  75.52380952] ; [266.52380952 119.47619048],0
