Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,98.838854,[318  29] ; [28 38],[290.70702179  56.29297821] ; [55.29297821 10.70702179],1
p4,1,0.000221,13.639899,[269  77] ; [37 29],[256.98058252  89.01941748] ; [49.01941748 16.98058252],1
v1,1,0.000528,12.014789,[218 124] ; [26 38],[205.53694581 136.46305419] ; [38.46305419 25.53694581],1
s7,1,0.001031,10.771874,[191 136] ; [24 42],[178.89312977 148.10687023] ; [36.10687023 29.89312977],0
p10,1,0.001064,10.713606,[314  32] ; [49 15],[306.33658537  39.66341463] ; [56.66341463  7.33658537],0
a2,1,0.004978,7.88751,[ 86 261] ; [ 6 60],[ 77.29782082 269.70217918] ; [14.70217918 51.29782082],0
s8,1,0.005898,7.581283,[183 160] ; [23 43],[172.75794621 170.24205379] ; [33.24205379 32.75794621],0
d2,1,0.009919,6.649463,[181 166] ; [23 43],[171.39951574 175.60048426] ; [32.60048426 33.39951574],0
p6,1,0.01516,5.897771,[181 164] ; [23 41],[172.07823961 172.92176039] ; [31.92176039 32.07823961],0
u1,1,0.018944,5.506648,[ 68 279] ; [ 5 61],[ 61.33414044 285.66585956] ; [11.66585956 54.33414044],0
b3,1,0.02045,5.37307,[ 87 128] ; [ 7 28],[ 80.84 134.16] ; [13.16 21.84],0
b2,1,0.02045,5.37307,[ 87 128] ; [ 7 28],[ 80.84 134.16] ; [13.16 21.84],0
b1,1,0.020971,5.329176,[136 211] ; [16 50],[127.7094431 219.2905569] ; [24.2905569 41.7094431],0
a3,1,0.02882,4.778329,[254  90] ; [40 26],[246.67317073  97.32682927] ; [47.32682927 18.67317073],0
p9,1,0.030553,4.677929,[316  28] ; [55 11],[311.27804878  32.72195122] ; [59.72195122  6.27804878],0
s3,1,0.03328,4.53131,[204 138] ; [29 35],[196.27093596 145.72906404] ; [36.72906404 27.27093596],0
v3,1,0.040062,4.21524,[158 183] ; [20 42],[150.61538462 190.38461538] ; [27.38461538 34.61538462],0
s2,1,0.040114,4.213038,[190 153] ; [27 38],[182.42892157 160.57107843] ; [34.57107843 30.42892157],0
d1,1,0.040153,4.211388,[225 122] ; [34 32],[217.61016949 129.38983051] ; [41.38983051 24.61016949],0
