Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.696998,[27 39] ; [83 14],[44.5398773 21.4601227] ; [65.4601227 31.5398773],1
d5,1,0.0,31.085421,[27 40] ; [80 17],[43.71341463 23.28658537] ; [63.28658537 33.71341463],1
a4,1,7e-06,20.185877,[15 52] ; [55 40],[28.95061728 38.04938272] ; [41.04938272 53.95061728],1
s7,1,6.1e-05,16.05983,[13 49] ; [49 43],[24.96103896 37.03896104] ; [37.03896104 54.96103896],1
d1,1,0.000206,13.775167,[14 53] ; [48 49],[25.32926829 41.67073171] ; [36.67073171 60.32926829],1
s8,1,0.000975,10.873525,[11 56] ; [39 57],[20.55214724 46.44785276] ; [29.44785276 66.55214724],1
d4,1,0.001956,9.590496,[35 31] ; [74 23],[44.13496933 21.86503067] ; [64.86503067 32.13496933],0
d2,1,0.002568,9.091829,[22 45] ; [54 41],[31.43209877 35.56790123] ; [44.56790123 50.43209877],0
r2,1,0.002974,8.823555,[50 17] ; [88  8],[56.72392638 10.27607362] ; [81.27607362 14.72392638],0
p10,1,0.005447,7.724783,[29 36] ; [64 32],[37.54658385 27.45341615] ; [55.45341615 40.54658385],0
n4,1,0.005793,7.613704,[38 29] ; [74 22],[46.03680982 20.96319018] ; [65.96319018 30.03680982],0
p11,1,0.006512,7.402765,[36 31] ; [72 25],[44.12195122 22.87804878] ; [63.87804878 33.12195122],0
s6,1,0.010079,6.620803,[26 40] ; [57 38],[34.02484472 31.97515528] ; [48.97515528 46.02484472],0
p3,1,0.010109,6.61556,[12 55] ; [35 61],[19.3190184 47.6809816] ; [27.6809816 68.3190184],0
b3,1,0.011356,6.40874,[11 30] ; [36 34],[17.36036036 23.63963964] ; [29.63963964 40.36036036],0
b2,1,0.011356,6.40874,[11 30] ; [36 34],[17.36036036 23.63963964] ; [29.63963964 40.36036036],0
n6,1,0.01251,6.237171,[40 27] ; [74 21],[47.14814815 19.85185185] ; [66.85185185 28.14814815],0
a6,1,0.014684,5.953982,[21 46] ; [49 48],[28.59756098 38.40243902] ; [41.40243902 55.59756098],0
v4,1,0.016627,5.735361,[47 19] ; [83 13],[52.96296296 13.03703704] ; [77.03703704 18.96296296],0
v3,1,0.01985,5.425005,[12 53] ; [32 58],[18.4516129 46.5483871] ; [25.5483871 64.4516129],0
r1,1,0.019979,5.413706,[35 32] ; [68 29],[42.07926829 24.92073171] ; [60.92073171 36.07926829],0
n3,1,0.020574,5.3625,[13 13] ; [31  9],[17.33333333  8.66666667] ; [26.66666667 13.33333333],0
s5,1,0.023181,5.154866,[11 51] ; [32 61],[17.2 44.8] ; [25.8 67.2],0
p9,1,0.024078,5.088974,[36 29] ; [69 26],[42.65625 22.34375] ; [62.34375 32.65625],0
p2,1,0.02951,4.737629,[33 34] ; [63 32],[39.7037037 27.2962963] ; [56.2962963 38.7037037],0
r4,1,0.031083,4.648362,[39 28] ; [72 25],[45.34756098 21.65243902] ; [65.65243902 31.34756098],0
r3,1,0.073407,3.205151,[49 18] ; [82 15],[53.51829268 13.48170732] ; [77.48170732 19.51829268],0
b5,1,0.093574,2.811794,[40 27] ; [45 52],[34.72560976 32.27439024] ; [50.27439024 46.72560976],0
u1,1,0.094374,2.798135,[ 1 66] ; [ 7 90],[ 3.26829268 63.73170732] ; [ 4.73170732 92.26829268],0
v1,1,0.10112,2.687784,[24 42] ; [46 47],[29.05660377 36.94339623] ; [40.94339623 52.05660377],0
s2,1,0.111612,2.53125,[22 44] ; [44 52],[26.88888889 39.11111111] ; [39.11111111 56.88888889],0
n2,1,0.128214,2.313995,[16 10] ; [33  9],[18.73529412  7.26470588] ; [30.26470588 11.73529412],0
n5,1,0.159912,1.975062,[42 24] ; [71 25],[46.03703704 19.96296296] ; [66.96296296 29.03703704],0
n1,1,0.282375,1.155624,[ 8 18] ; [18 23],[10.08955224 15.91044776] ; [15.91044776 25.08955224],0
a1,1,0.440788,0.594229,[ 4 63] ; [ 9 88],[ 5.31097561 61.68902439] ; [ 7.68902439 89.31097561],0
u2,1,0.452505,0.564369,[17 23] ; [4 9],[15.8490566 24.1509434] ; [5.1509434 7.8490566],0
p7,1,0.478043,0.503324,[28 37] ; [36 60],[25.83850932 39.16149068] ; [38.16149068 57.83850932],0
b4,1,0.520116,0.413664,[40 27] ; [53 44],[37.99390244 29.00609756] ; [55.00609756 41.99390244],0
v2,1,0.568558,0.325102,[21 40] ; [37 58],[22.67948718 38.32051282] ; [35.32051282 59.67948718],0
s4,1,0.572935,0.317797,[ 9 58] ; [16 80],[10.27607362 56.72392638] ; [14.72392638 81.27607362],0
b1,1,0.592761,0.286053,[31 36] ; [49 48],[32.68292683 34.31707317] ; [47.31707317 49.68292683],0
a8,1,0.605888,0.266206,[ 5 60] ; [ 9 80],[ 5.90909091 59.09090909] ; [ 8.09090909 80.90909091],0
p12,1,0.652687,0.202529,[ 3 63] ; [ 6 91],[ 3.64417178 62.35582822] ; [ 5.35582822 91.64417178],0
u3,1,0.656512,0.197788,[17 23] ; [5 9],[16.2962963 23.7037037] ; [5.7037037 8.2962963],0
s3,1,0.724631,0.124098,[31 34] ; [49 48],[32.09876543 32.90123457] ; [47.90123457 49.09876543],0
p1,1,0.747914,0.103293,[ 5 62] ; [ 6 91],[ 4.49390244 62.50609756] ; [ 6.50609756 90.49390244],0
d3,1,0.762182,0.091577,[24 43] ; [37 60],[24.92073171 42.07926829] ; [36.07926829 60.92073171],0
p4,1,0.769327,0.085998,[21 45] ; [33 64],[21.86503067 44.13496933] ; [32.13496933 64.86503067],0
p6,1,0.897376,0.016635,[11 54] ; [17 79],[11.30434783 53.69565217] ; [16.69565217 79.30434783],0
p5,1,0.947394,0.004353,[ 4 62] ; [ 6 89],[ 4.09937888 61.90062112] ; [ 5.90062112 89.09937888],0
s1,1,0.980213,0.000615,[ 4 61] ; [ 6 90],[ 4.03726708 60.96273292] ; [ 5.96273292 90.03726708],0
