Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,131.86639,[224  76] ; [ 25 121],[167.48878924 132.51121076] ; [81.51121076 64.48878924],1
d4,1,0.0,129.048737,[296   4] ; [85 61],[256.27802691  43.72197309] ; [124.72197309  21.27802691],1
d3,1,0.0,113.108214,[275  26] ; [67 79],[230.29530201  70.70469799] ; [111.70469799  34.29530201],1
d5,1,0.0,97.322062,[293   7] ; [93 53],[259.64125561  40.35874439] ; [126.35874439  19.64125561],1
u1,1,0.0,53.508284,[103 198] ; [  4 142],[ 72.05145414 228.94854586] ; [ 34.94854586 111.05145414],1
a2,1,0.0,46.536413,[119 182] ; [ 12 134],[ 88.21252796 212.78747204] ; [ 42.78747204 103.21252796],1
a5,1,0.0,34.361115,[266  35] ; [95 51],[243.08948546  57.91051454] ; [117.91051454  28.08948546],1
a4,1,0.0,32.810031,[180 120] ; [ 45 100],[151.68539326 148.31460674] ; [73.31460674 71.68539326],1
a3,1,0.0,27.531854,[246  54] ; [86 60],[223.31838565  76.68161435] ; [108.68161435  37.31838565],1
s2,1,0.000198,13.847026,[185 111] ; [63 81],[166.83636364 129.16363636] ; [81.16363636 62.83636364],1
n4,1,0.001327,10.304585,[263  38] ; [110  36],[251.17002237  49.82997763] ; [121.82997763  24.17002237],0
s8,1,0.001751,9.793397,[169 128] ; [60 86],[153.5282167 143.4717833] ; [75.4717833 70.5282167],0
r2,1,0.001811,9.731751,[294   4] ; [136  10],[288.6036036   9.3963964] ; [141.3963964   4.6036036],0
a6,1,0.003581,8.484935,[224  77] ; [89 57],[210.76733781  90.23266219] ; [102.23266219  43.76733781],0
a7,1,0.00438,8.119132,[244  57] ; [100  45],[232.16143498  68.83856502] ; [111.83856502  33.16143498],0
s3,1,0.013994,6.038877,[188 106] ; [75 70],[176.13211845 117.86788155] ; [86.86788155 58.13211845],0
v1,1,0.020069,5.405906,[189 103] ; [76 67],[177.88505747 114.11494253] ; [87.11494253 55.88505747],0
r4,1,0.024256,5.076203,[296   5] ; [138   8],[292.24608501   8.75391499] ; [141.75391499   4.24608501],0
a1,1,0.02703,4.888878,[ 18 283] ; [  2 144],[ 13.46756152 287.53243848] ; [  6.53243848 139.46756152],0
p9,1,0.030162,4.700044,[270  28] ; [122  24],[263.0990991  34.9009009] ; [128.9009009  17.0990991],0
s7,1,0.033425,4.523855,[173 111] ; [69 69],[162.86255924 121.13744076] ; [79.13744076 58.86255924],0
s5,1,0.033668,4.51149,[123 166] ; [45 96],[112.91162791 176.08837209] ; [55.08837209 85.91162791],0
u4,1,0.038577,4.279392,[ 13 288] ; [  1 145],[  9.42729306 291.57270694] ; [  4.57270694 141.42729306],0
v2,1,0.051828,3.781296,[187 105] ; [76 64],[177.76851852 114.23148148] ; [85.23148148 54.76851852],0
v4,1,0.05541,3.669703,[295   5] ; [139   7],[291.92825112   8.07174888] ; [142.07174888   3.92825112],0
p12,1,0.099566,2.712483,[ 36 265] ; [ 10 135],[ 31.04484305 269.95515695] ; [ 14.95515695 130.04484305],0
u3,1,0.114899,2.485515,[40 15] ; [34 24],[36.01769912 18.98230088] ; [37.98230088 20.01769912],0
r3,1,0.119999,2.417335,[294   5] ; [140   6],[291.60898876   7.39101124] ; [142.39101124   3.60898876],0
p2,1,0.135528,2.228019,[276  24] ; [127  18],[271.68539326  28.31460674] ; [131.31460674  13.68539326],0
n6,1,0.139652,2.18179,[269  31] ; [123  22],[264.26966292  35.73033708] ; [127.73033708  17.26966292],0
s6,1,0.174806,1.841234,[228  67] ; [102  41],[222.26027397  72.73972603] ; [107.73972603  35.26027397],0
u2,1,0.177598,1.817614,[36 18] ; [32 27],[32.49557522 21.50442478] ; [35.50442478 23.49557522],0
v3,1,0.190997,1.709911,[135 149] ; [58 84],[128.66666667 155.33333333] ; [64.33333333 77.66666667],0
