Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,67.801625,[441  24] ; [14 13],[430.0304878  34.9695122] ; [24.9695122  2.0304878],1
r4,1,0.0,63.997932,[422  48] ; [11 18],[407.83567134  62.16432866] ; [25.16432866  3.83567134],1
r1,1,1e-06,24.986111,[368 100] ; [11 18],[356.88531187 111.11468813] ; [22.11468813  6.88531187],1
p2,1,2.2e-05,18.016607,[389  78] ; [15 14],[380.37903226  86.62096774] ; [23.62096774  5.37903226],1
r3,1,0.000284,13.174083,[447  23] ; [22  6],[442.63052209  27.36947791] ; [26.36947791  1.63052209],1
a7,1,0.002181,9.390241,[348 120] ; [14 15],[340.87726358 127.12273642] ; [21.12273642  7.87726358],0
p9,1,0.002308,9.286695,[383  80] ; [16 11],[377.01428571  85.98571429] ; [21.98571429  5.01428571],0
p10,1,0.005301,7.7738,[369  95] ; [16 12],[363.08943089 100.91056911] ; [21.91056911  6.08943089],0
p8,1,0.006868,7.307192,[231 231] ; [ 7 22],[223.94297352 238.05702648] ; [14.05702648 14.94297352],0
a6,1,0.007747,7.091095,[323 147] ; [13 16],[316.47294589 153.52705411] ; [19.52705411  9.47294589],0
p7,1,0.019233,5.480187,[276 184] ; [11 18],[269.9795501 190.0204499] ; [17.0204499 11.9795501],0
d1,1,0.020096,5.403526,[266 204] ; [10 19],[259.95991984 210.04008016] ; [16.04008016 12.95991984],0
b3,1,0.028258,4.812238,[108 175] ; [ 2 15],[103.76666667 179.23333333] ; [ 6.23333333 10.76666667],0
b2,1,0.028258,4.812238,[108 175] ; [ 2 15],[103.76666667 179.23333333] ; [ 6.23333333 10.76666667],0
a5,1,0.044536,4.036111,[327 143] ; [15 14],[322.1242485 147.8757515] ; [19.8757515  9.1242485],0
p6,1,0.046278,3.971433,[150 315] ; [ 4 24],[145.2535497 319.7464503] ; [ 8.7464503 19.2535497],0
p3,1,0.048639,3.887772,[217 251] ; [ 8 21],[211.87122736 256.12877264] ; [13.12877264 15.87122736],0
p11,1,0.053347,3.733029,[378  92] ; [19 10],[373.92785571  96.07214429] ; [23.07214429  5.92785571],0
a2,1,0.059512,3.550928,[101 369] ; [ 2 27],[ 97.01402806 372.98597194] ; [ 5.98597194 23.01402806],0
a4,1,0.091199,2.853084,[192 275] ; [ 7 21],[187.74343434 279.25656566] ; [11.25656566 16.74343434],0
s1,1,0.107254,2.594225,[ 10 455] ; [ 2 27],[ 11.29554656 453.70445344] ; [ 0.70445344 28.29554656],0
p4,1,0.111013,2.539743,[264 203] ; [12 17],[259.86290323 207.13709677] ; [16.13709677 12.86290323],0
u2,1,0.118377,2.438664,[80 70] ; [4 9],[77.3006135 72.6993865] ; [6.6993865 6.3006135],0
v1,1,0.130386,2.2879,[230 226] ; [10 18],[226.11570248 229.88429752] ; [13.88429752 14.11570248],0
u3,1,0.141919,2.157023,[78 72] ; [4 9],[75.4601227 74.5398773] ; [6.5398773 6.4601227],0
a3,1,0.154989,2.022445,[318 150] ; [16 13],[314.5110664 153.4889336] ; [19.4889336  9.5110664],0
d3,1,0.160136,1.972943,[318 151] ; [16 13],[314.5502008 154.4497992] ; [19.4497992  9.5502008],0
b4,1,0.198676,1.652083,[267 203] ; [20  9],[270.32064128 199.67935872] ; [16.67935872 12.32064128],0
s7,1,0.2003,1.640188,[190 261] ; [ 8 19],[186.81589958 264.18410042] ; [11.18410042 15.81589958],0
d4,1,0.205735,1.601191,[371  99] ; [20  9],[368.27655311 101.72344689] ; [22.72344689  6.27655311],0
d5,1,0.208142,1.584301,[370  99] ; [20  9],[367.28915663 101.71084337] ; [22.71084337  6.28915663],0
v3,1,0.256531,1.287382,[173 281] ; [ 8 21],[170.13250518 283.86749482] ; [10.86749482 18.13250518],0
d2,1,0.270988,1.211739,[218 252] ; [10 18],[215.18072289 254.81927711] ; [12.81927711 15.18072289],0
s6,1,0.31838,0.995591,[269 197] ; [14 15],[266.42020202 199.57979798] ; [16.57979798 12.42020202],0
v2,1,0.320131,0.98841,[245 206] ; [13 16],[242.4125 208.5875] ; [15.5875 13.4125],0
s4,1,0.361946,0.831131,[ 54 412] ; [ 5 24],[ 55.54343434 410.45656566] ; [ 3.45656566 25.54343434],0
a8,1,0.421512,0.646096,[ 56 372] ; [ 5 22],[ 57.38021978 370.61978022] ; [ 3.61978022 23.38021978],0
s3,1,0.427804,0.628779,[218 246] ; [11 17],[215.96747967 248.03252033] ; [13.03252033 14.96747967],0
n1,1,0.462209,0.540541,[36 75] ; [4 5],[37. 74.] ; [3. 6.],0
s8,1,0.482584,0.493019,[176 293] ; [ 9 20],[174.22690763 294.77309237] ; [10.77309237 18.22690763],0
s2,1,0.484474,0.488775,[181 286] ; [ 9 19],[179.25252525 287.74747475] ; [10.74747475 17.25252525],0
b1,1,0.52401,0.405993,[167 303] ; [12 17],[168.59719439 301.40280561] ; [10.40280561 18.59719439],0
n3,1,0.560812,0.3383,[76 35] ; [7 2],[76.775 34.225] ; [6.225 2.775],0
p5,1,0.568927,0.324481,[ 28 438] ; [ 1 28],[ 27.3010101 438.6989899] ; [ 1.6989899 27.3010101],0
n4,1,0.656836,0.19739,[372  97] ; [22  7],[371.0562249  97.9437751] ; [22.9437751  6.0562249],0
p12,1,0.765768,0.088754,[ 26 440] ; [ 2 27],[ 26.35959596 439.64040404] ; [ 1.64040404 27.35959596],0
u1,1,0.801378,0.063285,[ 73 397] ; [ 4 25],[ 72.5250501 397.4749499] ; [ 4.4749499 24.5250501],0
n5,1,0.842458,0.039502,[363 104] ; [23  6],[363.43145161 103.56854839] ; [22.56854839  6.43145161],0
p1,1,0.879776,0.022878,[ 29 439] ; [ 2 27],[ 29.19114688 438.80885312] ; [ 1.80885312 27.19114688],0
n2,1,0.911015,0.01249,[76 35] ; [6 3],[75.85 35.15] ; [6.15 2.85],0
b5,1,0.939948,0.005675,[295 175] ; [18 11],[294.80961924 175.19038076] ; [18.19038076 10.80961924],0
