Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000179,14.042191,[224  19] ; [33 12],[216.84375  26.15625] ; [40.15625  4.84375],1
s6,1,0.000453,12.300007,[188  49] ; [24 20],[178.80427046  58.19572954] ; [33.19572954 10.80427046],1
p9,1,0.001639,9.915943,[228  15] ; [35  9],[222.67944251  20.32055749] ; [40.32055749  3.67944251],0
n5,1,0.002065,9.491253,[204  40] ; [28 16],[196.55555556  47.44444444] ; [35.44444444  8.55555556],0
s2,1,0.006746,7.339393,[153  87] ; [19 26],[144.84210526  95.15789474] ; [27.15789474 17.84210526],0
p6,1,0.006759,7.335828,[133 109] ; [14 29],[124.82105263 117.17894737] ; [22.17894737 20.82105263],0
p5,1,0.008063,7.019405,[ 51 190] ; [ 2 43],[ 44.66083916 196.33916084] ; [ 8.33916084 36.66083916],0
r4,1,0.008153,6.999449,[232  12] ; [38  7],[227.95847751  16.04152249] ; [42.04152249  2.95847751],0
n6,1,0.008303,6.967028,[220  22] ; [34 10],[214.92307692  27.07692308] ; [39.07692308  4.92307692],0
r3,1,0.011718,6.353085,[234   7] ; [40  5],[230.88811189  10.11188811] ; [43.11188811  1.88811189],0
p11,1,0.024663,5.047419,[203  41] ; [31 14],[197.56401384  46.43598616] ; [36.43598616  8.56401384],0
v4,1,0.031319,4.635377,[236   6] ; [41  4],[233.56794425   8.43205575] ; [43.43205575  1.56794425],0
p8,1,0.038483,4.283524,[171  72] ; [24 20],[165.10452962  77.89547038] ; [29.89547038 14.10452962],0
n4,1,0.041736,4.145881,[212  32] ; [33 11],[207.56944444  36.43055556] ; [37.43055556  6.56944444],0
a7,1,0.045481,4.00073,[191  53] ; [29 16],[185.74394464  58.25605536] ; [34.25605536 10.74394464],0
p10,1,0.068591,3.31641,[221  22] ; [36  8],[217.59930314  25.40069686] ; [39.40069686  4.59930314],0
s3,1,0.076898,3.129282,[156  84] ; [23 22],[150.73684211  89.26315789] ; [28.26315789 16.73684211],0
u1,1,0.088308,2.904953,[ 86 158] ; [10 35],[ 81.05190311 162.94809689] ; [14.94809689 30.05190311],0
u2,1,0.098414,2.731057,[28 13] ; [3 5],[25.93877551 15.06122449] ; [5.06122449 2.93877551],0
r1,1,0.116797,2.459749,[210  32] ; [35 10],[206.58536585  35.41463415] ; [38.41463415  6.58536585],0
d3,1,0.118762,2.433579,[220  24] ; [37  8],[216.98269896  27.01730104] ; [40.01730104  4.98269896],0
v1,1,0.122583,2.384003,[156  78] ; [24 20],[151.51079137  82.48920863] ; [28.48920863 15.51079137],0
a1,1,0.176553,1.826399,[ 19 225] ; [ 1 44],[ 16.88581315 227.11418685] ; [ 3.11418685 41.88581315],0
s7,1,0.20184,1.629008,[142  84] ; [22 20],[138.29850746  87.70149254] ; [25.70149254 16.29850746],0
p12,1,0.231966,1.428765,[ 33 211] ; [ 3 40],[ 30.60627178 213.39372822] ; [ 5.39372822 37.60627178],0
s4,1,0.264263,1.246288,[ 49 190] ; [ 6 39],[ 46.28521127 192.71478873] ; [ 8.71478873 36.28521127],0
p1,1,0.328081,0.956459,[ 30 212] ; [ 8 37],[ 32.04181185 209.95818815] ; [ 5.95818815 39.04181185],0
n1,1,0.353577,0.860578,[17 22] ; [6 4],[18.30612245 20.69387755] ; [4.69387755 5.30612245],0
a5,1,0.360104,0.837532,[213  31] ; [37  8],[211.07266436  32.92733564] ; [38.92733564  6.07266436],0
s8,1,0.392133,0.732319,[145  96] ; [24 21],[142.40909091  98.59090909] ; [26.59090909 18.40909091],0
b5,1,0.404388,0.695239,[141 103] ; [29 16],[143.52941176 100.47058824] ; [26.47058824 18.52941176],0
s5,1,0.428005,0.628232,[106 124] ; [17 26],[103.62637363 126.37362637] ; [19.37362637 23.62637363],0
u3,1,0.541116,0.373476,[30 11] ; [5 3],[29.28571429 11.71428571] ; [5.71428571 2.28571429],0
p7,1,0.553671,0.350783,[186  56] ; [32 12],[184.46153846  57.53846154] ; [33.53846154 10.46153846],0
v2,1,0.573168,0.31741,[152  84] ; [27 18],[150.33451957  85.66548043] ; [28.66548043 16.33451957],0
n3,1,0.600059,0.274907,[28 11] ; [8 2],[28.65306122 10.34693878] ; [7.34693878 2.65306122],0
d4,1,0.603048,0.270423,[240   3] ; [44  1],[239.625   3.375] ; [44.375  0.625],0
s1,1,0.618039,0.248633,[  9 234] ; [ 1 44],[  8.4375 234.5625] ; [ 1.5625 43.4375],0
v3,1,0.639221,0.219762,[111 119] ; [20 25],[109.56363636 120.43636364] ; [21.43636364 23.56363636],0
a4,1,0.655148,0.199471,[149  94] ; [26 19],[147.65625  95.34375] ; [27.34375 17.65625],0
a6,1,0.68969,0.159421,[179  65] ; [31 13],[177.91666667  66.08333333] ; [32.08333333 11.91666667],0
b3,1,0.702094,0.146303,[68 96] ; [14 17],[68.96410256 95.03589744] ; [13.03589744 17.96410256],0
b2,1,0.702094,0.146303,[68 96] ; [14 17],[68.96410256 95.03589744] ; [13.03589744 17.96410256],0
