Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000338,12.844554,[137  28] ; [2 5],[133.34302326  31.65697674] ; [5.65697674 1.34302326],1
p4,1,0.003356,8.603251,[142  25] ; [3 4],[139.16666667  27.83333333] ; [5.83333333 1.16666667],0
r4,1,0.004327,8.14138,[160   7] ; [5 2],[158.36206897   8.63793103] ; [6.63793103 0.36206897],0
p11,1,0.004334,8.138109,[141  26] ; [3 4],[138.20689655  28.79310345] ; [5.79310345 1.20689655],0
b1,1,0.016629,5.735152,[ 67 100] ; [6 1],[70.06321839 96.93678161] ; [2.93678161 4.06321839],0
p1,1,0.042557,4.112929,[ 24 142] ; [3 4],[ 25.90751445 140.09248555] ; [1.09248555 5.90751445],0
p8,1,0.046528,3.962387,[119  48] ; [2 4],[116.80346821  50.19653179] ; [4.19653179 1.80346821],0
s7,1,0.053032,3.742912,[110  46] ; [2 4],[107.85185185  48.14814815] ; [4.14814815 1.85185185],0
s2,1,0.092432,2.831503,[120  46] ; [3 4],[118.02312139  47.97687861] ; [4.97687861 2.02312139],0
v4,1,0.108709,2.572895,[162   5] ; [6 1],[161.24137931   5.75862069] ; [6.75862069 0.24137931],0
p6,1,0.129606,2.297223,[95 70] ; [2 5],[93.05232558 71.94767442] ; [3.94767442 3.05232558],0
s3,1,0.1527,2.045072,[114  52] ; [3 4],[112.26589595  53.73410405] ; [4.73410405 2.26589595],0
r2,1,0.158395,1.989483,[161   6] ; [6 1],[160.2816092   6.7183908] ; [6.7183908 0.2816092],0
a6,1,0.189304,1.723025,[111  55] ; [3 4],[109.38728324  56.61271676] ; [4.61271676 2.38728324],0
v1,1,0.220946,1.498217,[108  57] ; [3 4],[106.48255814  58.51744186] ; [4.51744186 2.48255814],0
v2,1,0.244669,1.353487,[107  59] ; [3 4],[105.54913295  60.45086705] ; [4.45086705 2.54913295],0
d3,1,0.255944,1.290564,[127  40] ; [4 3],[125.72988506  41.27011494] ; [5.27011494 1.72988506],0
v3,1,0.287278,1.132335,[81 84] ; [2 5],[79.62209302 85.37790698] ; [3.37790698 3.62209302],0
b2,1,0.287521,1.131192,[45 57] ; [1 4],[43.85046729 58.14953271] ; [2.14953271 2.85046729],0
b3,1,0.287521,1.131192,[45 57] ; [1 4],[43.85046729 58.14953271] ; [2.14953271 2.85046729],0
b5,1,0.315444,1.007743,[87 80] ; [5 2],[88.29885057 78.70114943] ; [3.70114943 3.29885057],0
d2,1,0.345589,0.889587,[89 78] ; [5 2],[90.2183908 76.7816092] ; [3.7816092 3.2183908],0
a2,1,0.388494,0.74365,[ 49 118] ; [1 6],[ 47.98850575 119.01149425] ; [2.01149425 4.98850575],0
p5,1,0.399367,0.710232,[ 47 120] ; [3 4],[ 47.98850575 119.01149425] ; [2.01149425 4.98850575],0
u1,1,0.456802,0.55372,[ 45 122] ; [1 6],[ 44.14942529 122.85057471] ; [1.85057471 5.14942529],0
s4,1,0.56114,0.337735,[ 39 125] ; [1 6],[ 38.3625731 125.6374269] ; [1.6374269 5.3625731],0
a7,1,0.609682,0.260638,[111  56] ; [4 3],[110.37356322  56.62643678] ; [4.62643678 2.37356322],0
s8,1,0.62806,0.2347,[100  67] ; [3 3],[99.42774566 67.57225434] ; [3.57225434 2.42774566],0
p10,1,0.634259,0.226329,[152  15] ; [6 1],[151.64367816  15.35632184] ; [6.35632184 0.64367816],0
n6,1,0.690309,0.158751,[149  16] ; [6 1],[148.69186047  16.30813953] ; [6.30813953 0.69186047],0
d4,1,0.731348,0.117878,[149  17] ; [6 1],[148.7283237  17.2716763] ; [6.2716763 0.7283237],0
n5,1,0.769554,0.085824,[135  31] ; [6 1],[135.29479769  30.70520231] ; [5.70520231 1.29479769],0
a3,1,0.769554,0.085824,[135  31] ; [6 1],[135.29479769  30.70520231] ; [5.70520231 1.29479769],0
s6,1,0.7771,0.080146,[144  21] ; [5 1],[143.77192982  21.22807018] ; [5.22807018 0.77192982],0
b4,1,0.783947,0.075174,[104  63] ; [4 3],[103.65517241  63.34482759] ; [4.34482759 2.65517241],0
a4,1,0.793387,0.068599,[87 80] ; [4 3],[87.33908046 79.66091954] ; [3.66091954 3.33908046],0
p12,1,0.898785,0.016179,[ 21 145] ; [1 6],[ 21.10982659 144.89017341] ; [0.89017341 6.10982659],0
d1,1,0.938225,0.006006,[117  50] ; [5 2],[117.09195402  49.90804598] ; [4.90804598 2.09195402],0
a5,1,0.960317,0.002476,[142  25] ; [6 1],[142.04597701  24.95402299] ; [5.95402299 1.04597701],0
d5,1,0.974263,0.001041,[143  23] ; [6 1],[142.97109827  23.02890173] ; [6.02890173 0.97109827],0
r1,1,0.989878,0.000161,[142  24] ; [6 1],[142.01156069  23.98843931] ; [5.98843931 1.01156069],0
n3,1,1.0,0.0,[18  9] ; [2 1],[18.  9.] ; [2. 1.],0
