Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.001463,10.125004,[29 18] ; [69 11],[36.26771654 10.73228346] ; [61.73228346 18.26771654],0
s6,1,0.001546,10.022485,[11 38] ; [40 39],[19.5234375 29.4765625] ; [31.4765625 47.5234375],0
r4,1,0.002132,9.43186,[23 26] ; [59 21],[31.14728682 17.85271318] ; [50.85271318 29.14728682],0
v3,1,0.008204,6.988484,[ 6 41] ; [27 52],[12.30952381 34.69047619] ; [20.69047619 58.30952381],0
n5,1,0.009121,6.799045,[21 28] ; [53 27],[28.10852713 20.89147287] ; [45.89147287 34.10852713],0
r3,1,0.009238,6.776301,[31 18] ; [66 13],[37.1328125 11.8671875] ; [59.8671875 19.1328125],0
r2,1,0.012627,6.220599,[35 13] ; [71  8],[40.06299213  7.93700787] ; [65.93700787 13.06299213],0
p11,1,0.022054,5.241543,[18 31] ; [46 34],[24.31007752 24.68992248] ; [39.68992248 40.31007752],0
d1,1,0.027855,4.837005,[16 33] ; [42 38],[22.03100775 26.96899225] ; [35.96899225 44.03100775],0
s8,1,0.036052,4.39462,[ 5 44] ; [20 59],[ 9.5703125 39.4296875] ; [15.4296875 63.5703125],0
n4,1,0.044042,4.054966,[25 24] ; [55 25],[30.3875969 18.6124031] ; [49.6124031 30.3875969],0
d4,1,0.05443,3.69947,[28 20] ; [59 20],[32.88188976 15.11811024] ; [54.11811024 24.88188976],0
p2,1,0.065787,3.385125,[20 29] ; [46 34],[25.06976744 23.93023256] ; [40.93023256 39.06976744],0
b5,1,0.079298,3.079222,[21 28] ; [47 33],[25.82945736 23.17054264] ; [42.17054264 37.82945736],0
v2,1,0.084308,2.979839,[13 34] ; [34 45],[17.53174603 29.46825397] ; [29.46825397 49.53174603],0
u1,1,0.090317,2.868707,[ 3 46] ; [13 67],[ 6.07751938 42.92248062] ; [ 9.92248062 70.07751938],0
p10,1,0.092808,2.824985,[ 8 41] ; [23 55],[11.96062992 37.03937008] ; [19.03937008 58.96062992],0
s2,1,0.098269,2.733419,[ 9 40] ; [25 54],[13.015625 35.984375] ; [20.984375 58.015625],0
s7,1,0.111924,2.526846,[ 8 35] ; [25 53],[11.72727273 31.27272727] ; [21.27272727 56.72727273],0
r1,1,0.135484,2.22852,[30 19] ; [59 21],[33.80620155 15.19379845] ; [55.19379845 24.80620155],0
a1,1,0.140174,2.176052,[ 5 44] ; [ 3 77],[ 3.03875969 45.96124031] ; [ 4.96124031 75.03875969],0
v1,1,0.171749,1.86761,[11 38] ; [27 53],[14.43410853 34.56589147] ; [23.56589147 56.43410853],0
n2,1,0.227661,1.455418,[13 14] ; [18 10],[15.21818182 11.78181818] ; [15.78181818 12.21818182],0
p4,1,0.242473,1.366159,[11 38] ; [25 53],[13.88976378 35.11023622] ; [22.11023622 55.88976378],0
s5,1,0.262943,1.253193,[ 6 42] ; [16 63],[ 8.31496063 39.68503937] ; [13.68503937 65.31496063],0
s1,1,0.277449,1.179541,[ 4 44] ; [ 3 76],[ 2.64566929 45.35433071] ; [ 4.35433071 74.64566929],0
d2,1,0.326199,0.963928,[22 27] ; [42 36],[24.69291339 24.30708661] ; [39.30708661 38.69291339],0
d3,1,0.390889,0.736176,[25 24] ; [47 33],[27.34883721 21.65116279] ; [44.65116279 35.34883721],0
a7,1,0.438215,0.600952,[27 22] ; [49 30],[29.09375 19.90625] ; [46.90625 32.09375],0
p1,1,0.450701,0.568889,[ 2 46] ; [ 6 74],[ 3. 45.] ; [ 5. 75.],0
b4,1,0.454718,0.558864,[28 21] ; [51 29],[30.00775194 18.99224806] ; [48.99224806 31.00775194],0
u2,1,0.487025,0.483092,[12  8] ; [15 15],[10.8  9.2] ; [16.2 13.8],0
p8,1,0.488607,0.479592,[10 38] ; [21 59],[11.625 36.375] ; [19.375 60.625],0
a2,1,0.512909,0.428128,[ 7 42] ; [15 65],[ 8.35658915 40.64341085] ; [13.64341085 66.35658915],0
d5,1,0.578419,0.308797,[32 17] ; [56 24],[33.42635659 15.57364341] ; [54.57364341 25.42635659],0
n1,1,0.580858,0.30485,[ 8 17] ; [11 17],[ 8.96226415 16.03773585] ; [10.03773585 17.96226415],0
p6,1,0.609909,0.260308,[ 7 42] ; [14 65],[ 8.0390625 40.9609375] ; [12.9609375 66.0390625],0
a8,1,0.619257,0.246914,[ 4 44] ; [ 8 64],[ 4.8 43.2] ; [ 7.2 64.8],0
a4,1,0.634913,0.225457,[19 30] ; [27 51],[17.7480315 31.2519685] ; [28.2519685 49.7480315],0
u3,1,0.644634,0.212732,[ 9 11] ; [16 15],[ 9.80392157 10.19607843] ; [15.19607843 15.80392157],0
s4,1,0.656511,0.19779,[ 5 44] ; [10 68],[ 5.78740157 43.21259843] ; [ 9.21259843 68.78740157],0
n3,1,0.707304,0.140985,[13 12] ; [16 12],[13.67924528 11.32075472] ; [15.32075472 12.67924528],0
a6,1,0.743665,0.106931,[29 20] ; [45 35],[28.10852713 20.89147287] ; [45.89147287 34.10852713],0
b2,1,0.749795,0.101704,[ 8 22] ; [15 35],[ 8.625 21.375] ; [14.375 35.625],0
b3,1,0.749795,0.101704,[ 8 22] ; [15 35],[ 8.625 21.375] ; [14.375 35.625],0
a5,1,0.830133,0.046024,[26 23] ; [44 36],[26.58914729 22.41085271] ; [43.41085271 36.58914729],0
b1,1,0.841608,0.039935,[26 23] ; [41 39],[25.4496124 23.5503876] ; [41.5503876 38.4496124],0
p7,1,0.8451,0.038171,[18 31] ; [30 48],[18.51968504 30.48031496] ; [29.48031496 48.51968504],0
s3,1,0.887985,0.01984,[18 30] ; [31 49],[18.375 29.625] ; [30.625 49.375],0
a3,1,0.925464,0.008752,[29 19] ; [49 31],[29.25 18.75] ; [48.75 31.25],0
