Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-05,17.427351,[45 20] ; [131 189],[29.71428571 35.28571429] ; [146.28571429 173.71428571],1
s5,1,3.8e-05,16.993368,[31 30] ; [ 78 238],[17.63660477 43.36339523] ; [ 91.36339523 224.63660477],1
s6,1,0.000472,12.22217,[52 12] ; [185 134],[39.60313316 24.39686684] ; [197.39686684 121.60313316],1
n4,1,0.001794,9.749428,[39 28] ; [247  75],[49.2596401 17.7403599] ; [236.7403599  85.2596401],0
s3,1,0.010265,6.588244,[43 23] ; [151 165],[33.51832461 32.48167539] ; [160.48167539 155.51832461],0
a8,1,0.018586,5.540037,[ 3 58] ; [ 49 246],[ 8.91011236 52.08988764] ; [ 43.08988764 251.91011236],0
p2,1,0.032965,4.547601,[45 22] ; [255  67],[51.67095116 15.32904884] ; [248.32904884  73.67095116],0
b3,1,0.034662,4.461749,[ 6 26] ; [ 73 119],[11.28571429 20.71428571] ; [ 67.71428571 124.28571429],0
b2,1,0.034662,4.461749,[ 6 26] ; [ 73 119],[11.28571429 20.71428571] ; [ 67.71428571 124.28571429],0
p11,1,0.042556,4.112936,[44 23] ; [250  73],[50.50769231 16.49230769] ; [243.49230769  79.50769231],0
s7,1,0.056033,3.651086,[34 32] ; [121 191],[27.06349206 38.93650794] ; [127.93650794 184.06349206],0
d4,1,0.082815,3.008779,[48 19] ; [261  61],[53.22107969 13.77892031] ; [255.77892031  66.22107969],0
r3,1,0.142171,2.154303,[60  7] ; [303  18],[62.68298969  4.31701031] ; [300.31701031  20.68298969],0
v3,1,0.148968,2.082783,[17 48] ; [111 202],[22.01058201 42.98941799] ; [105.98941799 207.01058201],0
p10,1,0.184652,1.75978,[55 12] ; [236  81],[50.7734375 16.2265625] ; [240.2265625  76.7734375],0
b1,1,0.198061,1.656618,[17 50] ; [108 215],[21.47435897 45.52564103] ; [103.52564103 219.47435897],0
v4,1,0.204962,1.606662,[65  2] ; [298  23],[62.68298969  4.31701031] ; [300.31701031  20.68298969],0
n3,1,0.213673,1.546362,[19  5] ; [60 31],[16.48695652  7.51304348] ; [62.51304348 28.48695652],0
v1,1,0.222237,1.489865,[26 41] ; [148 167],[30.51832461 36.48167539] ; [143.48167539 171.51832461],0
p9,1,0.234319,1.414452,[56 10] ; [246  68],[52.45263158 13.54736842] ; [249.54736842  64.45263158],0
n5,1,0.236301,1.402527,[45 22] ; [239  83],[48.9151671 18.0848329] ; [235.0848329  86.9151671],0
d3,1,0.245365,1.349504,[48 18] ; [211 112],[43.94344473 22.05655527] ; [215.05655527 107.94344473],0
s8,1,0.25041,1.321017,[29 38] ; [115 206],[24.86597938 42.13402062] ; [119.13402062 201.86597938],0
n1,1,0.257986,1.279533,[ 6 18] ; [34 57],[ 8.34782609 15.65217391] ; [31.65217391 59.34782609],0
p8,1,0.302779,1.061915,[21 44] ; [124 193],[24.67277487 40.32722513] ; [120.32722513 196.67277487],0
u3,1,0.305721,1.049073,[14 10] ; [51 58],[11.72932331 12.27067669] ; [53.27067669 55.72932331],0
r2,1,0.309709,1.031915,[63  3] ; [292  26],[61.015625  4.984375] ; [293.984375  24.015625],0
p5,1,0.334339,0.93202,[ 2 65] ; [ 19 302],[ 3.62628866 63.37371134] ; [ 17.37371134 303.62628866],0
d2,1,0.349112,0.876684,[27 40] ; [149 171],[30.47028424 36.52971576] ; [145.52971576 174.47028424],0
a4,1,0.359251,0.84051,[24 43] ; [134 186],[27.35400517 39.64599483] ; [130.64599483 189.35400517],0
b5,1,0.367402,0.812432,[45 22] ; [198 125],[41.74615385 25.25384615] ; [201.25384615 121.74615385],0
r1,1,0.385533,0.752983,[48 19] ; [246  75],[50.76804124 16.23195876] ; [243.23195876  77.76804124],0
a1,1,0.40926,0.68095,[ 1 66] ; [ 11 312],[ 2.06153846 64.93846154] ; [  9.93846154 313.06153846],0
a7,1,0.420057,0.650155,[49 17] ; [223  99],[46.26804124 19.73195876] ; [225.73195876  96.26804124],0
d1,1,0.43421,0.611536,[33 34] ; [176 147],[35.90512821 31.09487179] ; [173.09487179 149.90512821],0
a6,1,0.437801,0.602041,[40 27] ; [209 114],[42.77692308 24.22307692] ; [206.22307692 116.77692308],0
p6,1,0.442478,0.589847,[14 52] ; [ 82 237],[16.45714286 49.54285714] ; [ 79.54285714 239.45714286],0
a2,1,0.452386,0.564666,[11 56] ; [ 66 257],[13.22820513 53.77179487] ; [ 63.77179487 259.22820513],0
n2,1,0.463992,0.536248,[19  5] ; [66 26],[17.5862069  6.4137931] ; [67.4137931 24.5862069],0
s1,1,0.469117,0.524055,[ 3 63] ; [  9 308],[ 2.06788512 63.93211488] ; [  9.93211488 307.06788512],0
p1,1,0.485474,0.486542,[ 5 62] ; [ 17 304],[ 3.79896907 63.20103093] ; [ 18.20103093 302.79896907],0
p7,1,0.509122,0.435872,[29 35] ; [156 157],[31.40583554 32.59416446] ; [153.59416446 159.40583554],0
u2,1,0.511073,0.431869,[10 14] ; [53 55],[11.45454545 12.54545455] ; [51.54545455 56.45454545],0
v2,1,0.563203,0.334188,[30 33] ; [160 150],[32.09115282 30.90884718] ; [157.90884718 152.09115282],0
b4,1,0.611703,0.257703,[38 29] ; [194 129],[39.85641026 27.14358974] ; [192.14358974 130.85641026],0
u1,1,0.712439,0.135853,[ 8 59] ; [ 44 279],[ 8.93333333 58.06666667] ; [ 43.06666667 279.93333333],0
a3,1,0.732387,0.116931,[43 24] ; [213 108],[44.20618557 22.79381443] ; [211.79381443 109.20618557],0
d5,1,0.781594,0.076864,[49 17] ; [245  78],[49.88174807 16.11825193] ; [244.11825193  78.88174807],0
p4,1,0.819232,0.052227,[24 43] ; [119 200],[24.82124352 42.17875648] ; [118.17875648 200.82124352],0
p12,1,0.865198,0.028819,[ 3 64] ; [ 16 306],[ 3.27249357 63.72750643] ; [ 15.72750643 306.27249357],0
a5,1,0.958407,0.00272,[45 22] ; [218 105],[45.18205128 21.81794872] ; [217.81794872 105.18205128],0
r4,1,0.978996,0.000693,[58  9] ; [280  43],[58.06666667  8.93333333] ; [279.93333333  43.06666667],0
