Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,90.020089,[66 41] ; [350  16],[94.10570825 12.89429175] ; [321.89429175  44.10570825],1
r2,1,0.0,46.858391,[80 24] ; [352  11],[96.20556745  7.79443255] ; [335.79443255  27.20556745],1
v2,1,0.0,35.044169,[31 74] ; [214 129],[57.421875 47.578125] ; [187.578125 155.421875],1
d1,1,0.0,28.360469,[34 73] ; [223 143],[58.13742072 48.86257928] ; [198.86257928 167.13742072],1
d3,1,1e-06,24.45191,[51 56] ; [267  98],[72.08898305 34.91101695] ; [245.91101695 119.08898305],1
a5,1,1e-06,24.349448,[57 50] ; [284  82],[77.13953488 29.86046512] ; [263.86046512 102.13953488],1
v4,1,4e-06,21.499896,[90 15] ; [354  10],[99.40298507  5.59701493] ; [344.59701493  19.40298507],1
d5,1,9e-06,19.639768,[67 40] ; [302  63],[83.65042373 23.34957627] ; [285.34957627  79.65042373],1
d4,1,2.6e-05,17.662941,[71 36] ; [309  56],[86.1440678 20.8559322] ; [293.8559322  71.1440678],1
a6,1,3.6e-05,17.095874,[56 51] ; [268  97],[73.44915254 33.55084746] ; [250.55084746 114.44915254],1
s8,1,0.000126,14.700995,[25 82] ; [160 204],[42.02760085 64.97239915] ; [142.97239915 221.02760085],1
v3,1,0.000168,14.160969,[22 82] ; [143 202],[38.21826281 65.78173719] ; [126.78173719 218.21826281],1
u1,1,0.000301,13.063776,[  4 103] ; [ 65 301],[15.60887949 91.39112051] ; [ 53.39112051 312.60887949],1
a3,1,0.000475,12.212501,[59 47] ; [268  97],[73.59235669 32.40764331] ; [253.40764331 111.59235669],1
s6,1,0.001017,10.796868,[53 52] ; [246 116],[67.22698073 37.77301927] ; [231.77301927 130.22698073],0
s7,1,0.001265,10.39236,[30 73] ; [165 186],[44.24008811 58.75991189] ; [150.75991189 200.24008811],0
r3,1,0.002972,8.824415,[94 12] ; [351  14],[100.14861996   5.85138004] ; [344.85138004  20.14861996],0
a2,1,0.003084,8.756956,[12 95] ; [ 90 276],[23.07399577 83.92600423] ; [ 78.92600423 287.07399577],0
d2,1,0.005972,7.558811,[34 72] ; [172 193],[46.36093418 59.63906582] ; [159.63906582 205.36093418],0
a4,1,0.007606,7.124067,[33 74] ; [165 199],[44.98089172 62.01910828] ; [153.01910828 210.98089172],0
a7,1,0.007635,7.117078,[66 41] ; [274  92],[76.91331924 30.08668076] ; [263.08668076 102.91331924],0
p7,1,0.021601,5.277626,[45 60] ; [199 159],[55.33477322 49.66522678] ; [188.66522678 169.33477322],0
s5,1,0.033508,4.519656,[21 82] ; [110 243],[29.58991228 73.41008772] ; [101.41008772 251.58991228],0
u2,1,0.037829,4.312698,[20 28] ; [57 38],[25.84615385 22.15384615] ; [51.15384615 43.84615385],0
p8,1,0.03805,4.302771,[38 68] ; [171 191],[47.33760684 58.66239316] ; [161.66239316 200.33760684],0
a1,1,0.039871,4.223349,[  7 100] ; [  9 357],[  3.61945032 103.38054968] ; [ 12.38054968 353.61945032],0
u3,1,0.045044,4.016988,[19 29] ; [55 41],[24.66666667 23.33333333] ; [49.33333333 46.66666667],0
n4,1,0.047912,3.913076,[69 38] ; [271  94],[77.07627119 29.92372881] ; [262.92372881 102.07627119],0
p4,1,0.052919,3.746489,[43 64] ; [185 179],[51.79617834 55.20382166] ; [176.20382166 187.79617834],0
p11,1,0.073045,3.213228,[81 26] ; [305  61],[87.3192389 19.6807611] ; [298.6807611  67.3192389],0
n6,1,0.078252,3.100841,[82 25] ; [305  58],[88.10425532 18.89574468] ; [298.89574468  64.10425532],0
p10,1,0.08726,2.924215,[90 16] ; [332  34],[94.77118644 11.22881356] ; [327.22881356  38.77118644],0
v1,1,0.099061,2.720604,[44 58] ; [185 168],[51.33626374 50.66373626] ; [177.66373626 175.33626374],0
p12,1,0.106642,2.603289,[  3 103] ; [ 26 340],[ 6.51271186 99.48728814] ; [ 22.48728814 343.51271186],0
p2,1,0.109299,2.564328,[82 24] ; [306  58],[87.50638298 18.49361702] ; [300.49361702  63.50638298],0
s3,1,0.119948,2.417994,[51 55] ; [204 156],[58.00429185 47.99570815] ; [196.99570815 163.00429185],0
s2,1,0.137274,2.208257,[43 64] ; [175 187],[49.73560768 57.26439232] ; [168.26439232 193.73560768],0
b1,1,0.144796,2.126239,[42 65] ; [116 250],[35.74207188 71.25792812] ; [122.25792812 243.74207188],0
b5,1,0.178865,1.807031,[72 35] ; [220 146],[66.05496829 40.94503171] ; [225.94503171 140.05496829],0
