Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,152.65144,[432  45] ; [56 77],[381.6  95.4] ; [106.4  26.6],1
n6,1,0.0,51.255963,[438  36] ; [91 41],[413.77227723  60.22772277] ; [115.22772277  16.77227723],1
p4,1,1e-06,23.217689,[329 146] ; [62 71],[305.46875 169.53125] ; [85.53125 47.46875],1
v1,1,1.7e-05,18.478399,[295 171] ; [54 74],[273.79461279 192.20538721] ; [75.20538721 52.79461279],1
s7,1,0.000232,13.553453,[265 190] ; [52 78],[246.55555556 208.44444444] ; [70.44444444 59.55555556],1
v3,1,0.000456,12.286785,[212 246] ; [36 89],[194.82675815 263.17324185] ; [53.17324185 71.82675815],1
p3,1,0.000774,11.302393,[271 204] ; [54 79],[253.90625 221.09375] ; [71.09375 61.90625],1
p6,1,0.001664,9.88714,[206 268] ; [37 94],[190.38347107 283.61652893] ; [52.61652893 78.38347107],0
a2,1,0.003651,8.449766,[143 334] ; [ 23 110],[129.80655738 347.19344262] ; [36.19344262 96.80655738],0
p10,1,0.003793,8.380225,[446  31] ; [114  19],[437.90163934  39.09836066] ; [122.09836066  10.90163934],0
d2,1,0.004187,8.201053,[256 219] ; [53 80],[241.40625 233.59375] ; [67.59375 65.40625],0
s2,1,0.004892,7.918801,[269 203] ; [57 75],[254.75496689 217.24503311] ; [71.24503311 60.75496689],0
p8,1,0.005432,7.729613,[286 184] ; [63 70],[272.02321725 197.97678275] ; [76.97678275 56.02321725],0
p5,1,0.006006,7.548542,[ 72 401] ; [  8 124],[ 62.54545455 410.45454545] ; [ 17.45454545 114.54545455],0
b1,1,0.006472,7.414081,[179 298] ; [ 33 100],[165.77704918 311.22295082] ; [46.22295082 86.77704918],0
u1,1,0.007546,7.138069,[112 365] ; [ 17 116],[100.87377049 376.12622951] ; [ 28.12622951 104.87377049],0
s8,1,0.012532,6.233942,[250 223] ; [54 79],[237.28052805 235.71947195] ; [66.71947195 66.28052805],0
a4,1,0.01677,5.720273,[245 230] ; [53 80],[232.8125 242.1875] ; [65.1875 67.8125],0
n1,1,0.019182,5.484818,[37 48] ; [ 7 27],[31.42857143 53.57142857] ; [12.57142857 21.42857143],0
p7,1,0.023032,5.166118,[329 136] ; [79 52],[318.32214765 146.67785235] ; [89.67785235 41.32214765],0
a3,1,0.024924,5.029155,[369 105] ; [91 42],[359.2092257 114.7907743] ; [100.7907743  32.2092257],0
s6,1,0.03228,4.583574,[349 119] ; [86 46],[339.3 128.7] ; [95.7 36.3],0
p12,1,0.038319,4.290821,[ 54 421] ; [  7 126],[ 47.65625 427.34375] ; [ 13.34375 119.65625],0
s5,1,0.046015,3.981035,[183 279] ; [37 87],[173.44709898 288.55290102] ; [46.55290102 77.44709898],0
p11,1,0.056629,3.633446,[406  71] ; [104  29],[398.80327869  78.19672131] ; [111.19672131  21.80327869],0
v4,1,0.081905,3.026696,[467   9] ; [126   6],[464.25657895  11.74342105] ; [128.74342105   3.25657895],0
p2,1,0.088745,2.896993,[419  56] ; [109  23],[413.17957166  61.82042834] ; [114.82042834  17.17957166],0
s3,1,0.092246,2.83474,[286 184] ; [69 62],[277.62063228 192.37936772] ; [77.37936772 53.62063228],0
a8,1,0.098401,2.731268,[ 69 361] ; [ 12 108],[ 63.32727273 366.67272727] ; [ 17.67272727 102.32727273],0
n2,1,0.101535,2.681259,[68 18] ; [22 12],[64.5 21.5] ; [25.5  8.5],0
b2,1,0.112429,2.519746,[124 170] ; [23 49],[118.08196721 175.91803279] ; [28.91803279 43.08196721],0
b3,1,0.112429,2.519746,[124 170] ; [23 49],[118.08196721 175.91803279] ; [28.91803279 43.08196721],0
a7,1,0.123922,2.367039,[352 124] ; [107  26],[358.75862069 117.24137931] ; [100.24137931  32.75862069],0
u4,1,0.126796,2.331293,[ 15 462] ; [  1 132],[ 12.51147541 464.48852459] ; [  3.48852459 129.51147541],0
a5,1,0.142379,2.152059,[383  94] ; [99 34],[376.90819672 100.09180328] ; [105.09180328  27.90819672],0
d5,1,0.158601,1.987517,[402  72] ; [106  27],[396.69192751  77.30807249] ; [111.30807249  21.69192751],0
s4,1,0.168066,1.900113,[ 75 395] ; [ 28 105],[ 80.28192371 389.71807629] ; [ 22.71807629 110.28192371],0
d3,1,0.18132,1.786776,[344 131] ; [104  29],[350. 125.] ; [98. 35.],0
d1,1,0.217977,1.517638,[311 166] ; [79 54],[304.96721311 172.03278689] ; [85.03278689 47.96721311],0
b4,1,0.241757,1.370321,[267 210] ; [82 51],[272.90655738 204.09344262] ; [76.09344262 56.90655738],0
r2,1,0.342789,0.899973,[464  11] ; [126   5],[462.45874587  12.54125413] ; [127.54125413   3.45874587],0
v2,1,0.353672,0.860238,[286 173] ; [71 52],[281.55154639 177.44845361] ; [75.44845361 47.55154639],0
r4,1,0.36669,0.81485,[463  14] ; [127   6],[461.36065574  15.63934426] ; [128.63934426   4.36065574],0
n3,1,0.390557,0.737207,[61 24] ; [27  7],[62.85714286 22.14285714] ; [25.14285714  8.85714286],0
p1,1,0.394122,0.726187,[ 44 432] ; [  9 122],[ 41.56177924 434.43822076] ; [ 11.43822076 119.56177924],0
u2,1,0.403437,0.698058,[62 46] ; [26 14],[64.21621622 43.78378378] ; [23.78378378 16.21621622],0
r3,1,0.587395,0.294431,[460  15] ; [130   3],[460.9375  14.0625] ; [129.0625   3.9375],0
s1,1,0.65512,0.199506,[ 14 454] ; [  5 128],[ 14.7953411 453.2046589] ; [  4.2046589 128.7953411],0
a1,1,0.745428,0.105413,[ 21 456] ; [  5 128],[ 20.33114754 456.66885246] ; [  5.66885246 127.33114754],0
d4,1,0.766037,0.088543,[405  69] ; [115  18],[406.06260297  67.93739703] ; [113.93739703  19.06260297],0
b5,1,0.818943,0.052398,[285 192] ; [78 55],[283.85409836 193.14590164] ; [79.14590164 53.85409836],0
a6,1,0.84386,0.038793,[338 136] ; [96 37],[338.90609555 135.09390445] ; [95.09390445 37.90609555],0
u3,1,0.877453,0.023777,[66 42] ; [25 15],[66.40540541 41.59459459] ; [24.59459459 15.40540541],0
