Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,84.846508,[41 75] ; [268  62],[80.367713 35.632287] ; [228.632287 101.367713],1
d3,1,0.0,39.36367,[60 56] ; [269  61],[85.56950673 30.43049327] ; [243.43049327  86.56950673],1
a2,1,0.0,29.804908,[ 10 106] ; [116 214],[32.77130045 83.22869955] ; [ 93.22869955 236.77130045],1
u1,1,0.0,27.83658,[  6 110] ; [ 96 234],[26.52914798 89.47085202] ; [ 75.47085202 254.52914798],1
b5,1,3e-06,21.838613,[46 70] ; [213 117],[67.3632287 48.6367713] ; [191.6367713 138.3632287],1
r4,1,2.5e-05,17.789045,[98 18] ; [317  13],[107.93721973   8.06278027] ; [307.06278027  22.93721973],1
a5,1,0.000124,14.735562,[78 38] ; [277  53],[92.33183857 23.66816143] ; [262.66816143  67.33183857],1
r2,1,0.000523,12.031211,[100  13] ; [316  10],[107.07972665   5.92027335] ; [308.92027335  17.07972665],1
r1,1,0.001041,10.753229,[86 30] ; [286  42],[97.18918919 18.81081081] ; [274.81081081  53.18918919],0
d1,1,0.002731,8.979271,[65 51] ; [235  95],[78.02690583 37.97309417] ; [221.97309417 108.02690583],0
b1,1,0.005415,7.735297,[60 56] ; [122 208],[47.33632287 68.66367713] ; [134.66367713 195.33632287],0
d5,1,0.022712,5.190377,[92 23] ; [292  38],[99.23595506 15.76404494] ; [284.76404494  45.23595506],0
d4,1,0.025403,4.996212,[90 25] ; [287  43],[97.42696629 17.57303371] ; [279.57303371  50.42696629],0
u3,1,0.032727,4.560019,[14 19] ; [52 29],[19.10526316 13.89473684] ; [46.89473684 34.10526316],0
v4,1,0.043746,4.066329,[107   8] ; [318   9],[110.57692308   4.42307692] ; [314.42307692  12.57692308],0
p2,1,0.058332,3.584176,[100  14] ; [308  22],[104.75675676   9.24324324] ; [303.24324324  26.75675676],0
s5,1,0.085737,2.952646,[50 60] ; [114 201],[42.44705882 67.55294118] ; [121.55294118 193.44705882],0
s8,1,0.08738,2.921999,[68 48] ; [161 165],[60.09954751 55.90045249] ; [168.90045249 157.09954751],0
r3,1,0.103573,2.649652,[109   7] ; [318   9],[111.81038375   4.18961625] ; [315.18961625  11.81038375],0
p5,1,0.114101,2.496485,[27 88] ; [ 55 272],[21.33484163 93.66515837] ; [ 60.66515837 266.33484163],0
s7,1,0.127147,2.326996,[72 40] ; [173 136],[65.17814727 46.82185273] ; [179.82185273 129.17814727],0
n6,1,0.192631,1.697377,[103  13] ; [304  24],[106.33333333   9.66666667] ; [300.66666667  27.33333333],0
v2,1,0.199515,1.645923,[60 51] ; [197 126],[65.73041475 45.26958525] ; [191.26958525 131.73041475],0
v1,1,0.212445,1.554689,[64 48] ; [206 117],[69.51724138 42.48275862] ; [200.48275862 122.51724138],0
u2,1,0.212981,1.551045,[15 17] ; [49 33],[17.96491228 14.03508772] ; [46.03508772 35.96491228],0
b3,1,0.219139,1.510002,[36 44] ; [ 81 137],[31.40939597 48.59060403] ; [ 85.59060403 132.40939597],0
b2,1,0.219139,1.510002,[36 44] ; [ 81 137],[31.40939597 48.59060403] ; [ 85.59060403 132.40939597],0
n5,1,0.24955,1.325823,[107   9] ; [290  38],[103.72072072  12.27927928] ; [293.27927928  34.72072072],0
p12,1,0.267672,1.228636,[  9 106] ; [ 38 292],[ 12.14606742 102.85393258] ; [ 34.85393258 295.14606742],0
n2,1,0.27951,1.169472,[16  9] ; [35 11],[17.95774648  7.04225352] ; [33.04225352 12.95774648],0
n3,1,0.29211,1.109872,[16  8] ; [36 10],[17.82857143  6.17142857] ; [34.17142857 11.82857143],0
u4,1,0.301539,1.067376,[  5 111] ; [  8 321],[  3.38876404 112.61123596] ; [  9.61123596 319.38876404],0
p1,1,0.316493,1.003386,[ 10 105] ; [ 40 290],[ 12.92134831 102.07865169] ; [ 37.07865169 292.92134831],0
p10,1,0.323275,0.975651,[98 17] ; [291  37],[100.98194131  14.01805869] ; [288.01805869  39.98194131],0
b4,1,0.339855,0.910977,[63 53] ; [196 134],[67.3632287 48.6367713] ; [191.6367713 138.3632287],0
n1,1,0.386971,0.748439,[13 12] ; [19 27],[11.26760563 13.73239437] ; [20.73239437 25.26760563],0
v3,1,0.414595,0.665586,[55 59] ; [138 177],[51.28671329 62.71328671] ; [141.71328671 173.28671329],0
a3,1,0.416705,0.659589,[83 33] ; [248  81],[86.28314607 29.71685393] ; [244.71685393  84.28314607],0
a1,1,0.41686,0.659152,[  5 111] ; [ 21 309],[  6.76233184 109.23766816] ; [ 19.23766816 310.76233184],0
p11,1,0.436794,0.60469,[96 20] ; [283  47],[98.57399103 17.42600897] ; [280.42600897  49.57399103],0
p6,1,0.437588,0.6026,[55 58] ; [173 154],[58.55454545 54.44545455] ; [169.44545455 157.55454545],0
s1,1,0.508735,0.436669,[  3 111] ; [ 13 314],[  4.13605442 109.86394558] ; [ 11.86394558 315.13605442],0
s3,1,0.514289,0.42533,[71 44] ; [187 134],[68.05045872 46.94954128] ; [189.94954128 131.05045872],0
a4,1,0.621743,0.243425,[56 59] ; [169 160],[58.27702703 56.72297297] ; [166.72297297 162.27702703],0
d2,1,0.636965,0.222734,[63 53] ; [187 142],[65.16853933 50.83146067] ; [184.83146067 144.16853933],0
s2,1,0.670622,0.180875,[64 52] ; [185 137],[65.94520548 50.05479452] ; [183.05479452 138.94520548],0
s6,1,0.701956,0.146445,[85 27] ; [237  83],[83.48148148 28.51851852] ; [238.51851852  81.48148148],0
p9,1,0.786486,0.073374,[105  11] ; [294  34],[104.24324324  11.75675676] ; [294.75675676  33.24324324],0
p3,1,0.849291,0.036109,[80 36] ; [230  99],[80.80898876 35.19101124] ; [229.19101124  99.80898876],0
p7,1,0.8519,0.034855,[84 30] ; [238  89],[83.23809524 30.76190476] ; [238.76190476  88.23809524],0
p8,1,0.878663,0.023306,[74 41] ; [213 114],[74.6719457 40.3280543] ; [212.3280543 114.6719457],0
s4,1,0.891593,0.018574,[19 97] ; [ 51 271],[18.53881279 97.46118721] ; [ 51.46118721 270.53881279],0
a8,1,0.965783,0.00184,[16 95] ; [ 42 246],[16.13533835 94.86466165] ; [ 41.86466165 246.13533835],0
