Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.8e-05,18.387294,[12 73] ; [20 20],[21.76 63.24] ; [10.24 29.76],1
v2,1,2.7e-05,17.620042,[18 65] ; [24 16],[28.34146341 54.65853659] ; [13.65853659 26.34146341],1
s6,1,0.003795,8.379564,[23 62] ; [21 18],[30.16129032 54.83870968] ; [13.83870968 25.16129032],0
p3,1,0.00791,7.05383,[21 64] ; [19 20],[27.41935484 57.58064516] ; [12.58064516 26.41935484],0
p4,1,0.026927,4.895515,[30 55] ; [22 17],[35.64516129 49.35483871] ; [16.35483871 22.64516129],0
p9,1,0.028218,4.814673,[51 30] ; [33  7],[56.23140496 24.76859504] ; [27.76859504 12.23140496],0
p5,1,0.03971,4.230246,[ 5 80] ; [ 7 33],[ 8.16 76.84] ; [ 3.84 36.16],0
p10,1,0.039895,4.222342,[45 37] ; [29 10],[50.14876033 31.85123967] ; [23.85123967 15.14876033],0
s7,1,0.078464,3.096427,[13 67] ; [11 25],[16.55172414 63.44827586] ; [ 7.44827586 28.55172414],0
s2,1,0.106049,2.612129,[13 72] ; [11 29],[16.32 68.68] ; [ 7.68 32.32],0
s5,1,0.110624,2.545285,[10 74] ; [ 9 30],[12.97560976 71.02439024] ; [ 6.02439024 32.97560976],0
a1,1,0.119973,2.417679,[ 9 76] ; [ 1 39],[ 6.8 78.2] ; [ 3.2 36.8],0
a3,1,0.130674,2.284474,[43 42] ; [26 14],[46.92 38.08] ; [22.08 17.92],0
s8,1,0.152157,2.050493,[ 9 76] ; [ 8 32],[11.56 73.44] ; [ 5.44 34.56],0
p7,1,0.165343,1.924671,[33 51] ; [21 19],[36.58064516 47.41935484] ; [17.41935484 22.58064516],0
d4,1,0.216259,1.529026,[52 33] ; [29 11],[55.08 29.92] ; [25.92 14.08],0
a2,1,0.231071,1.434257,[10 75] ; [ 2 38],[ 8.16 76.84] ; [ 3.84 36.16],0
p2,1,0.247099,1.339634,[49 35] ; [27 12],[51.90243902 32.09756098] ; [24.09756098 14.90243902],0
p11,1,0.279502,1.16951,[51 34] ; [28 12],[53.72 31.28] ; [25.28 14.72],0
d2,1,0.292511,1.108026,[33 50] ; [12 28],[30.36585366 52.63414634] ; [14.63414634 25.36585366],0
r3,1,0.314914,1.009955,[66 19] ; [27 12],[63.75 21.25] ; [29.25  9.75],0
a7,1,0.348562,0.878685,[45 39] ; [25 15],[47.41935484 36.58064516] ; [22.58064516 17.41935484],0
n3,1,0.389852,0.739405,[20 16] ; [9 4],[21.30612245 14.69387755] ; [7.69387755 5.30612245],0
s1,1,0.432808,0.615277,[ 2 83] ; [ 2 38],[ 2.72 82.28] ; [ 1.28 38.72],0
