Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,88.016575,[124  39] ; [24 97],[84.94366197 78.05633803] ; [63.05633803 57.94366197],1
d4,1,0.0,84.581015,[163   1] ; [68 53],[132.92631579  31.07368421] ; [98.07368421 22.92631579],1
d3,1,0.0,67.173027,[144  20] ; [51 70],[112.21052632  51.78947368] ; [82.78947368 38.21052632],1
d5,1,0.0,60.297914,[161   3] ; [77 44],[136.95438596  27.04561404] ; [101.04561404  19.95438596],1
u1,1,0.0,47.807695,[ 61 104] ; [  3 118],[ 36.92307692 128.07692308] ; [27.07692308 93.92307692],1
a2,1,0.0,45.058211,[72 93] ; [  9 112],[ 46.73076923 118.26923077] ; [34.26923077 86.73076923],1
a4,1,0.0,40.33554,[104  61] ; [30 90],[77.57894737 87.42105263] ; [56.42105263 63.57894737],1
a5,1,0.0,36.420163,[140  25] ; [63 58],[117.11538462  47.88461538] ; [85.88461538 35.11538462],1
a3,1,8e-06,20.004367,[132  33] ; [67 54],[114.80769231  50.19230769] ; [84.19230769 36.80769231],1
a6,1,4.4e-05,16.69383,[127  37] ; [66 55],[111.05964912  52.94035088] ; [81.94035088 39.05964912],1
p4,1,0.002437,9.187621,[96 69] ; [48 72],[83.36842105 81.63157895] ; [60.63157895 59.36842105],0
s2,1,0.003419,8.569141,[118  46] ; [65 53],[106.42553191  57.57446809] ; [76.57446809 41.42553191],0
s7,1,0.003744,8.404026,[100  58] ; [53 63],[88.22627737 69.77372263] ; [64.77372263 51.22627737],0
v2,1,0.014483,5.978351,[96 58] ; [55 61],[86.12592593 67.87407407] ; [64.87407407 51.12592593],0
b5,1,0.016784,5.718809,[124  41] ; [75 46],[114.80769231  50.19230769] ; [84.19230769 36.80769231],0
a7,1,0.019131,5.489489,[126  39] ; [77 44],[117.11538462  47.88461538] ; [85.88461538 35.11538462],0
s8,1,0.05318,3.738263,[90 75] ; [52 69],[81.92307692 83.07692308] ; [60.07692308 60.92307692],0
p3,1,0.063917,3.432702,[72 92] ; [40 81],[64.44912281 99.55087719] ; [47.55087719 73.44912281],0
r1,1,0.070127,3.280042,[137  27] ; [89 30],[130.96819788  33.03180212] ; [95.03180212 23.96819788],0
p9,1,0.070327,3.275383,[141  22] ; [94 26],[135.35335689  27.64664311] ; [99.64664311 20.35335689],0
p12,1,0.074668,3.177311,[ 16 149] ; [  5 116],[ 12.11538462 152.88461538] ; [  8.88461538 112.11538462],0
r3,1,0.084746,2.971453,[160   5] ; [111   9],[156.89473684   8.10526316] ; [114.10526316   5.89473684],0
u4,1,0.128672,2.308449,[  6 159] ; [  1 120],[  4.03846154 160.96153846] ; [  2.96153846 118.03846154],0
s3,1,0.162901,1.947088,[117  45] ; [76 42],[111.66428571  50.33571429] ; [81.33571429 36.66428571],0
r4,1,0.173823,1.849659,[148  17] ; [102  19],[144.23076923  20.76923077] ; [105.76923077  15.23076923],0
p10,1,0.223924,1.479043,[131  33] ; [87 31],[126.78014184  37.21985816] ; [91.21985816 26.78014184],0
r2,1,0.230305,1.438978,[156   8] ; [109  10],[153.56890459  10.43109541] ; [111.43109541   7.56890459],0
u2,1,0.25079,1.3189,[22 11] ; [27 23],[19.48192771 13.51807229] ; [29.51807229 20.48192771],0
p6,1,0.2546,1.297883,[ 45 118] ; [26 94],[ 40.89399293 122.10600707] ; [30.10600707 89.89399293],0
a1,1,0.286085,1.137955,[ 10 155] ; [  4 117],[  8.07692308 156.92307692] ; [  5.92307692 115.07692308],0
b2,1,0.296095,1.0917,[41 68] ; [21 49],[37.75418994 71.24581006] ; [24.24581006 45.75418994],0
b3,1,0.296095,1.0917,[41 68] ; [21 49],[37.75418994 71.24581006] ; [24.24581006 45.75418994],0
p11,1,0.311971,1.022313,[117  48] ; [79 42],[113.07692308  51.92307692] ; [82.92307692 38.07692308],0
v3,1,0.341804,0.903654,[60 93] ; [40 79],[56.25 96.75] ; [43.75 75.25],0
a8,1,0.356114,0.851552,[ 16 130] ; [17 98],[ 18.45977011 127.54022989] ; [ 14.54022989 100.45977011],0
s5,1,0.399762,0.709042,[64 95] ; [42 77],[60.62589928 98.37410072] ; [45.37410072 73.62589928],0
n1,1,0.457273,0.55256,[21 29] ; [13 25],[19.31818182 30.68181818] ; [14.68181818 23.31818182],0
n2,1,0.46526,0.53321,[35 15] ; [30  9],[36.51685393 13.48314607] ; [28.48314607 10.51685393],0
n6,1,0.547856,0.361173,[135  29] ; [102  18],[136.85915493  27.14084507] ; [100.14084507  19.85915493],0
s4,1,0.550174,0.357006,[ 33 129] ; [28 92],[ 35.04255319 126.95744681] ; [25.95744681 94.04255319],0
n4,1,0.605286,0.267097,[126  38] ; [89 31],[124.15492958  39.84507042] ; [90.84507042 29.15492958],0
n5,1,0.627875,0.234954,[117  47] ; [88 31],[118.79858657  45.20141343] ; [86.20141343 32.79858657],0
n3,1,0.652977,0.202167,[38 12] ; [28 11],[37.07865169 12.92134831] ; [28.92134831 10.07865169],0
b4,1,0.668586,0.183261,[105  60] ; [74 47],[103.26923077  61.73076923] ; [75.73076923 45.26923077],0
v4,1,0.700725,0.147719,[157   8] ; [112   7],[156.28521127   8.71478873] ; [112.71478873   6.28521127],0
p1,1,0.761669,0.091985,[ 11 154] ; [  7 114],[ 10.38461538 154.61538462] ; [  7.61538462 113.38461538],0
p7,1,0.766237,0.088388,[69 91] ; [53 65],[70.21582734 89.78417266] ; [51.78417266 66.21582734],0
u3,1,0.811849,0.056664,[22 11] ; [34 19],[21.48837209 11.51162791] ; [34.51162791 18.48837209],0
p2,1,0.84247,0.039496,[121  43] ; [88 33],[120.26666667  43.73333333] ; [88.73333333 32.26666667],0
s1,1,0.92057,0.009943,[  8 155] ; [  6 110],[  8.17921147 154.82078853] ; [  5.82078853 110.17921147],0
v1,1,0.928917,0.007958,[81 76] ; [61 56],[81.3649635 75.6350365] ; [60.6350365 56.3649635],0
p5,1,0.944129,0.004911,[  9 152] ; [  7 114],[  9.13475177 151.86524823] ; [  6.86524823 114.13475177],0
b1,1,0.992463,8.9e-05,[ 64 101] ; [47 74],[ 64.03846154 100.96153846] ; [46.96153846 74.03846154],0
