Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,30.456143,[117 244] ; [38 15],[135.15700483 225.84299517] ; [19.84299517 33.15700483],1
p1,1,0.0,28.142654,[ 22 347] ; [16 43],[ 32.76168224 336.23831776] ; [ 5.23831776 53.76168224],1
p12,1,5e-06,20.844927,[ 28 339] ; [16 43],[ 37.90610329 329.09389671] ; [ 6.09389671 52.90610329],1
a1,1,2.1e-05,18.10397,[ 13 357] ; [10 49],[ 19.83682984 350.16317016] ; [ 3.16317016 55.83682984],1
p3,1,3.7e-05,17.021206,[185 183] ; [46 12],[199.54929577 168.45070423] ; [31.45070423 26.54929577],1
p4,1,5.6e-05,16.237243,[239 129] ; [53  5],[252.24413146 115.75586854] ; [39.75586854 18.24413146],1
p8,1,0.00059,11.80607,[202 159] ; [47 12],[214.02142857 146.97857143] ; [34.97857143 24.02142857],1
v1,1,0.001469,10.116531,[202 158] ; [44 12],[212.88461538 147.11538462] ; [33.11538462 22.88461538],0
v3,1,0.003496,8.528581,[153 200] ; [36 20],[163.12224939 189.87775061] ; [25.87775061 30.12224939],0
p6,1,0.003751,8.400439,[137 227] ; [33 24],[146.98337292 217.01662708] ; [23.01662708 33.98337292],0
s7,1,0.003828,8.363564,[178 181] ; [40 17],[188.12980769 170.87019231] ; [29.87019231 27.12980769],0
p7,1,0.004217,8.188117,[241 120] ; [48  8],[250.18944844 110.81055156] ; [38.81055156 17.18944844],0
r3,1,0.005661,7.655143,[364   5] ; [53  4],[361.20422535   7.79577465] ; [55.79577465  1.20422535],0
b5,1,0.005831,7.601929,[233 137] ; [26 33],[223.37995338 146.62004662] ; [35.62004662 23.37995338],0
u4,1,0.013761,6.068507,[  9 361] ; [ 5 53],[ 12.10280374 357.89719626] ; [ 1.89719626 56.10280374],0
s1,1,0.016341,5.765823,[  6 357] ; [ 4 55],[  8.60189573 354.39810427] ; [ 1.39810427 57.60189573],0
a3,1,0.018234,5.5735,[289  80] ; [54  5],[295.71728972  73.28271028] ; [47.28271028 11.71728972],0
n5,1,0.021889,5.25459,[290  78] ; [54  5],[296.46838407  71.53161593] ; [47.53161593 11.46838407],0
r2,1,0.024475,5.060656,[355  10] ; [53  5],[352.05673759  12.94326241] ; [55.94326241  2.05673759],0
p10,1,0.031856,4.60622,[319  48] ; [57  2],[323.92488263  43.07511737] ; [52.07511737  6.92488263],0
b1,1,0.033745,4.5076,[123 247] ; [28 31],[130.23310023 239.76689977] ; [20.76689977 38.23310023],0
n3,1,0.034844,4.452816,[49 18] ; [4 6],[46.11688312 20.88311688] ; [6.88311688 3.11688312],0
b3,1,0.059431,3.553197,[ 91 146] ; [25 22],[ 96.8028169 140.1971831] ; [19.1971831 27.8028169],0
b2,1,0.059431,3.553197,[ 91 146] ; [25 22],[ 96.8028169 140.1971831] ; [19.1971831 27.8028169],0
s6,1,0.061074,3.50799,[247 119] ; [44 11],[252.98337292 113.01662708] ; [38.01662708 16.98337292],0
r4,1,0.068598,3.316251,[345  25] ; [51  8],[341.53846154  28.46153846] ; [54.46153846  4.53846154],0
p9,1,0.070968,3.260495,[325  40] ; [57  2],[328.84433962  36.15566038] ; [53.15566038  5.84433962],0
n4,1,0.086694,2.934706,[306  64] ; [54  5],[310.48951049  59.51048951] ; [49.51048951  9.48951049],0
