Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.422159,[ 7 24] ; [88 21],[21.03571429  9.96428571] ; [73.96428571 35.03571429],1
a8,1,0.697152,0.151451,[ 2 28] ; [ 9 92],[ 2.51908397 27.48091603] ; [ 8.48091603 92.51908397],0
b4,1,0.699704,0.14878,[17 14] ; [64 45],[17.93571429 13.06428571] ; [63.06428571 45.93571429],0
p5,1,0.764759,0.089543,[ 1 29] ; [  5 104],[ 1.29496403 28.70503597] ; [  4.70503597 104.29496403],0
a4,1,0.781835,0.07669,[11 19] ; [43 66],[11.65467626 18.34532374] ; [42.34532374 66.65467626],0
d2,1,0.789466,0.071291,[14 16] ; [47 60],[13.35766423 16.64233577] ; [47.64233577 59.35766423],0
n5,1,0.839666,0.040934,[17 14] ; [62 47],[17.49285714 13.50714286] ; [61.50714286 47.49285714],0
s4,1,0.849274,0.036117,[ 5 26] ; [19 89],[ 5.35251799 25.64748201] ; [18.64748201 89.35251799],0
n1,1,0.85668,0.032617,[ 6 11] ; [17 28],[ 6.30645161 10.69354839] ; [16.69354839 28.30645161],0
n4,1,0.875367,0.0246,[18 13] ; [65 44],[18.37857143 12.62142857] ; [64.62142857 44.37857143],0
b2,1,0.949094,0.004076,[ 6 13] ; [22 46],[ 6.11494253 12.88505747] ; [21.88505747 46.11494253],0
b3,1,0.949094,0.004076,[ 6 13] ; [22 46],[ 6.11494253 12.88505747] ; [21.88505747 46.11494253],0
