Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.935179,[16 39] ; [130  31],[37.17592593 17.82407407] ; [108.82407407  52.17592593],1
d3,1,8e-06,19.923703,[27 28] ; [130  32],[39.79262673 15.20737327] ; [117.20737327  44.79262673],1
a2,1,2.1e-05,18.063487,[ 4 51] ; [ 61 101],[16.47465438 38.52534562] ; [ 48.52534562 113.47465438],1
u1,1,0.000277,13.217167,[ 4 51] ; [ 52 110],[14.19354839 40.80645161] ; [ 41.80645161 120.19354839],1
b5,1,0.002383,9.228612,[21 34] ; [100  62],[30.66820276 24.33179724] ; [90.33179724 71.66820276],0
p4,1,0.005041,7.864619,[44 11] ; [151  11],[49.42396313  5.57603687] ; [145.57603687  16.42396313],0
v1,1,0.014153,6.018945,[26 28] ; [107  53],[33.56074766 20.43925234] ; [99.43925234 60.56074766],0
s4,1,0.018215,5.575365,[19 36] ; [ 30 128],[12.65258216 42.34741784] ; [ 36.34741784 121.65258216],0
v2,1,0.020531,5.366178,[27 28] ; [106  53],[34.18224299 20.81775701] ; [98.81775701 60.18224299],0
s8,1,0.023308,5.14537,[39 16] ; [86 75],[31.8287037 23.1712963] ; [93.1712963 67.8287037],0
r2,1,0.033311,4.529739,[49  5] ; [155   4],[51.71830986  2.28169014] ; [152.28169014   6.71830986],0
v4,1,0.03525,4.433044,[50  5] ; [156   4],[52.69767442  2.30232558] ; [153.30232558   6.69767442],0
n6,1,0.054145,3.708218,[46  9] ; [149  12],[49.65277778  5.34722222] ; [145.34722222  15.65277778],0
r1,1,0.076114,3.145976,[41 14] ; [137  24],[45.32407407  9.67592593] ; [132.67592593  28.32407407],0
b4,1,0.086911,2.930677,[26 29] ; [98 64],[31.42857143 23.57142857] ; [92.57142857 69.42857143],0
s7,1,0.098073,2.736608,[41 13] ; [96 55],[36.08780488 17.91219512] ; [100.91219512  50.08780488],0
u4,1,0.104507,2.635382,[ 4 51] ; [  4 157],[ 2.03703704 52.96296296] ; [  5.96296296 155.03703704],0
p2,1,0.113821,2.500346,[47  8] ; [150  12],[49.93087558  5.06912442] ; [147.06912442  14.93087558],0
r4,1,0.118048,2.44303,[48  7] ; [152  10],[50.69124424  4.30875576] ; [149.30875576  12.69124424],0
s5,1,0.121851,2.393367,[29 21] ; [69 83],[24.25742574 25.74257426] ; [73.74257426 78.25742574],0
u3,1,0.151764,2.054427,[7 7] ; [23  9],[9.13043478 4.86956522] ; [20.86956522 11.13043478],0
s6,1,0.174425,1.844496,[43  8] ; [118  39],[39.47596154 11.52403846] ; [121.52403846  35.47596154],0
n4,1,0.224254,1.476937,[45 10] ; [143  19],[47.64976959  7.35023041] ; [140.35023041  21.64976959],0
p10,1,0.257989,1.279516,[46  8] ; [146  15],[48.22325581  5.77674419] ; [143.77674419  17.22325581],0
