Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000447,12.323107,[24 25] ; [102  32],[33.73770492 15.26229508] ; [92.26229508 41.73770492],1
p9,1,0.000471,12.228299,[24 23] ; [103  29],[33.34636872 13.65363128] ; [93.65363128 38.34636872],1
r3,1,0.00109,10.668445,[33 16] ; [118  16],[40.43169399  8.56830601] ; [110.56830601  23.43169399],0
a5,1,0.001264,10.394099,[18 31] ; [85 49],[27.57923497 21.42076503] ; [75.42076503 58.57923497],0
p10,1,0.002351,9.252814,[22 25] ; [95 38],[30.55 16.45] ; [86.45 46.55],0
n4,1,0.003051,8.77649,[24 25] ; [97 37],[32.3989071 16.6010929] ; [88.6010929 45.3989071],0
n5,1,0.004278,8.161895,[26 22] ; [102  32],[33.75824176 14.24175824] ; [94.24175824 39.75824176],0
p11,1,0.013244,6.136197,[29 20] ; [104  30],[35.61202186 13.38797814] ; [97.38797814 36.61202186],0
u2,1,0.013822,6.060787,[15  8] ; [18 34],[10.12 12.88] ; [22.88 29.12],0
v4,1,0.014465,5.980532,[33 13] ; [117  17],[38.33333333  7.66666667] ; [111.66666667  22.33333333],0
s8,1,0.017666,5.628944,[ 9 40] ; [49 84],[15.61538462 33.38461538] ; [42.38461538 90.61538462],0
b1,1,0.017769,5.618793,[32 17] ; [61 73],[24.90163934 24.09836066] ; [68.09836066 65.90163934],0
p8,1,0.023285,5.1471,[13 36] ; [60 73],[19.65384615 29.34615385] ; [53.34615385 79.65384615],0
p2,1,0.025094,5.017391,[27 21] ; [98 35],[33.14917127 14.85082873] ; [91.85082873 41.14917127],0
s6,1,0.027855,4.837004,[19 29] ; [75 54],[25.49152542 22.50847458] ; [68.50847458 60.49152542],0
d5,1,0.031612,4.619391,[24 25] ; [89 45],[30.2568306 18.7431694] ; [82.7431694 51.2568306],0
r2,1,0.038858,4.267086,[35 12] ; [117  17],[39.46961326  7.53038674] ; [112.53038674  21.46961326],0
d4,1,0.044985,4.019191,[26 22] ; [94 40],[31.64835165 16.35164835] ; [88.35164835 45.64835165],0
a4,1,0.047954,3.911613,[15 34] ; [62 70],[20.84530387 28.15469613] ; [56.15469613 75.84530387],0
a1,1,0.064284,3.423251,[ 4 45] ; [  3 131],[ 1.87431694 47.12568306] ; [  5.12568306 128.87431694],0
p3,1,0.071997,3.2369,[13 36] ; [55 79],[18.20765027 30.79234973] ; [49.79234973 84.20765027],0
r1,1,0.077723,3.111891,[24 25] ; [85 49],[29.18579235 19.81420765] ; [79.81420765 54.18579235],0
s5,1,0.090991,2.85676,[11 36] ; [47 80],[15.66666667 31.33333333] ; [42.33333333 84.66666667],0
d1,1,0.101494,2.681908,[15 34] ; [59 75],[19.81420765 29.18579235] ; [54.18579235 79.81420765],0
v1,1,0.12104,2.403814,[23 26] ; [45 86],[18.51111111 30.48888889] ; [49.48888889 81.51111111],0
s7,1,0.216135,1.529851,[14 31] ; [54 76],[17.48571429 27.51428571] ; [50.51428571 79.48571429],0
p12,1,0.220055,1.504011,[ 1 47] ; [  9 123],[ 2.66666667 45.33333333] ; [  7.33333333 124.66666667],0
u3,1,0.310508,1.028514,[12 11] ; [21 32],[ 9.98684211 13.01315789] ; [23.01315789 29.98684211],0
d2,1,0.324567,0.970455,[19 30] ; [62 70],[21.9281768 27.0718232] ; [59.0718232 72.9281768],0
a3,1,0.34046,0.9087,[26 23] ; [81 52],[28.80769231 20.19230769] ; [78.19230769 54.80769231],0
a6,1,0.346038,0.887935,[16 33] ; [54 80],[18.7431694 30.2568306] ; [51.2568306 82.7431694],0
u1,1,0.351069,0.86959,[ 1 48] ; [  7 127],[ 2.1420765 46.8579235] ; [  5.8579235 128.1420765],0
a8,1,0.359961,0.838028,[ 3 44] ; [ 14 113],[ 4.59195402 42.40804598] ; [ 12.40804598 114.59195402],0
p6,1,0.400095,0.708041,[11 34] ; [41 91],[13.22033898 31.77966102] ; [38.77966102 93.22033898],0
s2,1,0.425349,0.63549,[16 33] ; [52 81],[18.30769231 30.69230769] ; [49.69230769 83.30769231],0
n2,1,0.427414,0.62984,[17  6] ; [27 15],[15.56923077  7.43076923] ; [28.43076923 13.56923077],0
p1,1,0.440264,0.595593,[ 3 46] ; [ 13 120],[ 4.30769231 44.69230769] ; [ 11.69230769 121.30769231],0
a2,1,0.44787,0.576036,[ 3 46] ; [ 13 121],[ 4.28415301 44.71584699] ; [ 11.71584699 122.28415301],0
n1,1,0.448111,0.575425,[10 12] ; [15 27],[ 8.59375 13.40625] ; [16.40625 25.59375],0
s1,1,0.454565,0.559245,[ 1 47] ; [  6 127],[ 1.85635359 46.14364641] ; [  5.14364641 127.85635359],0
s3,1,0.472641,0.515794,[26 22] ; [64 69],[23.86740331 24.13259669] ; [66.13259669 66.86740331],0
d3,1,0.47973,0.499477,[18 31] ; [57 77],[20.08196721 28.91803279] ; [54.91803279 79.08196721],0
p4,1,0.582419,0.30234,[20 28] ; [62 72],[21.62637363 26.37362637] ; [60.37362637 73.62637363],0
p5,1,0.629511,0.232725,[ 3 46] ; [ 11 122],[ 3.76923077 45.23076923] ; [ 10.23076923 122.76923077],0
b4,1,0.659356,0.194307,[26 23] ; [76 58],[27.31147541 21.68852459] ; [74.68852459 59.31147541],0
b5,1,0.781447,0.07697,[26 23] ; [68 66],[25.16939891 23.83060109] ; [68.83060109 65.16939891],0
n3,1,0.787172,0.072892,[13 10] ; [24 16],[13.50793651  9.49206349] ; [23.49206349 16.50793651],0
u4,1,0.79592,0.06689,[ 1 48] ; [  2 132],[ 0.80327869 48.19672131] ; [  2.19672131 131.80327869],0
b3,1,0.808829,0.058534,[11 20] ; [33 54],[11.55932203 19.44067797] ; [32.44067797 54.55932203],0
b2,1,0.808829,0.058534,[11 20] ; [33 54],[11.55932203 19.44067797] ; [32.44067797 54.55932203],0
p7,1,0.818997,0.052365,[26 21] ; [71 62],[25.32777778 21.67222222] ; [71.67222222 61.32777778],0
v2,1,0.869353,0.027054,[15 31] ; [41 90],[14.55367232 31.44632768] ; [41.44632768 89.55367232],0
s4,1,0.987258,0.000255,[10 39] ; [ 27 106],[ 9.96153846 39.03846154] ; [ 27.03846154 105.96153846],0
