Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.002147,9.419152,[12  1] ; [15 20],[7.3125 5.6875] ; [19.6875 15.3125],0
p5,1,0.015588,5.848757,[5 8] ; [ 3 31],[ 2.21276596 10.78723404] ; [ 5.78723404 28.21276596],0
p4,1,0.02299,5.169231,[10  3] ; [14 21],[6.5 6.5] ; [17.5 17.5],0
v3,1,0.039136,4.254945,[6 7] ; [ 6 29],[3.25 9.75] ; [ 8.75 26.25],0
p11,1,0.046056,3.979536,[12  1] ; [22 13],[9.20833333 3.79166667] ; [24.79166667 10.20833333],0
p7,1,0.071625,3.245378,[9 4] ; [14 21],[6.22916667 6.77083333] ; [16.77083333 18.22916667],0
d5,1,0.078476,3.09618,[10  3] ; [17 18],[7.3125 5.6875] ; [19.6875 15.3125],0
v2,1,0.089147,2.889711,[8 4] ; [13 21],[5.47826087 6.52173913] ; [15.52173913 18.47826087],0
s5,1,0.110087,2.552967,[4 9] ; [ 4 31],[ 2.16666667 10.83333333] ; [ 5.83333333 29.16666667],0
a8,1,0.110553,2.546296,[4 8] ; [ 4 28],[2.18181818 9.81818182] ; [ 5.81818182 26.18181818],0
s4,1,0.126148,2.339282,[ 1 12] ; [10 25],[ 2.97916667 10.02083333] ; [ 8.02083333 26.97916667],0
p6,1,0.131664,2.272773,[5 8] ; [ 6 28],[3.04255319 9.95744681] ; [ 7.95744681 26.04255319],0
u2,1,0.159128,1.982492,[4 1] ; [ 8 10],[2.60869565 2.39130435] ; [9.39130435 8.60869565],0
p8,1,0.175132,1.838452,[7 6] ; [11 23],[4.9787234 8.0212766] ; [13.0212766 20.9787234],0
a6,1,0.183224,1.771275,[8 5] ; [14 21],[5.95833333 7.04166667] ; [16.04166667 18.95833333],0
d3,1,0.218142,1.516555,[7 6] ; [12 23],[5.14583333 7.85416667] ; [13.85416667 21.14583333],0
a5,1,0.249596,1.325561,[5 8] ; [20 15],[6.77083333 6.22916667] ; [18.22916667 16.77083333],0
r1,1,0.250829,1.318681,[6 7] ; [10 25],[4.33333333 8.66666667] ; [11.66666667 23.33333333],0
p3,1,0.250829,1.318681,[6 7] ; [10 25],[4.33333333 8.66666667] ; [11.66666667 23.33333333],0
p9,1,0.275349,1.189904,[11  2] ; [22 10],[9.53333333 3.46666667] ; [23.46666667  8.53333333],0
p10,1,0.295454,1.0946,[10  3] ; [20 13],[8.47826087 4.52173913] ; [21.52173913 11.47826087],0
s2,1,0.323879,0.973217,[ 2 11] ; [10 24],[3.31914894 9.68085106] ; [ 8.68085106 25.31914894],0
n2,1,0.347756,0.881629,[1 2] ; [10  6],[1.73684211 1.26315789] ; [9.26315789 6.73684211],0
s8,1,0.348443,0.879121,[ 2 11] ; [10 25],[3.25 9.75] ; [ 8.75 26.25],0
n4,1,0.387888,0.745554,[8 5] ; [26  9],[9.20833333 3.79166667] ; [24.79166667 10.20833333],0
s6,1,0.390154,0.738462,[7 6] ; [14 21],[5.6875 7.3125] ; [15.3125 19.6875],0
a7,1,0.390154,0.738462,[7 6] ; [14 21],[5.6875 7.3125] ; [15.3125 19.6875],0
s7,1,0.404516,0.694862,[2 9] ; [10 22],[3.06976744 7.93023256] ; [ 8.93023256 23.06976744],0
u3,1,0.423206,0.641394,[2 3] ; [ 4 14],[1.30434783 3.69565217] ; [ 4.69565217 13.30434783],0
b5,1,0.424198,0.638655,[8 5] ; [17 18],[6.77083333 6.22916667] ; [18.22916667 16.77083333],0
a3,1,0.478243,0.502867,[8 5] ; [17 17],[6.91489362 6.08510638] ; [18.08510638 15.91489362],0
v1,1,0.51122,0.431568,[5 8] ; [10 25],[4.0625 8.9375] ; [10.9375 24.0625],0
p2,1,0.557177,0.344615,[9 4] ; [21 14],[8.125 4.875] ; [21.875 13.125],0
d1,1,0.573729,0.316484,[4 9] ; [ 8 27],[3.25 9.75] ; [ 8.75 26.25],0
n3,1,0.595732,0.281481,[1 2] ; [8 8],[1.42105263 1.57894737] ; [7.57894737 8.42105263],0
b4,1,0.616253,0.251169,[6 7] ; [19 16],[6.77083333 6.22916667] ; [18.22916667 16.77083333],0
n6,1,0.664074,0.188612,[10  3] ; [24 10],[9.40425532 3.59574468] ; [24.59574468  9.40425532],0
p1,1,0.706494,0.141804,[ 1 12] ; [ 4 31],[ 1.35416667 11.64583333] ; [ 3.64583333 31.35416667],0
d4,1,0.783696,0.075353,[8 5] ; [20 15],[7.58333333 5.41666667] ; [20.41666667 14.58333333],0
d2,1,0.788067,0.072265,[5 8] ; [12 23],[4.60416667 8.39583333] ; [12.39583333 22.60416667],0
a4,1,0.881655,0.022163,[4 9] ; [10 25],[3.79166667 9.20833333] ; [10.20833333 24.79166667],0
p12,1,0.921987,0.00959,[ 1 12] ; [ 3 32],[ 1.08333333 11.91666667] ; [ 2.91666667 32.08333333],0
s3,1,0.927471,0.008286,[4 9] ; [10 24],[3.87234043 9.12765957] ; [10.12765957 23.87234043],0
b2,1,0.949972,0.003937,[2 4] ; [ 8 17],[1.93548387 4.06451613] ; [ 8.06451613 16.93548387],0
b3,1,0.949972,0.003937,[2 4] ; [ 8 17],[1.93548387 4.06451613] ; [ 8.06451613 16.93548387],0
b1,1,0.978331,0.000738,[7 6] ; [19 16],[7.04166667 5.95833333] ; [18.95833333 16.04166667],0
