Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,54.989823,[69 61] ; [197  26],[97.96033994 32.03966006] ; [168.03966006  54.96033994],1
s6,1,0.000351,12.778986,[102  28] ; [210  19],[112.98050139  17.01949861] ; [199.01949861  29.98050139],1
v1,1,0.000443,12.341375,[64 69] ; [150  74],[79.7254902 53.2745098] ; [134.2745098  89.7254902],1
d5,1,0.000866,11.094226,[102  32] ; [207  25],[113.13114754  20.86885246] ; [195.86885246  36.13114754],1
a3,1,0.000978,10.868942,[93 41] ; [195  37],[105.44262295  28.55737705] ; [182.55737705  49.44262295],1
d1,1,0.001462,10.125551,[76 59] ; [169  64],[89.87771739 45.12228261] ; [155.12228261  77.87771739],0
a7,1,0.001656,9.896897,[109  25] ; [153  79],[95.92349727 38.07650273] ; [166.07650273  65.92349727],0
n6,1,0.002443,9.182542,[113  19] ; [220  12],[120.75824176  11.24175824] ; [212.24175824  19.75824176],0
p4,1,0.002941,8.843848,[78 55] ; [171  61],[90.73150685 42.26849315] ; [158.26849315  73.73150685],0
p6,1,0.004668,8.003875,[47 84] ; [118 112],[59.87534626 71.12465374] ; [105.12465374 124.87534626],0
v2,1,0.005518,7.701346,[66 65] ; [147  78],[78.37921348 52.62078652] ; [134.62078652  90.37921348],0
v3,1,0.006897,7.299581,[50 82] ; [117 105],[62.27118644 69.72881356] ; [104.72881356 117.27118644],0
p3,1,0.009116,6.800029,[63 69] ; [144  89],[74.86027397 57.13972603] ; [132.13972603 100.86027397],0
p9,1,0.011389,6.403594,[108  22] ; [214  19],[115.31680441  14.68319559] ; [206.68319559  26.31680441],0
v4,1,0.013252,6.135104,[125   9] ; [227   4],[129.22739726   4.77260274] ; [222.77260274   8.22739726],0
p5,1,0.016435,5.755748,[ 12 121] ; [ 42 187],[ 19.83977901 113.16022099] ; [ 34.16022099 194.83977901],0
p8,1,0.01753,5.642503,[61 71] ; [136  94],[71.83425414 60.16574586] ; [125.16574586 104.83425414],0
