Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,124.717444,[173  14] ; [29 70],[132.07692308  54.92307692] ; [69.92307692 29.07692308],1
p11,1,0.0,46.322157,[155  33] ; [44 57],[129.4532872  58.5467128] ; [69.5467128 31.4532872],1
n6,1,1e-06,23.400945,[150  35] ; [54 46],[132.42105263  52.57894737] ; [71.57894737 28.42105263],1
p2,1,2e-06,22.74417,[155  33] ; [57 44],[137.9100346  50.0899654] ; [74.0899654 26.9100346],1
p8,1,4e-06,21.151225,[95 91] ; [23 77],[ 76.74125874 109.25874126] ; [41.25874126 58.74125874],1
r3,1,1.7e-05,18.448638,[172  14] ; [74 26],[159.98601399  26.01398601] ; [86.01398601 13.98601399],1
v4,1,2.2e-05,18.041029,[173  12] ; [76 24],[161.63157895  23.36842105] ; [87.36842105 12.63157895],1
r4,1,4.8e-05,16.529948,[156  32] ; [62 39],[141.81314879  46.18685121] ; [76.18685121 24.81314879],1
a7,1,0.00011,14.956405,[133  54] ; [48 52],[117.93379791  69.06620209] ; [63.06620209 36.93379791],1
r2,1,0.000161,14.239765,[170  16] ; [75 25],[159.33566434  26.66433566] ; [85.66433566 14.33566434],1
n5,1,0.00017,14.133848,[137  48] ; [52 48],[122.68421053  62.31578947] ; [66.31578947 33.68421053],1
p4,1,0.000571,11.867045,[93 94] ; [29 72],[ 79.21527778 107.78472222] ; [42.78472222 58.21527778],1
d2,1,0.001552,10.015918,[ 16 171] ; [22 79],[ 24.67361111 162.32638889] ; [13.32638889 87.67361111],0
v2,1,0.001822,9.721098,[83 96] ; [27 72],[ 70.82733813 108.17266187] ; [39.17266187 59.82733813],0
s6,1,0.002706,8.995546,[95 87] ; [34 67],[82.96113074 99.03886926] ; [46.03886926 54.96113074],0
a5,1,0.003007,8.803175,[107  81] ; [39 62],[94.97577855 93.02422145] ; [51.02422145 49.97577855],0
a6,1,0.003885,8.336861,[117  71] ; [45 56],[105.38408304  82.61591696] ; [56.61591696 44.38408304],0
v1,1,0.006408,7.431897,[83 99] ; [29 71],[ 72.28368794 109.71631206] ; [39.71631206 60.28368794],0
u2,1,0.008792,6.864615,[51 38] ; [20 37],[43.28082192 45.71917808] ; [27.71917808 29.28082192],0
r1,1,0.018292,5.567925,[128  60] ; [54 46],[118.80555556  69.19444444] ; [63.19444444 36.80555556],0
s2,1,0.018595,5.539172,[ 63 122] ; [21 80],[ 54.33566434 130.66433566] ; [29.66433566 71.33566434],0
p5,1,0.021894,5.254177,[ 17 171] ; [ 2 98],[ 12.40277778 175.59722222] ; [ 6.59722222 93.40277778],0
d5,1,0.033435,4.523366,[106  81] ; [44 57],[97.39583333 89.60416667] ; [52.60416667 48.39583333],0
u3,1,0.035314,4.42994,[48 41] ; [21 37],[41.7755102 47.2244898] ; [27.2244898 30.7755102],0
b1,1,0.043538,4.074389,[ 70 118] ; [50 51],[ 78.06228374 109.93771626] ; [41.93771626 59.06228374],0
p3,1,0.048293,3.899747,[ 78 110] ; [30 71],[ 70.25605536 117.74394464] ; [37.74394464 63.25605536],0
d3,1,0.058682,3.574262,[ 84 102] ; [34 67],[ 76.4738676 109.5261324] ; [41.5261324 59.4738676],0
s7,1,0.065202,3.399869,[ 45 133] ; [15 81],[ 38.97810219 139.02189781] ; [21.02189781 74.97810219],0
n2,1,0.070349,3.274854,[35  7] ; [25 13],[31.5 10.5] ; [28.5  9.5],0
s5,1,0.086428,2.939686,[ 43 139] ; [15 85],[ 37.43262411 144.56737589] ; [20.56737589 79.43262411],0
p7,1,0.116939,2.457849,[102  81] ; [46 54],[95.70318021 87.29681979] ; [52.29681979 47.70318021],0
p6,1,0.129113,2.303137,[ 48 137] ; [18 82],[ 42.84210526 142.15789474] ; [23.15789474 76.84210526],0
d4,1,0.137778,2.202597,[112  76] ; [51 50],[106.03460208  81.96539792] ; [56.96539792 44.03460208],0
n4,1,0.170036,1.882626,[128  60] ; [60 40],[122.72222222  65.27777778] ; [65.27777778 34.72222222],0
p1,1,0.202108,1.627078,[ 15 173] ; [ 4 95],[ 12.44599303 175.55400697] ; [ 6.55400697 92.44599303],0
a3,1,0.215262,1.535679,[97 91] ; [43 55],[92.02797203 95.97202797] ; [47.97202797 50.02797203],0
