Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.013117,6.153225,[15  7] ; [ 4 11],[11.2972973 10.7027027] ; [7.7027027 7.2972973],0
n6,1,0.015792,5.825926,[20  4] ; [7 8],[16.61538462  7.38461538] ; [10.38461538  4.61538462],0
n4,1,0.016623,5.73572,[18  7] ; [ 5 10],[14.375 10.625] ; [8.625 6.375],0
a7,1,0.040974,4.177109,[10 15] ; [11  4],[13.125 11.875] ; [7.875 7.125],0
p10,1,0.070421,3.273186,[13 10] ; [ 4 11],[10.28947368 12.71052632] ; [6.71052632 8.28947368],0
p11,1,0.10247,2.666667,[15 10] ; [ 5 10],[12.5 12.5] ; [7.5 7.5],0
v4,1,0.10247,2.666667,[10 15] ; [10  5],[12.5 12.5] ; [7.5 7.5],0
p8,1,0.162486,1.950938,[ 6 19] ; [ 1 14],[ 4.375 20.625] ; [ 2.625 12.375],0
b1,1,0.164595,1.931495,[11 14] ; [10  5],[13.125 11.875] ; [7.875 7.125],0
n3,1,0.167938,1.90125,[3 7] ; [5 3],[4.44444444 5.55555556] ; [3.55555556 4.44444444],0
d4,1,0.191063,1.709402,[15 10] ; [12  3],[16.875  8.125] ; [10.125  4.875],0
d3,1,0.220094,1.503759,[10 15] ; [9 6],[11.875 13.125] ; [7.125 7.875],0
d5,1,0.250616,1.319865,[12 13] ; [10  5],[13.75 11.25] ; [8.25 6.75],0
d2,1,0.285049,1.142857,[ 9 16] ; [ 3 12],[ 7.5 17.5] ; [ 4.5 10.5],0
u2,1,0.308512,1.037037,[4 8] ; [5 4],[5.14285714 6.85714286] ; [3.85714286 5.14285714],0
a8,1,0.31445,1.011894,[ 4 18] ; [ 1 14],[ 2.97297297 19.02702703] ; [ 2.02702703 12.97297297],0
r3,1,0.342093,0.902571,[14 10] ; [11  4],[15.38461538  8.61538462] ; [9.61538462 5.38461538],0
n1,1,0.374857,0.7875,[3 7] ; [1 7],[2.22222222 7.77777778] ; [1.77777778 6.22222222],0
r4,1,0.387534,0.746667,[ 4 21] ; [ 1 14],[ 3.125 21.875] ; [ 1.875 13.125],0
p1,1,0.387534,0.746667,[ 4 21] ; [ 1 14],[ 3.125 21.875] ; [ 1.875 13.125],0
a3,1,0.389177,0.741513,[13 11] ; [6 9],[11.69230769 12.30769231] ; [7.30769231 7.69230769],0
b5,1,0.411868,0.673401,[15 10] ; [7 8],[13.75 11.25] ; [8.25 6.75],0
a5,1,0.504985,0.444444,[11 14] ; [ 5 10],[10. 15.] ; [6. 9.],0
s6,1,0.54177,0.37227,[ 9 16] ; [ 4 11],[ 8.125 16.875] ; [ 4.875 10.125],0
s2,1,0.552664,0.352567,[ 5 19] ; [ 2 13],[ 4.30769231 19.69230769] ; [ 2.69230769 12.30769231],0
a2,1,0.586214,0.296296,[ 2 23] ; [ 2 13],[ 2.5 22.5] ; [ 1.5 13.5],0
d1,1,0.607565,0.263736,[ 8 17] ; [6 9],[ 8.75 16.25] ; [5.25 9.75],0
b2,1,0.647854,0.208617,[6 8] ; [3 6],[5.47826087 8.52173913] ; [3.52173913 5.47826087],0
b3,1,0.647854,0.208617,[6 8] ; [3 6],[5.47826087 8.52173913] ; [3.52173913 5.47826087],0
n2,1,0.671373,0.18,[6 4] ; [4 4],[5.55555556 4.44444444] ; [4.44444444 3.55555556],0
a6,1,0.679665,0.170503,[10 15] ; [7 8],[10.625 14.375] ; [6.375 8.625],0
p4,1,0.72158,0.126984,[ 7 18] ; [ 5 10],[ 7.5 17.5] ; [ 4.5 10.5],0
b4,1,0.72158,0.126984,[17  8] ; [11  4],[17.5  7.5] ; [10.5  4.5],0
p2,1,0.743971,0.106667,[13 12] ; [7 8],[12.5 12.5] ; [7.5 7.5],0
u3,1,0.748328,0.102941,[ 2 10] ; [2 7],[2.28571429 9.71428571] ; [1.71428571 7.28571429],0
a4,1,0.769297,0.086022,[ 6 19] ; [ 3 12],[ 5.625 19.375] ; [ 3.375 11.625],0
v3,1,0.819129,0.052288,[ 4 21] ; [ 2 13],[ 3.75 21.25] ; [ 2.25 12.75],0
p3,1,0.837716,0.04195,[ 3 22] ; [ 2 12],[ 3.20512821 21.79487179] ; [ 1.79487179 12.20512821],0
s3,1,0.84605,0.037698,[ 4 20] ; [ 2 12],[ 3.78947368 20.21052632] ; [ 2.21052632 11.78947368],0
v1,1,0.850436,0.035556,[ 6 19] ; [ 4 11],[ 6.25 18.75] ; [ 3.75 11.25],0
s1,1,0.876824,0.024024,[ 2 23] ; [ 1 14],[ 1.875 23.125] ; [ 1.125 13.875],0
s5,1,0.901757,0.015238,[ 3 22] ; [ 2 13],[ 3.125 21.875] ; [ 1.875 13.125],0
r1,1,0.927151,0.008359,[ 7 18] ; [ 4 11],[ 6.875 18.125] ; [ 4.125 10.875],0
s7,1,0.927197,0.008349,[ 5 17] ; [ 3 11],[ 4.88888889 17.11111111] ; [ 3.11111111 10.88888889],0
s8,1,1.0,0.0,[ 5 20] ; [ 3 12],[ 5. 20.] ; [ 3. 12.],0
v2,1,1.0,0.0,[ 8 16] ; [ 5 10],[ 8. 16.] ; [ 5. 10.],0
