Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,90.342639,[304  78] ; [52 92],[258.53992395 123.46007605] ; [97.46007605 46.53992395],1
d3,1,0.0,34.244647,[301  82] ; [76 68],[273.98671727 109.01328273] ; [103.01328273  40.98671727],1
a2,1,0.0,31.276238,[124 261] ; [ 12 132],[ 98.97920605 286.02079395] ; [ 37.02079395 106.97920605],1
b5,1,1e-06,23.649793,[248 137] ; [59 85],[223.43100189 161.56899811] ; [83.56899811 60.43100189],1
u1,1,1.7e-05,18.459159,[ 90 295] ; [ 10 134],[ 72.77882798 312.22117202] ; [ 27.22117202 116.77882798],1
p4,1,0.008825,6.857913,[279 105] ; [87 56],[266.68690702 117.31309298] ; [99.31309298 43.68690702],0
p9,1,0.013547,6.096282,[343  39] ; [117  26],[334.7047619  47.2952381] ; [125.2952381  17.7047619],0
p10,1,0.017801,5.615639,[337  47] ; [113  29],[328.51711027  55.48288973] ; [121.48288973  20.51711027],0
s5,1,0.020338,5.382674,[137 241] ; [66 73],[148.42166344 229.57833656] ; [54.57833656 84.42166344],0
d1,1,0.044089,4.053156,[248 137] ; [79 65],[237.98676749 147.01323251] ; [89.01323251 54.98676749],0
r1,1,0.049046,3.873793,[338  44] ; [118  26],[331.1634981  50.8365019] ; [124.8365019  19.1634981],0
b1,1,0.053372,3.732225,[141 244] ; [66 78],[150.65217391 234.34782609] ; [56.34782609 87.65217391],0
p2,1,0.056387,3.640595,[352  32] ; [124  20],[346.18181818  37.81818182] ; [129.81818182  14.18181818],0
s4,1,0.063999,3.430593,[ 56 323] ; [ 31 113],[ 63.0458891 315.9541109] ; [ 23.9541109 120.0458891],0
u3,1,0.081089,3.042937,[57 36] ; [20 24],[52.27007299 40.72992701] ; [24.72992701 19.27007299],0
r2,1,0.082646,3.012088,[375   8] ; [135   7],[372.05714286  10.94285714] ; [137.94285714   4.05714286],0
a5,1,0.124362,2.361508,[300  85] ; [103  41],[293.29867675  91.70132325] ; [109.70132325  34.29867675],0
b4,1,0.130826,2.28267,[226 159] ; [74 70],[218.33648393 166.66351607] ; [81.66351607 62.33648393],0
a8,1,0.143264,2.142549,[ 64 278] ; [ 18 119],[ 58.54697286 283.45302714] ; [ 23.45302714 113.54697286],0
a3,1,0.143409,2.140999,[290  93] ; [100  44],[283.4345351  99.5654649] ; [106.5654649  37.4345351],0
p12,1,0.171146,1.872877,[ 36 349] ; [  8 134],[ 32.14421252 352.85578748] ; [ 11.85578748 130.14421252],0
u2,1,0.190394,1.714568,[55 39] ; [20 23],[51.45985401 42.54014599] ; [23.54014599 19.45985401],0
s8,1,0.205723,1.601273,[182 200] ; [77 66],[188.45333333 193.54666667] ; [70.54666667 72.45333333],0
d5,1,0.209215,1.576849,[323  60] ; [114  29],[318.19581749  64.80418251] ; [118.80418251  24.19581749],0
v2,1,0.248505,1.331687,[228 142] ; [79 62],[222.28962818 147.71037182] ; [84.71037182 56.28962818],0
s6,1,0.268486,1.224464,[271 107] ; [92 46],[265.91860465 112.08139535] ; [97.08139535 40.91860465],0
p3,1,0.307371,1.041939,[240 144] ; [83 61],[234.90909091 149.09090909] ; [88.09090909 55.90909091],0
p8,1,0.316978,1.001376,[265 117] ; [92 50],[260.25572519 121.74427481] ; [96.74427481 45.25572519],0
b2,1,0.319177,0.992316,[ 89 151] ; [40 53],[ 92.97297297 147.02702703] ; [36.02702703 56.97297297],0
b3,1,0.319177,0.992316,[ 89 151] ; [40 53],[ 92.97297297 147.02702703] ; [36.02702703 56.97297297],0
n3,1,0.322948,0.97697,[52  8] ; [26  7],[50.32258065  9.67741935] ; [27.67741935  5.32258065],0
s3,1,0.324366,0.971261,[219 162] ; [89 54],[223.94656489 157.05343511] ; [84.05343511 58.94656489],0
v4,1,0.353419,0.861145,[379   6] ; [139   4],[377.70833333   7.29166667] ; [140.29166667   2.70833333],0
d4,1,0.359386,0.840038,[323  60] ; [115  27],[319.53142857  63.46857143] ; [118.46857143  23.53142857],0
s7,1,0.389169,0.741537,[193 172] ; [80 60],[197.31683168 167.68316832] ; [75.68316832 64.31683168],0
v3,1,0.427021,0.630911,[156 213] ; [66 77],[159.99609375 209.00390625] ; [62.00390625 80.99609375],0
a1,1,0.438682,0.599728,[ 20 365] ; [ 10 134],[ 21.83364839 363.16635161] ; [  8.16635161 135.83364839],0
d2,1,0.471467,0.518535,[186 197] ; [75 69],[189.68311195 193.31688805] ; [71.31688805 72.68311195],0
s1,1,0.476212,0.507525,[  9 371] ; [  5 138],[ 10.17208413 369.82791587] ; [  3.82791587 139.17208413],0
u4,1,0.491175,0.473951,[  7 378] ; [  4 140],[  8.00567108 376.99432892] ; [  2.99432892 141.00567108],0
a4,1,0.504414,0.445637,[179 205] ; [62 81],[175.60531309 208.39468691] ; [65.39468691 77.60531309],0
p5,1,0.507317,0.439598,[ 53 331] ; [ 23 120],[ 55.37760911 328.62239089] ; [ 20.62239089 122.37760911],0
p11,1,0.515587,0.422713,[322  63] ; [117  27],[319.49905482  65.50094518] ; [119.50094518  24.49905482],0
n5,1,0.517197,0.41948,[296  88] ; [114  29],[298.74762808  85.25237192] ; [111.25237192  31.74762808],0
v1,1,0.575925,0.312869,[220 157] ; [79 63],[217.19267823 159.80732177] ; [81.80732177 60.19267823],0
n1,1,0.610715,0.259135,[19 40] ; [12 20],[20.0989011 38.9010989] ; [10.9010989 21.0989011],0
p1,1,0.634161,0.22646,[ 37 345] ; [ 12 132],[ 35.58555133 346.41444867] ; [ 13.41444867 130.58555133],0
s2,1,0.675048,0.175754,[202 181] ; [73 71],[199.85768501 183.14231499] ; [75.14231499 68.85768501],0
n4,1,0.711391,0.136891,[309  75] ; [113  30],[307.4914611  76.5085389] ; [114.5085389  28.4914611],0
n6,1,0.735428,0.114186,[338  44] ; [125  18],[336.88761905  45.11238095] ; [126.11238095  16.88761905],0
n2,1,0.776217,0.080799,[47 13] ; [25  8],[46.4516129 13.5483871] ; [25.5483871  7.4516129],0
p6,1,0.785102,0.074353,[185 198] ; [70 71],[186.38358779 196.61641221] ; [68.61641221 72.38358779],0
r3,1,0.938092,0.006032,[379   5] ; [142   2],[378.90909091   5.09090909] ; [142.09090909   1.90909091],0
