Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.001231,10.443452,[40 10] ; [2 6],[36.20689655 13.79310345] ; [5.79310345 2.20689655],0
s2,1,0.003547,8.502199,[41 13] ; [2 6],[37.4516129 16.5483871] ; [5.5483871 2.4516129],0
s3,1,0.009563,6.714522,[38 15] ; [2 6],[34.75409836 18.24590164] ; [5.24590164 2.75409836],0
p6,1,0.01954,5.452496,[36 17] ; [2 6],[33.01639344 19.98360656] ; [4.98360656 3.01639344],0
n4,1,0.05943,3.553216,[51  3] ; [6 2],[49.64516129  4.35483871] ; [7.35483871 0.64516129],0
b5,1,0.085624,2.954775,[24 30] ; [1 7],[21.77419355 32.22580645] ; [3.22580645 4.77419355],0
d1,1,0.145433,2.119508,[33 21] ; [7 1],[34.83870968 19.16129032] ; [5.16129032 2.83870968],0
s8,1,0.150345,2.068749,[34 19] ; [3 5],[32.14754098 20.85245902] ; [4.85245902 3.14754098],0
v2,1,0.171142,1.872908,[34 20] ; [7 1],[35.70967742 18.29032258] ; [5.29032258 2.70967742],0
d3,1,0.172768,1.858759,[39 14] ; [4 4],[37.36065574 15.63934426] ; [5.63934426 2.36065574],0
n5,1,0.189216,1.723713,[49  5] ; [6 2],[47.90322581  6.09677419] ; [7.09677419 0.90322581],0
r4,1,0.279226,1.170852,[52  2] ; [7 1],[51.38709677  2.61290323] ; [7.61290323 0.38709677],0
b4,1,0.301668,1.066804,[37 17] ; [4 4],[35.70967742 18.29032258] ; [5.29032258 2.70967742],0
b2,1,0.312951,1.018182,[16 20] ; [4 2],[17.14285714 18.85714286] ; [2.85714286 3.14285714],0
b3,1,0.312951,1.018182,[16 20] ; [4 2],[17.14285714 18.85714286] ; [2.85714286 3.14285714],0
a6,1,0.372934,0.793866,[31 22] ; [6 2],[32.14754098 20.85245902] ; [4.85245902 3.14754098],0
r1,1,0.464792,0.53433,[46  8] ; [6 2],[45.29032258  8.70967742] ; [6.70967742 1.29032258],0
d2,1,0.478356,0.50261,[26 27] ; [5 3],[26.93442623 26.06557377] ; [4.06557377 3.93442623],0
b1,1,0.482369,0.493502,[20 34] ; [4 4],[20.90322581 33.09677419] ; [3.09677419 4.90322581],0
p1,1,0.493441,0.469015,[14 40] ; [3 5],[14.80645161 39.19354839] ; [2.19354839 5.80645161],0
a7,1,0.493441,0.469015,[40 14] ; [5 3],[39.19354839 14.80645161] ; [5.80645161 2.19354839],0
p3,1,0.51381,0.426301,[41 12] ; [7 1],[41.70491803 11.29508197] ; [6.29508197 1.70491803],0
v3,1,0.637954,0.221429,[36 18] ; [6 2],[36.58064516 17.41935484] ; [5.41935484 2.58064516],0
d5,1,0.662343,0.19069,[43 10] ; [7 1],[43.44262295  9.55737705] ; [6.55737705 1.44262295],0
p8,1,0.66498,0.187531,[44 10] ; [6 2],[43.5483871 10.4516129] ; [6.4516129 1.5483871],0
p7,1,0.704111,0.144231,[42 10] ; [6 2],[41.6 10.4] ; [6.4 1.6],0
a4,1,0.7116,0.136684,[24 30] ; [3 5],[23.51612903 30.48387097] ; [3.48387097 4.51612903],0
d4,1,0.749637,0.101836,[44  9] ; [7 1],[44.31147541  8.68852459] ; [6.68852459 1.31147541],0
a3,1,0.764023,0.090122,[43 11] ; [6 2],[42.67741935 11.32258065] ; [6.32258065 1.67741935],0
a5,1,0.764912,0.089423,[45  9] ; [7 1],[45.29032258  8.70967742] ; [6.70967742 1.29032258],0
a2,1,0.764912,0.089423,[ 9 45] ; [1 7],[ 8.70967742 45.29032258] ; [1.29032258 6.70967742],0
r2,1,0.772319,0.083719,[49  5] ; [7 1],[48.77419355  5.22580645] ; [7.22580645 0.77419355],0
p12,1,0.787754,0.072484,[16 38] ; [2 6],[15.67741935 38.32258065] ; [2.32258065 5.67741935],0
p4,1,0.937137,0.00622,[46  6] ; [7 1],[45.93333333  6.06666667] ; [7.06666667 0.93333333],0
