Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.423689,[16 30] ; [53  9],[29.38888889 16.61111111] ; [39.61111111 22.38888889],1
a7,1,0.004203,8.194008,[22 25] ; [45 16],[29.15740741 17.84259259] ; [37.84259259 23.15740741],0
d5,1,0.007444,7.162689,[22 25] ; [44 17],[28.72222222 18.27777778] ; [37.27777778 23.72222222],0
p8,1,0.018199,5.576927,[10 36] ; [27 35],[15.75925926 30.24074074] ; [21.24074074 40.75925926],0
p11,1,0.019249,5.478768,[23 24] ; [44 18],[28.88990826 18.11009174] ; [38.11009174 23.88990826],0
d2,1,0.024302,5.072946,[21 26] ; [15 47],[15.52293578 31.47706422] ; [20.47706422 41.52293578],0
s1,1,0.058557,3.577793,[ 6 41] ; [ 2 60],[ 3.44954128 43.55045872] ; [ 4.55045872 57.44954128],0
d3,1,0.059237,3.558621,[22 25] ; [39 21],[26.79439252 20.20560748] ; [34.20560748 25.79439252],0
v3,1,0.060248,3.530543,[ 4 42] ; [13 45],[ 7.51923077 38.48076923] ; [ 9.48076923 48.51923077],0
s7,1,0.064628,3.414461,[ 3 40] ; [12 48],[ 6.26213592 36.73786408] ; [ 8.73786408 51.26213592],0
v1,1,0.076673,3.134054,[10 36] ; [23 38],[14.18691589 31.81308411] ; [18.81308411 42.18691589],0
s2,1,0.123097,2.377462,[ 4 42] ; [12 50],[ 6.81481481 39.18518519] ; [ 9.18518519 52.81481481],0
v4,1,0.141762,2.15873,[37  9] ; [56  6],[39.61111111  6.38888889] ; [53.38888889  8.61111111],0
p2,1,0.152756,2.044514,[28 19] ; [45 17],[31.47706422 15.52293578] ; [41.52293578 20.47706422],0
u3,1,0.166802,1.91145,[ 9 11] ; [17  9],[11.30434783  8.69565217] ; [14.69565217 11.30434783],0
s8,1,0.179107,1.805014,[ 3 44] ; [ 9 53],[ 5.17431193 41.82568807] ; [ 6.82568807 55.17431193],0
s4,1,0.179107,1.805014,[ 3 44] ; [ 9 53],[ 5.17431193 41.82568807] ; [ 6.82568807 55.17431193],0
p4,1,0.204596,1.609258,[13 34] ; [24 37],[16.10185185 30.89814815] ; [20.89814815 40.10185185],0
n2,1,0.233066,1.422054,[12 11] ; [14  6],[13.90697674  9.09302326] ; [12.09302326  7.90697674],0
a2,1,0.250197,1.322206,[ 5 42] ; [ 3 59],[ 3.44954128 43.55045872] ; [ 4.55045872 57.44954128],0
n1,1,0.250356,1.321318,[ 4 20] ; [ 6 13],[ 5.58139535 18.41860465] ; [ 4.41860465 14.58139535],0
n6,1,0.285666,1.139935,[24 23] ; [38 24],[26.73394495 20.26605505] ; [35.26605505 26.73394495],0
a4,1,0.290803,1.115901,[14 33] ; [13 49],[11.64220183 35.35779817] ; [15.35779817 46.64220183],0
p3,1,0.298262,1.081948,[ 8 38] ; [16 46],[10.22222222 35.77777778] ; [13.77777778 48.22222222],0
d4,1,0.312413,1.020447,[30 16] ; [46 16],[32.37037037 13.62962963] ; [43.62962963 18.37037037],0
r2,1,0.323571,0.974456,[35 12] ; [51 11],[37.08256881  9.91743119] ; [48.91743119 13.08256881],0
a1,1,0.403654,0.697415,[ 2 45] ; [ 1 61],[ 1.29357798 45.70642202] ; [ 1.70642202 60.29357798],0
s3,1,0.416876,0.659105,[13 34] ; [13 49],[11.21100917 35.78899083] ; [14.78899083 47.21100917],0
u1,1,0.421732,0.645483,[ 2 45] ; [ 5 57],[ 3.01834862 43.98165138] ; [ 3.98165138 58.01834862],0
u2,1,0.433876,0.612426,[10 10] ; [16 10],[11.30434783  8.69565217] ; [14.69565217 11.30434783],0
b2,1,0.453192,0.562656,[ 7 23] ; [ 9 19],[ 8.27586207 21.72413793] ; [ 7.72413793 20.27586207],0
b3,1,0.453192,0.562656,[ 7 23] ; [ 9 19],[ 8.27586207 21.72413793] ; [ 7.72413793 20.27586207],0
a6,1,0.473304,0.514252,[26 21] ; [30 32],[24.14678899 22.85321101] ; [31.85321101 30.14678899],0
v2,1,0.484146,0.48951,[15 30] ; [24 36],[16.71428571 28.28571429] ; [22.28571429 37.71428571],0
s5,1,0.51976,0.41437,[ 3 44] ; [ 6 55],[ 3.91666667 43.08333333] ; [ 5.08333333 55.91666667],0
b5,1,0.530608,0.393227,[26 21] ; [38 24],[27.59633028 19.40366972] ; [36.40366972 25.59633028],0
n5,1,0.532174,0.390239,[15 32] ; [23 38],[16.53703704 30.46296296] ; [21.46296296 39.53703704],0
a5,1,0.660855,0.192486,[20 27] ; [29 33],[21.12844037 25.87155963] ; [27.87155963 34.12844037],0
r1,1,0.685444,0.164062,[27 20] ; [38 24],[28.02752294 18.97247706] ; [36.97247706 25.02752294],0
p7,1,0.707049,0.141242,[21 26] ; [29 31],[21.96261682 25.03738318] ; [28.03738318 31.96261682],0
a8,1,0.710228,0.138049,[ 3 41] ; [ 3 56],[ 2.5631068 41.4368932] ; [ 3.4368932 55.5631068],0
r4,1,0.741823,0.108531,[31 16] ; [39 23],[30.18348624 16.81651376] ; [39.81651376 22.18348624],0
n3,1,0.759047,0.094085,[15  9] ; [11  8],[14.51162791  9.48837209] ; [11.48837209  7.51162791],0
p1,1,0.777088,0.080155,[ 2 45] ; [ 2 60],[ 1.72477064 45.27522936] ; [ 2.27522936 59.72477064],0
r3,1,0.814752,0.054897,[38  9] ; [49 13],[37.51376147  9.48623853] ; [49.48623853 12.51376147],0
d1,1,0.920822,0.00988,[17 30] ; [23 39],[17.24770642 29.75229358] ; [22.75229358 39.24770642],0
a3,1,0.947548,0.004328,[27 19] ; [36 26],[26.83333333 19.16666667] ; [36.16666667 25.83333333],0
b1,1,0.948438,0.004182,[20 27] ; [26 36],[19.83486239 27.16513761] ; [26.16513761 35.83486239],0
p6,1,0.996179,2.3e-05,[ 8 37] ; [11 51],[ 7.99065421 37.00934579] ; [11.00934579 50.99065421],0
b4,1,0.997163,1.3e-05,[25 22] ; [33 29],[25.00917431 21.99082569] ; [32.99082569 29.00917431],0
