Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,267.09023,[ 35 207] ; [288  61],[132.2605753 109.7394247] ; [190.7394247 158.2605753],1
s6,1,0.0,91.561088,[119 121] ; [293  47],[170.48275862  69.51724138] ; [241.51724138  98.48275862],1
s7,1,0.0,90.727277,[ 70 157] ; [241  96],[125.17198582 101.82801418] ; [185.82801418 151.17198582],1
s8,1,0.0,74.602054,[ 68 174] ; [223 124],[119.56196944 122.43803056] ; [171.43803056 175.56196944],1
s5,1,0.0,25.956737,[ 58 181] ; [150 183],[ 86.90909091 152.09090909] ; [121.09090909 211.90909091],1
r2,1,0.000146,14.422713,[217  24] ; [336   9],[227.42832765  13.57167235] ; [325.57167235  19.42832765],1
s4,1,0.000466,12.245346,[ 24 214] ; [ 73 274],[ 39.46324786 198.53675214] ; [ 57.53675214 289.46324786],1
p12,1,0.004488,8.074983,[ 14 227] ; [ 45 302],[ 24.18197279 216.81802721] ; [ 34.81802721 312.18197279],0
r4,1,0.006821,7.319413,[212  31] ; [327  22],[221.24493243  21.75506757] ; [317.75506757  31.24493243],0
u4,1,0.00874,6.875226,[  2 241] ; [ 16 333],[  7.38851351 235.61148649] ; [ 10.61148649 338.38851351],0
d1,1,0.010628,6.52646,[132 111] ; [226 123],[146.94932432  96.05067568] ; [211.05067568 137.94932432],0
n4,1,0.035156,4.43756,[207  36] ; [316  32],[215.04060914  27.95939086] ; [307.95939086  40.04060914],0
r1,1,0.046584,3.960354,[184  59] ; [286  61],[193.57627119  49.42372881] ; [276.42372881  70.57627119],0
p7,1,0.048746,3.884064,[151  89] ; [239  99],[161.93771626  78.06228374] ; [228.06228374 109.93771626],0
d4,1,0.057651,3.60371,[191  52] ; [293  53],[199.68081494  43.31918506] ; [284.31918506  61.68081494],0
d2,1,0.06053,3.522808,[110 132] ; [185 162],[121.20543294 120.79456706] ; [173.79456706 173.20543294],0
s1,1,0.066245,3.373692,[  3 237] ; [ 13 332],[  6.56410256 233.43589744] ; [  9.43589744 335.56410256],0
p6,1,0.078198,3.101952,[ 90 150] ; [155 191],[100.34129693 139.65870307] ; [144.65870307 201.34129693],0
d3,1,0.093581,2.811663,[155  87] ; [245 102],[164.34634975  77.65365025] ; [235.65365025 111.34634975],0
v3,1,0.094204,2.801018,[ 93 145] ; [154 180],[102.77272727 135.22727273] ; [144.22727273 189.77272727],0
a8,1,0.101827,2.6767,[ 27 186] ; [ 59 270],[ 33.79704797 179.20295203] ; [ 52.20295203 276.79704797],0
a3,1,0.103309,2.65371,[172  70] ; [268  80],[180.47457627  61.52542373] ; [259.52542373  88.47457627],0
p3,1,0.157325,1.999748,[125 116] ; [201 147],[133.38879457 107.61120543] ; [192.61120543 155.38879457],0
u3,1,0.165963,1.919039,[35 36] ; [49 32],[39.23684211 31.76315789] ; [44.76315789 36.23684211],0
u1,1,0.190108,1.716784,[ 41 202] ; [ 74 275],[ 47.20439189 195.79560811] ; [ 67.79560811 281.20439189],0
b1,1,0.205435,1.603311,[ 85 158] ; [140 209],[ 92.35641892 150.64358108] ; [132.64358108 216.35641892],0
