Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,33.953809,[227  47] ; [39 38],[207.64672365  66.35327635] ; [58.35327635 18.64672365],1
p10,1,0.0,28.043479,[221  48] ; [40 36],[203.50434783  65.49565217] ; [57.49565217 18.50434783],1
v4,1,1e-06,24.385862,[262   9] ; [62 15],[252.31034483  18.68965517] ; [71.68965517  5.31034483],1
r3,1,9e-06,19.734734,[265   7] ; [65 12],[257.19197708  14.80802292] ; [72.80802292  4.19197708],1
r4,1,1e-05,19.601866,[249  25] ; [55 22],[237.31054131  36.68945869] ; [66.68945869 10.31054131],1
n5,1,8.7e-05,15.409682,[192  79] ; [36 41],[177.55172414  93.44827586] ; [50.44827586 26.55172414],1
n4,1,9.4e-05,15.261712,[202  71] ; [39 38],[187.98  85.02] ; [53.02 23.98],1
p9,1,0.00015,14.370361,[224  45] ; [48 28],[212.08115942  56.91884058] ; [59.91884058 16.08115942],1
s1,1,0.001281,10.369118,[  2 268] ; [ 5 70],[  5.47826087 264.52173913] ; [ 1.52173913 73.47826087],0
r2,1,0.010583,6.534056,[254  15] ; [66 11],[248.78612717  20.21387283] ; [71.21387283  5.78612717],0
p4,1,0.011143,6.442412,[147 125] ; [29 48],[137.16905444 134.83094556] ; [38.83094556 38.16905444],0
p2,1,0.011718,6.352993,[226  46] ; [54 23],[218.2234957  53.7765043] ; [61.7765043 15.2234957],0
v1,1,0.021683,5.271021,[134 133] ; [26 48],[125.27859238 141.72140762] ; [34.72140762 39.27859238],0
p7,1,0.027836,4.838193,[155 114] ; [32 42],[146.65597668 122.34402332] ; [40.34402332 33.65597668],0
s6,1,0.029816,4.719857,[145 122] ; [31 46],[136.60465116 130.39534884] ; [39.39534884 37.60465116],0
s4,1,0.035826,4.405361,[ 42 223] ; [ 5 72],[ 36.41812865 228.58187135] ; [10.58187135 66.41812865],0
n2,1,0.058545,3.578129,[44 15] ; [14 12],[40.25882353 18.74117647] ; [17.74117647  8.25882353],0
b1,1,0.076405,3.139751,[ 91 183] ; [34 43],[ 97.57834758 176.42165242] ; [27.42165242 49.57834758],0
p6,1,0.082076,3.023311,[ 78 194] ; [14 61],[ 72.11527378 199.88472622] ; [19.88472622 55.11527378],0
p8,1,0.082092,3.022992,[135 135] ; [29 46],[128.34782609 141.65217391] ; [35.65217391 39.34782609],0
s5,1,0.083098,3.003239,[ 56 209] ; [ 9 65],[ 50.81120944 214.18879056] ; [14.18879056 59.81120944],0
d1,1,0.106132,2.610889,[160 114] ; [37 40],[153.78347578 120.21652422] ; [43.21652422 33.78347578],0
p3,1,0.137611,2.204477,[116 158] ; [25 51],[110.38285714 163.61714286] ; [30.61714286 45.38285714],0
v2,1,0.145172,2.122259,[138 120] ; [32 41],[132.50755287 125.49244713] ; [37.49244713 35.50755287],0
d4,1,0.160098,1.9733,[229  45] ; [59 18],[224.82051282  49.17948718] ; [63.17948718 13.82051282],0
n3,1,0.169212,1.889911,[47 13] ; [16  9],[44.47058824 15.52941176] ; [18.52941176  6.47058824],0
d3,1,0.18613,1.747983,[208  66] ; [52 24],[203.54285714  70.45714286] ; [56.45714286 19.54285714],0
p12,1,0.188757,1.727297,[ 18 255] ; [ 2 74],[ 15.64469914 257.35530086] ; [ 4.35530086 71.64469914],0
p5,1,0.229336,1.444977,[ 17 256] ; [ 2 73],[ 14.90517241 258.09482759] ; [ 4.09482759 70.90517241],0
